loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rbp_95,1.0,0,0,1,2.0,32,0.7626,0.8882,0.8343,0.7676,0.6923,0.5591,0.3943
rbp_80,3.0,0,0,1,2.0,32,0.7739,0.8857,0.8825,0.7449,0.6854,0.5461,0.3851
rbp_90,3.0,0,0,1,2.0,32,0.7739,0.8857,0.8825,0.7449,0.6854,0.5461,0.3851
rbp_95,3.0,0,0,1,2.0,32,0.7739,0.8857,0.8825,0.7449,0.6854,0.5461,0.3851
rbp_80,10.0,0,0,1,2.0,32,0.6314,0.8262,0.8048,0.6372,0.5748,0.4771,0.3514
rbp_90,10.0,0,0,1,2.0,32,0.6312,0.8261,0.8045,0.6372,0.5747,0.4771,0.3514
rbp_95,10.0,0,0,1,2.0,32,0.6312,0.8261,0.8045,0.6372,0.5747,0.4771,0.3514
rr,0.001,0,0,1,2.0,32,0.3274,0.6753,0.5441,0.3994,0.3284,0.3102,0.2598
rr,0.01,0,0,1,2.0,32,0.3287,0.6757,0.5452,0.3998,0.3291,0.3105,0.2599
rr,0.1,0,0,1,2.0,32,0.4908,0.733,0.7772,0.4467,0.4207,0.3477,0.2719
rr,1.0,0,0,1,2.0,32,0.5901,0.7685,0.8502,0.4881,0.4873,0.3816,0.2853
rr,3.0,0,0,1,2.0,32,0.5911,0.7687,0.8508,0.4888,0.4889,0.3837,0.2865
rr,10.0,0,0,1,2.0,32,0.613,0.7765,0.8673,0.4982,0.5043,0.3909,0.2887
rr,0.001,0,0,1,5.0,32,0.1805,0.5482,0.4024,0.2206,0.1739,0.1676,0.1554
rr,0.01,0,0,1,5.0,32,0.2443,0.5711,0.5215,0.2361,0.2103,0.1831,0.1605
rr,0.1,0,0,1,5.0,32,0.3936,0.6298,0.7003,0.2878,0.3098,0.2354,0.1834
rr,1.0,0,0,1,5.0,32,0.4164,0.6378,0.7131,0.2966,0.3271,0.2455,0.1874
rr,3.0,0,0,1,5.0,32,0.4639,0.6591,0.7596,0.3195,0.364,0.2694,0.2001
dcg,0.001,0,0,1,5.0,32,0.1606,0.5412,0.3544,0.2166,0.1631,0.1635,0.1542
ndcg_5,0.001,0,0,1,5.0,32,0.1606,0.5412,0.3544,0.2166,0.1631,0.1635,0.1542
dcg,0.01,0,0,1,5.0,32,0.2277,0.5713,0.4626,0.2424,0.2102,0.1911,0.1681
ndcg_5,0.01,0,0,1,5.0,32,0.2277,0.5713,0.4626,0.2424,0.2102,0.1911,0.1681
rr,10.0,0,0,1,5.0,32,0.4804,0.6674,0.7763,0.3288,0.3782,0.2786,0.2043
dcg,0.1,0,0,1,5.0,32,0.8117,0.8914,0.9353,0.7342,0.6994,0.5416,0.3761
ndcg_5,0.1,0,0,1,5.0,32,0.8117,0.8914,0.9353,0.7342,0.6994,0.5416,0.3761
dcg,1.0,0,0,1,5.0,32,0.8656,0.9192,0.9583,0.7946,0.7453,0.574,0.3942
ndcg_5,1.0,0,0,1,5.0,32,0.8657,0.919,0.9582,0.7943,0.7449,0.5738,0.3942
dcg,3.0,0,0,1,5.0,32,0.8668,0.9196,0.9603,0.7952,0.7456,0.5742,0.3943
ndcg_5,3.0,0,0,1,5.0,32,0.8668,0.9195,0.9599,0.7952,0.7457,0.5742,0.3943
dcg,10.0,0,0,1,5.0,32,0.8649,0.9191,0.9581,0.7949,0.7454,0.5742,0.3943
ndcg_5,10.0,0,0,1,5.0,32,0.865,0.9187,0.9570000000000001,0.794,0.745,0.5738,0.3939
ap,0.001,0,0,1,5.0,32,0.7327,0.8458,0.8743,0.6629999999999999,0.6353,0.4998,0.3549
ap,0.01,0,0,1,5.0,32,0.7835,0.8801,0.9113,0.7199,0.6815,0.5336,0.3738
ap,1.0,0,0,1,5.0,32,0.8603,0.9159,0.9566,0.7876,0.7408,0.5706,0.3921
ap,0.1,0,0,1,5.0,32,0.8593,0.9157,0.9558,0.787,0.7402,0.5703,0.392
ap,3.0,0,0,1,5.0,32,0.8583,0.9149,0.9547,0.7856,0.7395,0.5699,0.3917
ap,10.0,0,0,1,5.0,32,0.8395,0.9,0.9419,0.7534,0.7191,0.5528,0.3805
rbp_80,0.001,0,0,1,5.0,32,0.8548,0.9148,0.9485,0.79,0.7412,0.5734,0.3939
rbp_90,0.001,0,0,1,5.0,32,0.8548,0.9148,0.9485,0.79,0.7412,0.5734,0.3939
rbp_95,0.001,0,0,1,5.0,32,0.8548,0.9148,0.9485,0.79,0.7412,0.5734,0.3939
rbp_80,0.01,0,0,1,5.0,32,0.8708,0.9219,0.9608,0.8015,0.7506,0.5769,0.3945
rbp_90,0.01,0,0,1,5.0,32,0.87,0.9216,0.9595,0.8014,0.7502,0.5772,0.3949
rbp_95,0.01,0,0,1,5.0,32,0.8645,0.9195,0.9556,0.7984,0.7476,0.5766,0.3952
rbp_80,0.1,0,0,1,5.0,32,0.8334,0.9043,0.9325,0.7689,0.7218,0.5595,0.3862
rbp_90,0.1,0,0,1,5.0,32,0.8334,0.9043,0.9325,0.7689,0.7218,0.5595,0.3862
rbp_95,0.1,0,0,1,5.0,32,0.8329,0.9043,0.9326,0.7688,0.7216,0.5594,0.3862
rbp_80,1.0,0,0,1,5.0,32,0.6447,0.8148,0.7899,0.6135,0.5833,0.4737,0.3405
rbp_90,1.0,0,0,1,5.0,32,0.6443,0.815,0.79,0.614,0.5832,0.4737,0.3406
rbp_95,1.0,0,0,1,5.0,32,0.6443,0.815,0.79,0.614,0.5832,0.4737,0.3406
rbp_80,3.0,0,0,1,5.0,32,0.5861,0.7838,0.7485,0.5632,0.5345,0.4407,0.3229
rbp_90,3.0,0,0,1,5.0,32,0.5861,0.7838,0.7485,0.5632,0.5345,0.4407,0.3229
rbp_95,3.0,0,0,1,5.0,32,0.5861,0.7838,0.7485,0.5632,0.5345,0.4407,0.3229
rbp_80,10.0,0,0,1,5.0,32,0.4425,0.7401,0.6035,0.5222,0.447,0.4028,0.3122
rbp_90,10.0,0,0,1,5.0,32,0.4425,0.7401,0.6035,0.5222,0.447,0.4028,0.3122
rbp_95,10.0,0,0,1,5.0,32,0.4407,0.7395,0.601,0.5219,0.4459,0.4025,0.3122
dcg,0.1,0,0,2,1.0,32,0.9205,0.9597,0.9795,0.89,0.8009,0.6213,0.4251
ndcg_5,0.1,0,0,2,1.0,32,0.9206,0.9597,0.9795,0.89,0.8009,0.6213,0.4251
dcg,0.01,0,0,2,1.0,32,0.5486,0.7971,0.7579,0.5872,0.515,0.4427,0.3362
ndcg_5,0.01,0,0,2,1.0,32,0.5486,0.7971,0.7579,0.5872,0.515,0.4427,0.3362
dcg,0.001,0,0,2,1.0,32,0.4998,0.7796,0.7036,0.568,0.4856,0.4291,0.3309
ndcg_5,0.001,0,0,2,1.0,32,0.4998,0.7796,0.7036,0.568,0.4856,0.4291,0.3309
dcg,10.0,0,0,2,1.0,32,0.9378,0.9677,0.9861,0.9097,0.8155,0.631,0.4301
ndcg_5,10.0,0,0,2,1.0,32,0.9378,0.9677,0.9861,0.9097,0.8155,0.631,0.4301
dcg,3.0,0,0,2,1.0,32,0.9374,0.9676,0.9858,0.9092,0.8154,0.6307,0.4298
ndcg_5,3.0,0,0,2,1.0,32,0.9374,0.9675,0.9857,0.9092,0.8154,0.6307,0.4298
dcg,1.0,0,0,2,1.0,32,0.9356,0.9668,0.9845,0.9081,0.8141,0.6304,0.4299
ndcg_5,1.0,0,0,2,1.0,32,0.9356,0.9668,0.9845,0.9079999999999999,0.8140000000000001,0.6304,0.4299
ap,0.1,0,0,2,1.0,32,0.9199,0.9594,0.9792,0.8898,0.8006,0.6213,0.4252
ap,0.001,0,0,2,1.0,32,0.502,0.7802,0.706,0.5686,0.4869,0.4298,0.3313
ap,0.01,0,0,2,1.0,32,0.8969,0.9497,0.9673,0.8726,0.7858,0.6141,0.4226
rbp_80,0.1,0,0,2,1.0,32,0.9390000000000001,0.9684,0.9847,0.9128,0.8169,0.6318,0.4303
rbp_80,0.01,0,0,2,1.0,32,0.9352,0.9665,0.9816,0.9088,0.8137,0.6297,0.4292
rbp_80,1.0,0,0,2,1.0,32,0.8053,0.9157,0.8584,0.8305,0.7334,0.5909,0.4135
rbp_90,0.1,0,0,2,1.0,32,0.9387,0.9683,0.9849,0.9127,0.8167,0.6319,0.4304
rbp_90,0.01,0,0,2,1.0,32,0.9339,0.9664,0.9814,0.9088,0.8137,0.6301,0.4295
rbp_90,1.0,0,0,2,1.0,32,0.8053,0.9157,0.8584,0.8305,0.7334,0.5909,0.4135
rbp_95,0.1,0,0,2,1.0,32,0.9379,0.968,0.9843,0.9123,0.8164,0.6318,0.4304
rbp_95,0.01,0,0,2,1.0,32,0.9337,0.9663,0.9812,0.9087,0.8136,0.6301,0.4295
rbp_95,1.0,0,0,2,1.0,32,0.8053,0.9157,0.8584,0.8305,0.7334,0.5909,0.4135
rbp_80,0.001,0,0,2,1.0,32,0.9186,0.9594,0.9759,0.8934,0.802,0.6236,0.4269
rbp_90,0.001,0,0,2,1.0,32,0.9186,0.9594,0.9759,0.8934,0.802,0.6236,0.4269
rbp_95,0.001,0,0,2,1.0,32,0.9186,0.9594,0.9759,0.8934,0.802,0.6236,0.4269
ap,10.0,0,0,2,1.0,32,0.935,0.9663,0.9847,0.9063,0.8132,0.6296,0.4293
ap,3.0,0,0,2,1.0,32,0.934,0.9661,0.9847,0.9057,0.8128,0.6293,0.4291
ap,1.0,0,0,2,1.0,32,0.9304,0.9647,0.9837,0.9024,0.8102,0.6278,0.4285
rbp_80,3.0,0,0,2,1.0,32,0.8594,0.9329999999999999,0.9355,0.8398,0.7567,0.5956,0.4128
rbp_90,3.0,0,0,2,1.0,32,0.8592,0.9329999999999999,0.9354,0.8398,0.7567,0.5956,0.4128
rbp_95,3.0,0,0,2,1.0,32,0.8592,0.9329999999999999,0.9354,0.8398,0.7567,0.5956,0.4128
rbp_80,10.0,0,0,2,1.0,32,0.7649,0.8917,0.8921,0.7581,0.6841,0.5504,0.3908
rbp_90,10.0,0,0,2,1.0,32,0.7649,0.8917,0.8921,0.7581,0.6841,0.5504,0.3908
rbp_95,10.0,0,0,2,1.0,32,0.7649,0.8917,0.8921,0.7581,0.6841,0.5504,0.3908
dcg,0.001,0,0,2,2.0,32,0.3309,0.6773,0.5547,0.401,0.3299,0.3105,0.2598
ndcg_5,0.001,0,0,2,2.0,32,0.3309,0.6773,0.5547,0.401,0.3299,0.3105,0.2598
dcg,0.01,0,0,2,2.0,32,0.413,0.7098,0.6596,0.4345,0.3827,0.3377,0.2716
ndcg_5,0.01,0,0,2,2.0,32,0.413,0.7098,0.6596,0.4345,0.3827,0.3377,0.2716
dcg,0.1,0,0,2,2.0,32,0.8821,0.9362,0.9690000000000001,0.8314,0.7631,0.5918,0.4078
ndcg_5,0.1,0,0,2,2.0,32,0.8821,0.9362,0.9690000000000001,0.8314,0.7631,0.5918,0.4078
dcg,1.0,0,0,2,2.0,32,0.9145,0.9518,0.9799,0.8685,0.7908,0.6107,0.4178
ndcg_5,1.0,0,0,2,2.0,32,0.9148,0.9517,0.9796,0.8683,0.7909,0.6107,0.4177
dcg,3.0,0,0,2,2.0,32,0.9162,0.9523,0.9808,0.8690000000000001,0.7915,0.6108,0.4177
ndcg_5,3.0,0,0,2,2.0,32,0.9162,0.9522,0.9807,0.8690000000000001,0.7915,0.6108,0.4177
dcg,10.0,0,0,2,2.0,32,0.9162,0.9525,0.9806,0.8697,0.7919,0.6112,0.418
ndcg_5,10.0,0,0,2,2.0,32,0.9167,0.9522,0.9806,0.8688,0.7916,0.6107,0.4175
ap,0.001,0,0,2,2.0,32,0.3504,0.6838,0.5776,0.4079,0.3428,0.3184,0.2643
ap,0.01,0,0,2,2.0,32,0.8665,0.9302,0.9549,0.8258,0.7552,0.5899,0.4082
ap,0.1,0,0,2,2.0,32,0.8843,0.9366,0.9673,0.8332,0.765,0.5932,0.4086
ap,1.0,0,0,2,2.0,32,0.9116,0.9498,0.9782,0.8640000000000001,0.7877,0.6086,0.4166
ap,3.0,0,0,2,2.0,32,0.9116,0.9503,0.9788,0.8649,0.7882,0.6089,0.4168
ap,10.0,0,0,2,2.0,32,0.9121,0.9499,0.9771,0.8648,0.7885,0.6091,0.4168
rbp_80,0.001,0,0,2,2.0,32,0.8885,0.9402,0.9640000000000001,0.8478,0.7739,0.6022,0.4143
rbp_90,0.001,0,0,2,2.0,32,0.8885,0.9402,0.9640000000000001,0.8478,0.7739,0.6022,0.4143
rbp_95,0.001,0,0,2,2.0,32,0.8885,0.9402,0.9640000000000001,0.8478,0.7739,0.6022,0.4143
rbp_80,0.01,0,0,2,2.0,32,0.9159999999999999,0.9522,0.9773,0.8713,0.7923,0.6114,0.4176
rbp_90,0.01,0,0,2,2.0,32,0.9149,0.9516,0.9753,0.8707,0.792,0.6115,0.4178
rbp_95,0.01,0,0,2,2.0,32,0.9122,0.9508,0.9745,0.8692,0.7907,0.6112,0.4179
rbp_80,0.1,0,0,2,2.0,32,0.9211,0.9543,0.9789,0.8753,0.7956,0.6133,0.4185
rbp_90,0.1,0,0,2,2.0,32,0.9199,0.9540000000000001,0.9790000000000001,0.875,0.7955,0.6137,0.4189
rbp_95,0.1,0,0,2,2.0,32,0.9199,0.9540000000000001,0.9790000000000001,0.875,0.7955,0.6137,0.4189
rbp_80,1.0,0,0,2,2.0,32,0.769,0.8909999999999999,0.8492,0.7694,0.6942,0.5592,0.3943
rbp_90,1.0,0,0,2,2.0,32,0.769,0.8909999999999999,0.8492,0.7694,0.6942,0.5592,0.3943
rbp_95,1.0,0,0,2,2.0,32,0.769,0.8909999999999999,0.8492,0.7694,0.6942,0.5592,0.3943
rbp_80,3.0,0,0,2,2.0,32,0.7716,0.8835,0.8824,0.7396,0.6824,0.5438,0.3839
rbp_90,3.0,0,0,2,2.0,32,0.7712,0.8834,0.8819,0.7397,0.6824,0.5438,0.3839
rbp_95,3.0,0,0,2,2.0,32,0.7712,0.8834,0.8819,0.7397,0.6824,0.5438,0.3839
rbp_80,10.0,0,0,2,2.0,32,0.6349,0.8257,0.8121,0.634,0.5761,0.4773,0.3514
rbp_90,10.0,0,0,2,2.0,32,0.6348,0.8257,0.8121,0.634,0.5761,0.4773,0.3514
rbp_95,10.0,0,0,2,2.0,32,0.6347,0.8257,0.8121,0.634,0.5760000000000001,0.4773,0.3514
rr,0.001,0,0,2,2.0,32,0.3301,0.6768,0.5517,0.4006,0.3295,0.3104,0.2598
rr,0.01,0,0,2,2.0,32,0.332,0.6774,0.5541,0.401,0.3304,0.3108,0.2599
rr,0.1,0,0,2,2.0,32,0.4847,0.7297,0.7657,0.44299999999999995,0.418,0.3463,0.271
rr,1.0,0,0,2,2.0,32,0.5928,0.7686,0.856,0.4872,0.4888,0.382,0.2849
rr,3.0,0,0,2,2.0,32,0.5978,0.7704,0.8606,0.4894,0.49200000000000005,0.3836,0.2856
rr,10.0,0,0,2,2.0,32,0.6138,0.7759999999999999,0.862,0.4985,0.5048,0.3918,0.2893
rr,0.001,0,0,2,5.0,32,0.1881,0.5511,0.4163,0.2226,0.1782,0.1694,0.1559
rr,0.01,0,0,2,5.0,32,0.2591,0.5773,0.5431,0.2411,0.2194,0.1869,0.1617
rr,0.1,0,0,2,5.0,32,0.3803,0.6231,0.6808,0.2815,0.3011,0.2308,0.1812
rr,1.0,0,0,2,5.0,32,0.4276,0.6418,0.7199,0.301,0.3346,0.2501,0.1902
rr,3.0,0,0,2,5.0,32,0.4509,0.655,0.7532,0.315,0.3566,0.2657,0.1984
rr,10.0,0,0,2,5.0,32,0.4662,0.6598,0.76,0.3211,0.3677,0.2719,0.201
dcg,0.001,0,0,2,5.0,32,0.1651,0.5429,0.3631,0.2179,0.1657,0.1644,0.1543
ndcg_5,0.001,0,0,2,5.0,32,0.1651,0.5429,0.3631,0.2179,0.1656,0.1644,0.1543
dcg,0.01,0,0,2,5.0,32,0.235,0.5739,0.4737,0.2445,0.2135,0.1921,0.1683
ndcg_5,0.01,0,0,2,5.0,32,0.235,0.5739,0.4737,0.2445,0.2135,0.1921,0.1683
dcg,0.1,0,0,2,5.0,32,0.8088,0.8895,0.9342,0.7312,0.6964,0.5403,0.3758
ndcg_5,0.1,0,0,2,5.0,32,0.8088,0.8895,0.9342,0.7312,0.6964,0.5403,0.3758
dcg,1.0,0,0,2,5.0,32,0.8641,0.919,0.9577,0.7948,0.7451,0.5745,0.3948
ndcg_5,1.0,0,0,2,5.0,32,0.8647,0.9179999999999999,0.9579,0.7919,0.7438,0.5728,0.3935
dcg,3.0,0,0,2,5.0,32,0.8655,0.9193,0.9590000000000001,0.7955,0.746,0.575,0.395
ndcg_5,3.0,0,0,2,5.0,32,0.8658,0.9192,0.9583,0.7953,0.7458,0.5749,0.3949
dcg,10.0,0,0,2,5.0,32,0.8664,0.9198,0.9594,0.7962,0.7463,0.5751,0.395
ndcg_5,10.0,0,0,2,5.0,32,0.8664,0.9198,0.9594,0.7962,0.7463,0.5751,0.395
ap,0.001,0,0,2,5.0,32,0.7334,0.8452,0.8771,0.6613,0.6346,0.4992,0.3548
ap,0.01,0,0,2,5.0,32,0.7836,0.8794,0.9136,0.7186,0.6809,0.5337,0.3742
ap,0.1,0,0,2,5.0,32,0.8596,0.9159999999999999,0.9571,0.7875,0.7404,0.5707,0.3923
ap,1.0,0,0,2,5.0,32,0.8607,0.9157,0.9563,0.7872,0.7404,0.5707,0.3923
ap,3.0,0,0,2,5.0,32,0.861,0.9158,0.9566,0.7871,0.7413,0.5709,0.3922
ap,10.0,0,0,2,5.0,32,0.8399,0.9003,0.9472,0.7526,0.7183,0.5521,0.3802
rbp_80,0.001,0,0,2,5.0,32,0.8549,0.9147,0.95,0.7898,0.7407,0.5732,0.3941
rbp_90,0.001,0,0,2,5.0,32,0.8549,0.9147,0.95,0.7898,0.7407,0.5732,0.3941
rbp_95,0.001,0,0,2,5.0,32,0.8549,0.9147,0.95,0.7898,0.7407,0.5732,0.3941
rbp_80,0.01,0,0,2,5.0,32,0.87,0.9217,0.9601,0.8013,0.7497,0.5767,0.3947
rbp_90,0.01,0,0,2,5.0,32,0.8698,0.9215,0.96,0.8013,0.7495,0.5770000000000001,0.3952
rbp_95,0.01,0,0,2,5.0,32,0.8665,0.9203,0.9583,0.7995,0.748,0.5768,0.3955
rbp_80,0.1,0,0,2,5.0,32,0.8279,0.8995,0.9302,0.7576,0.7152,0.5534,0.3822
rbp_90,0.1,0,0,2,5.0,32,0.8207,0.8995,0.9189,0.7627,0.7139,0.556,0.385
rbp_95,0.1,0,0,2,5.0,32,0.8207,0.8995,0.9189,0.7627,0.7139,0.556,0.385
rbp_80,1.0,0,0,2,5.0,32,0.6464,0.8166,0.7881,0.6184,0.5855,0.4766,0.34299999999999997
rbp_90,1.0,0,0,2,5.0,32,0.6464,0.8166,0.7881,0.6184,0.5855,0.4766,0.34299999999999997
rbp_95,1.0,0,0,2,5.0,32,0.6464,0.8166,0.7881,0.6184,0.5855,0.4766,0.34299999999999997
rbp_80,3.0,0,0,2,5.0,32,0.5812,0.7815,0.7477,0.5585,0.5309,0.4384,0.3214
rbp_90,3.0,0,0,2,5.0,32,0.5808,0.7813,0.7463,0.5585,0.5308,0.4384,0.3215
rbp_95,3.0,0,0,2,5.0,32,0.5799,0.7812,0.7453,0.5584,0.5307,0.4383,0.3215
rbp_80,10.0,0,0,2,5.0,32,0.4427,0.7415,0.6059,0.5238,0.4472,0.4034,0.313
rbp_90,10.0,0,0,2,5.0,32,0.4427,0.7415,0.6059,0.5238,0.4472,0.4034,0.313
rbp_95,10.0,0,0,2,5.0,32,0.4427,0.7415,0.6059,0.5238,0.4472,0.4034,0.313
rr,1.0,0,0,2,1.0,32,0.7072,0.8482,0.914,0.6367,0.605,0.4787,0.3471
rr,10.0,0,0,2,1.0,32,0.7174,0.8507,0.9185,0.6397,0.6106,0.4807,0.3472
rr,0.01,0,0,2,1.0,32,0.5002,0.7795,0.7025,0.5679,0.4857,0.4291,0.3309
rr,3.0,0,0,2,1.0,32,0.7058,0.8467,0.9165,0.633,0.6015,0.4762,0.3457
rr,0.1,0,0,2,1.0,32,0.525,0.7869,0.7463,0.5706,0.4956,0.4302,0.3299
rr,0.001,0,0,2,1.0,32,0.4994,0.7792,0.7014,0.5676,0.4853,0.429,0.3309
