loss_type: lambda_dcg, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8628, AP = 0.7115, RR = 0.8879, RBP_80 = 0.5722, RBP_90 = 0.4202, RBP_95 = 0.2697, 
loss_type: lambda_dcg, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8517, AP = 0.692, RR = 0.877, RBP_80 = 0.5574, RBP_90 = 0.4133, RBP_95 = 0.2672, 
loss_type: lambda_ap, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.86, AP = 0.7073, RR = 0.8846, RBP_80 = 0.5693, RBP_90 = 0.419, RBP_95 = 0.2693, 
loss_type: lambda_ap, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.851, AP = 0.6905, RR = 0.877, RBP_80 = 0.5565, RBP_90 = 0.4129, RBP_95 = 0.267, 
loss_type: lambda_rr, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7845, AP = 0.5995, RR = 0.7464, RBP_80 = 0.4794, RBP_90 = 0.3801, RBP_95 = 0.2555, 
loss_type: lambda_rr, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7815, AP = 0.596, RR = 0.7394, RBP_80 = 0.4762, RBP_90 = 0.3789, RBP_95 = 0.2551, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8507, AP = 0.6916, RR = 0.8731, RBP_80 = 0.5563, RBP_90 = 0.4128, RBP_95 = 0.267, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8405, AP = 0.6746, RR = 0.8603, RBP_80 = 0.5429, RBP_90 = 0.4069, RBP_95 = 0.2649, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8637, AP = 0.713, RR = 0.8905, RBP_80 = 0.5734, RBP_90 = 0.4208, RBP_95 = 0.27, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8531, AP = 0.6942, RR = 0.8787, RBP_80 = 0.5591, RBP_90 = 0.4139, RBP_95 = 0.2674, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8727, AP = 0.7271, RR = 0.9041, RBP_80 = 0.5847, RBP_90 = 0.4257, RBP_95 = 0.2717, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8604, AP = 0.7053, RR = 0.8904, RBP_80 = 0.5681, RBP_90 = 0.4179, RBP_95 = 0.2688, 
loss_type: lambda_dcg, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.81, AP = 0.609, RR = 0.854, RBP_80 = 0.4967, RBP_90 = 0.3695, RBP_95 = 0.2463, 
loss_type: lambda_dcg, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7963, AP = 0.5857, RR = 0.8405, RBP_80 = 0.4777, RBP_90 = 0.3597, RBP_95 = 0.2425, 
loss_type: lambda_ap, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8073, AP = 0.6045, RR = 0.8501, RBP_80 = 0.4931, RBP_90 = 0.3676, RBP_95 = 0.2456, 
loss_type: lambda_ap, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7934, AP = 0.5809, RR = 0.8367, RBP_80 = 0.4738, RBP_90 = 0.3575, RBP_95 = 0.2417, 
loss_type: lambda_rr, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.6823, AP = 0.4371, RR = 0.6158, RBP_80 = 0.3409, RBP_90 = 0.2946, RBP_95 = 0.2174, 
loss_type: lambda_rr, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.6818, AP = 0.4368, RR = 0.6141, RBP_80 = 0.3403, RBP_90 = 0.2942, RBP_95 = 0.2173, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7904, AP = 0.5788, RR = 0.8252, RBP_80 = 0.4705, RBP_90 = 0.3565, RBP_95 = 0.2413, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7763, AP = 0.5559, RR = 0.8091, RBP_80 = 0.4515, RBP_90 = 0.3468, RBP_95 = 0.2374, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.8071, AP = 0.6042, RR = 0.85, RBP_80 = 0.492, RBP_90 = 0.3671, RBP_95 = 0.2455, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7935, AP = 0.5808, RR = 0.8373, RBP_80 = 0.4735, RBP_90 = 0.3575, RBP_95 = 0.2416, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.818, AP = 0.6211, RR = 0.8654, RBP_80 = 0.5063, RBP_90 = 0.374, RBP_95 = 0.2481, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.801, AP = 0.5918, RR = 0.8499, RBP_80 = 0.483, RBP_90 = 0.3619, RBP_95 = 0.2433, 
loss_type: lambda_dcg, lr: 0.001, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7385, AP = 0.4902, RR = 0.8001, RBP_80 = 0.4177, RBP_90 = 0.2993, RBP_95 = 0.2042, 
loss_type: lambda_dcg, lr: 0.01, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7157, AP = 0.4527, RR = 0.7828, RBP_80 = 0.3848, RBP_90 = 0.2807, RBP_95 = 0.1965, 
loss_type: lambda_ap, lr: 0.001, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7291, AP = 0.4757, RR = 0.7903, RBP_80 = 0.4046, RBP_90 = 0.2922, RBP_95 = 0.2012, 
loss_type: lambda_ap, lr: 0.01, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.7103, AP = 0.4446, RR = 0.7743, RBP_80 = 0.378, RBP_90 = 0.2767, RBP_95 = 0.1947, 
loss_type: lambda_rr, lr: 0.001, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.5498, AP = 0.2567, RR = 0.448, RBP_80 = 0.1905, RBP_90 = 0.1737, RBP_95 = 0.1479, 
loss_type: lambda_rr, lr: 0.01, frac: 5.0, th: 4, emb_size: 32, fold: 1, NDCG = 0.5489, AP = 0.2553, RR = 0.4463, RBP_80 = 0.1896, RBP_90 = 0.1728, RBP_95 = 0.1473, 
