loss_type: lambda_dcg, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8628, AP = 0.7105, RR = 0.8926, RBP_80 = 0.5721, RBP_90 = 0.4203, RBP_95 = 0.2698, 
loss_type: lambda_dcg, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8513, AP = 0.6904, RR = 0.879, RBP_80 = 0.5571, RBP_90 = 0.4133, RBP_95 = 0.2673, 
loss_type: lambda_ap, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8604, AP = 0.7064, RR = 0.8891, RBP_80 = 0.5691, RBP_90 = 0.4189, RBP_95 = 0.2693, 
loss_type: lambda_ap, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8496, AP = 0.6878, RR = 0.8764, RBP_80 = 0.5549, RBP_90 = 0.4124, RBP_95 = 0.267, 
loss_type: lambda_rr, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7826, AP = 0.5977, RR = 0.7395, RBP_80 = 0.478, RBP_90 = 0.3797, RBP_95 = 0.2555, 
loss_type: lambda_rr, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7841, AP = 0.5998, RR = 0.7413, RBP_80 = 0.4798, RBP_90 = 0.3805, RBP_95 = 0.2558, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.851, AP = 0.6913, RR = 0.8748, RBP_80 = 0.5562, RBP_90 = 0.413, RBP_95 = 0.2671, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.839, AP = 0.6719, RR = 0.8585, RBP_80 = 0.5408, RBP_90 = 0.4061, RBP_95 = 0.2647, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8657, AP = 0.7139, RR = 0.8988, RBP_80 = 0.5748, RBP_90 = 0.4213, RBP_95 = 0.2702, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8524, AP = 0.692, RR = 0.8809, RBP_80 = 0.5579, RBP_90 = 0.4137, RBP_95 = 0.2674, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8723, AP = 0.7262, RR = 0.9044, RBP_80 = 0.5842, RBP_90 = 0.4258, RBP_95 = 0.2718, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8598, AP = 0.7038, RR = 0.8911, RBP_80 = 0.5678, RBP_90 = 0.418, RBP_95 = 0.269, 
loss_type: lambda_dcg, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8098, AP = 0.6083, RR = 0.8542, RBP_80 = 0.4962, RBP_90 = 0.3694, RBP_95 = 0.2464, 
loss_type: lambda_dcg, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7964, AP = 0.5854, RR = 0.841, RBP_80 = 0.4776, RBP_90 = 0.3599, RBP_95 = 0.2427, 
loss_type: lambda_ap, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8061, AP = 0.6014, RR = 0.8524, RBP_80 = 0.4902, RBP_90 = 0.3662, RBP_95 = 0.2452, 
loss_type: lambda_ap, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7918, AP = 0.5783, RR = 0.8356, RBP_80 = 0.4716, RBP_90 = 0.3567, RBP_95 = 0.2414, 
loss_type: lambda_rr, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.6812, AP = 0.4365, RR = 0.6097, RBP_80 = 0.3416, RBP_90 = 0.2953, RBP_95 = 0.2178, 
loss_type: lambda_rr, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.6829, AP = 0.4383, RR = 0.6156, RBP_80 = 0.3419, RBP_90 = 0.295, RBP_95 = 0.2177, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7886, AP = 0.5758, RR = 0.8241, RBP_80 = 0.4682, RBP_90 = 0.3555, RBP_95 = 0.2409, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.775, AP = 0.5542, RR = 0.8074, RBP_80 = 0.4493, RBP_90 = 0.3459, RBP_95 = 0.2372, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8052, AP = 0.6004, RR = 0.8505, RBP_80 = 0.4892, RBP_90 = 0.3656, RBP_95 = 0.2449, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.793, AP = 0.5804, RR = 0.8362, RBP_80 = 0.4733, RBP_90 = 0.3575, RBP_95 = 0.2417, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.817, AP = 0.6188, RR = 0.8669, RBP_80 = 0.5047, RBP_90 = 0.3732, RBP_95 = 0.2478, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 2.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8008, AP = 0.5916, RR = 0.8506, RBP_80 = 0.4824, RBP_90 = 0.3618, RBP_95 = 0.2434, 
