NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
1.0,0.9916,0.9662,1.0,0.9436,0.7739,0.5272
1.0,0.9961,0.9842,1.0,0.9044,0.6788,0.4281
1.0,0.9799,0.9255,1.0,0.9222,0.7822,0.5578
1.0,0.9502,0.8313,1.0,0.7794,0.5684,0.366
1.0,1.0,1.0,1.0,0.8926,0.6513,0.4013
1.0,0.996,0.9833,1.0,0.9229,0.7091,0.4556
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,0.9961,0.9808,1.0,0.9965,0.943,0.7636
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.6548,0.87,0.7087,1.0,0.5164,0.3501,0.2079
1.0,0.9926,0.9648,1.0,0.9946,0.9568,0.8199
1.0,0.9986,0.9932,1.0,0.9942,0.9165,0.7049
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9978,0.9909,1.0,0.8873,0.6474,0.3997
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.8539,0.9581,0.8763,1.0,0.7698,0.5655,0.3534
1.0,0.9877,0.9583,1.0,0.7143,0.4573,0.2611
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,0.9778,0.911,1.0,0.9406,0.7629,0.5253
1.0,0.974,0.9167,1.0,0.6895,0.4409,0.2547
1.0,1.0,1.0,1.0,0.9885,0.8784,0.6415
1.0,0.9921,0.9678,1.0,0.9564,0.7765,0.5242
1.0,0.9833,0.9444,1.0,0.7059,0.4526,0.2594
1.0,0.988,0.9545,1.0,0.8945,0.6623,0.4183
1.0,0.9988,0.9945,1.0,0.9423,0.743,0.4853
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.5531,0.8712,0.6857,1.0,0.4812,0.3297,0.2007
1.0,0.9975,0.9889,1.0,0.9605,0.7879,0.5332
1.0,0.9648,0.8717,1.0,0.8616,0.6724,0.4522
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
1.0,0.9595,0.8569,1.0,0.8546,0.6851,0.4722
0.7227,0.9416,0.8333,1.0,0.5804,0.3688,0.2128
0.6608,0.8696,0.8343,0.5,0.7693,0.7108,0.5076
1.0,1.0,1.0,1.0,0.956,0.7712,0.5123
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
1.0,0.9678,0.8639,1.0,0.9666,0.8373,0.6353
1.0,0.985,0.9481,1.0,0.7593,0.5034,0.2948
1.0,1.0,1.0,1.0,0.956,0.7712,0.5123
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,0.9757,0.9158,1.0,0.8984,0.7429,0.5136
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9986,0.993,1.0,0.9915,0.8978,0.6733
1.0,0.9825,0.9283,1.0,0.9626,0.863,0.659
1.0,0.992,0.9664,1.0,0.938,0.7524,0.5031
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9642,0.8833,1.0,0.7163,0.4796,0.2862
1.0,0.9757,0.9014,1.0,0.9362,0.772,0.5442
1.0,0.9618,0.8301,1.0,0.9887,0.914,0.7552
1.0,0.9978,0.9894,1.0,0.9891,0.8849,0.6547
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
1.0,0.9883,0.9542,1.0,0.8876,0.6637,0.4212
0.8539,0.9747,0.9267,1.0,0.6355,0.3957,0.222
1.0,0.9927,0.9629,1.0,0.9993,0.9735,0.8437
0.6399,0.8506,0.6631,1.0,0.5238,0.3793,0.236
0.8688,0.9818,0.9429,1.0,0.6428,0.397,0.2222
0.6844,0.8428,0.603,1.0,0.516,0.3958,0.2716
0.6844,0.8753,0.6833,1.0,0.5279,0.3736,0.2331
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.6608,0.8645,0.8266,0.5,0.7616,0.6898,0.4843
0.6992,0.8543,0.6149,1.0,0.5667,0.4493,0.32
1.0,0.9889,0.9589,1.0,0.9141,0.7234,0.4774
1.0,0.9903,0.9598,1.0,0.9516,0.7717,0.5222
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,0.9965,0.9835,1.0,0.9951,0.9421,0.7649
0.8304,0.9348,0.8228,1.0,0.7327,0.544,0.3446
1.0,0.9671,0.8886,1.0,0.76,0.5258,0.3199
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,1.0,1.0,1.0,0.8658,0.6126,0.3698
1.0,0.9762,0.9111,1.0,0.9259,0.8036,0.5894
1.0,0.9948,0.9787,1.0,0.9433,0.7592,0.5068
1.0,0.988,0.9545,1.0,0.8945,0.6623,0.4183
1.0,0.9744,0.9034,1.0,0.93,0.8352,0.6487
1.0,0.9529,0.8303,1.0,0.8577,0.6444,0.4316
0.6844,0.8973,0.7275,1.0,0.6934,0.5716,0.3979
1.0,0.9408,0.8125,1.0,0.7075,0.4869,0.3035
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9749,0.9069,1.0,0.8656,0.6368,0.4068
1.0,0.9929,0.9684,1.0,0.9911,0.968,0.8773
1.0,1.0,1.0,1.0,0.9775,0.8332,0.5819
0.7227,0.9229,0.7889,1.0,0.5484,0.3528,0.2073
0.8688,0.9762,0.9263,1.0,0.8322,0.6206,0.3905
1.0,0.9951,0.9809,1.0,0.8805,0.6431,0.398
1.0,0.9513,0.842,1.0,0.7277,0.5037,0.3108
0.8304,0.9564,0.8968,1.0,0.8439,0.7337,0.5147
1.0,0.9936,0.973,1.0,0.9776,0.836,0.5906
1.0,0.9892,0.9583,1.0,0.9153,0.6951,0.4466
0.8304,0.9596,0.9022,1.0,0.8629,0.8152,0.6272
0.8539,0.9291,0.7598,1.0,0.8127,0.7639,0.704
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9916,0.9635,1.0,0.9822,0.9023,0.7047
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.8688,0.9838,0.9484,1.0,0.7084,0.4561,0.2609
1.0,0.9972,0.9889,1.0,0.8591,0.6083,0.3681
1.0,0.9852,0.9363,1.0,0.9611,0.8108,0.5772
1.0,0.9499,0.8375,1.0,0.7257,0.5009,0.3094
0.214,0.648,0.4413,0.5,0.3384,0.284,0.1876
1.0,0.9732,0.8703,1.0,0.9929,0.9625,0.8965
1.0,0.9957,0.9805,1.0,0.9756,0.8383,0.5955
0.8539,0.9255,0.7765,1.0,0.6767,0.4788,0.302
0.8539,0.9432,0.8183,1.0,0.8248,0.665,0.4602
0.786,0.9211,0.8191,1.0,0.7906,0.7053,0.5129
0.6608,0.7842,0.6216,0.5,0.5877,0.4909,0.3397
0.8539,0.9651,0.8972,1.0,0.6774,0.4435,0.257
0.8688,0.9267,0.7761,1.0,0.6764,0.4736,0.2993
0.8688,0.9506,0.8502,1.0,0.6454,0.4218,0.2486
0.8688,0.9377,0.8077,1.0,0.6962,0.4925,0.3079
0.6608,0.8391,0.7731,0.5,0.7164,0.5983,0.3991
0.5148,0.7426,0.6117,0.5,0.4774,0.3435,0.207
1.0,0.938,0.7924,1.0,0.7857,0.6,0.4058
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,0.9876,0.9515,1.0,0.885,0.6625,0.4209
1.0,0.9834,0.9417,1.0,0.7991,0.5446,0.326
0.8539,0.952,0.8558,1.0,0.6989,0.4742,0.2845
0.8688,0.9772,0.933,1.0,0.9107,0.8359,0.6357
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,0.9844,0.9386,1.0,0.9442,0.7949,0.56
0.5531,0.8521,0.6339,1.0,0.5115,0.3866,0.2548
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9927,0.9704,1.0,0.927,0.7299,0.4795
0.7227,0.8651,0.636,1.0,0.5666,0.4279,0.2969
1.0,0.9881,0.9543,1.0,0.8846,0.664,0.422
1.0,0.9991,0.9958,1.0,0.9631,0.7918,0.5355
1.0,0.9891,0.9566,1.0,0.9055,0.6951,0.4496
1.0,0.976,0.9056,1.0,0.9078,0.7154,0.4831
1.0,0.989,0.9493,1.0,0.9915,0.9106,0.7096
