loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_rr,0.001,0,0,1,5.0,32,0.4921,0.6836,0.7734,0.356,0.3909,0.2937,0.219
