loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_dcg,0.001,4,0,0,2.0,32,0.6208,0.817,0.8597,0.6212,0.5109,0.3804,0.2535
