loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_rr,0.001,0,0,2,1.0,32,0.525,0.7893,0.744,0.5818,0.4973,0.4268,0.3211
