loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_rbp_80,0.001,0,0,0,5.0,32,0.8359,0.8946,0.9465,0.7355,0.7112,0.5438,0.374
lambda_rbp_90,0.001,0,0,0,5.0,32,0.8521,0.9067,0.9513,0.7648,0.7292,0.5588,0.3835
lambda_rbp_95,0.001,0,0,0,5.0,32,0.8654,0.9172,0.9607,0.7887,0.7433,0.5710000000000001,0.3914
lambda_rbp_80,0.01,0,0,0,5.0,32,0.8087,0.88,0.9309,0.7074,0.6873,0.5269,0.3644
lambda_rbp_90,0.01,0,0,0,5.0,32,0.8305,0.8959999999999999,0.9408,0.7435,0.7111,0.5468,0.3771
lambda_rbp_95,0.01,0,0,0,5.0,32,0.8425,0.9054,0.9436,0.7673,0.725,0.5593,0.3855
lambda_rbp_80,0.1,0,0,0,5.0,32,0.4102,0.6514,0.6998,0.3215,0.3361,0.2639,0.2051
lambda_rbp_90,0.1,0,0,0,5.0,32,0.4888,0.6883,0.7633,0.3676,0.3963,0.3028,0.2264
lambda_rbp_95,0.1,0,0,0,5.0,32,0.5503,0.7190000000000001,0.8077,0.4103,0.4462,0.3374,0.2461
lambda_dcg,0.001,0,0,1,1.0,32,0.9368,0.9675,0.9841,0.9104,0.8155,0.6312,0.4301
lambda_dcg,0.01,0,0,1,1.0,32,0.9299,0.965,0.9829,0.9042,0.8108,0.628,0.4284
lambda_dcg,0.1,0,0,1,1.0,32,0.6947,0.8522,0.889,0.6614,0.6137,0.496,0.3601
lambda_ap,0.001,0,0,1,1.0,32,0.9384,0.968,0.985,0.9109999999999999,0.8163,0.6315,0.4302
lambda_ap,0.01,0,0,1,1.0,32,0.9237,0.9618,0.9784,0.8967,0.8056,0.6245,0.4266
lambda_ap,0.1,0,0,1,1.0,32,0.6782,0.8449,0.8811,0.6465,0.5989,0.4851,0.3541
lambda_rr,0.001,0,0,1,1.0,32,0.5905,0.8116,0.8276,0.5973,0.5358,0.4497,0.3382
lambda_rr,0.01,0,0,1,1.0,32,0.5838,0.8079999999999999,0.8199,0.5921,0.5323,0.44799999999999995,0.3376
lambda_rr,0.1,0,0,1,1.0,32,0.5131,0.7846,0.7242,0.5720000000000001,0.4934,0.4324,0.3322
lambda_dcg,0.001,0,0,1,2.0,32,0.9157,0.9521,0.9783,0.8706,0.7922,0.6117,0.4181
lambda_dcg,0.01,0,0,1,2.0,32,0.9058,0.9483,0.976,0.8615,0.7845,0.6066,0.4155
lambda_dcg,0.1,0,0,1,2.0,32,0.6096,0.7892,0.8353,0.5395,0.5236,0.4213,0.3134
lambda_ap,0.001,0,0,1,2.0,32,0.9169,0.9524,0.9771,0.8716,0.7928,0.6121,0.4183
lambda_ap,0.01,0,0,1,2.0,32,0.9007,0.9451,0.9719,0.855,0.7798,0.6036,0.414
lambda_ap,0.1,0,0,1,2.0,32,0.5834,0.7768,0.8327,0.5136,0.4986,0.4009,0.3007
lambda_rr,0.001,0,0,1,2.0,32,0.507,0.7446,0.7747,0.4688,0.4403,0.3658,0.2836
lambda_rr,0.01,0,0,1,2.0,32,0.4683,0.7277,0.7471,0.4457,0.41200000000000003,0.348,0.2746
lambda_rr,0.1,0,0,1,2.0,32,0.3613,0.6888,0.5951,0.4118,0.3484,0.3199,0.2639
lambda_dcg,0.001,0,0,1,5.0,32,0.8668,0.9193,0.9567,0.7964,0.7461,0.5748,0.3946
lambda_dcg,0.01,0,0,1,5.0,32,0.8496,0.9111,0.9483,0.7795,0.732,0.565,0.3893
lambda_dcg,0.1,0,0,1,5.0,32,0.5519,0.7236,0.7887,0.4275,0.4566,0.3528,0.2595
lambda_ap,0.001,0,0,1,5.0,32,0.8657,0.9195,0.9578,0.7972,0.7464,0.5752,0.3948
lambda_ap,0.01,0,0,1,5.0,32,0.8394,0.9055,0.9434,0.7682,0.7234,0.5594,0.3864
lambda_ap,0.1,0,0,1,5.0,32,0.4972,0.6921,0.7606,0.3761,0.4068,0.3131,0.2336
lambda_rr,0.001,0,0,1,5.0,32,0.4921,0.6836,0.7734,0.35600000000000004,0.3909,0.2937,0.21899999999999997
lambda_rr,0.01,0,0,1,5.0,32,0.3966,0.6371,0.6918,0.3005,0.3178,0.2469,0.19399999999999998
lambda_rr,0.1,0,0,1,5.0,32,0.2004,0.5589,0.4264,0.2308,0.18899999999999997,0.1778,0.1616
lambda_rbp_80,0.001,0,0,1,1.0,32,0.9338,0.9651,0.9862,0.9009,0.8109,0.6267,0.4272
lambda_rbp_90,0.001,0,0,1,1.0,32,0.9423,0.9696,0.9869,0.9131,0.8190000000000001,0.6324,0.4302
lambda_rbp_95,0.001,0,0,1,1.0,32,0.9461,0.9717,0.9884,0.9189,0.8223,0.6349,0.4317
lambda_rbp_80,0.01,0,0,1,1.0,32,0.9224,0.9597,0.9796,0.8898,0.8025,0.6215,0.4245
lambda_rbp_90,0.01,0,0,1,1.0,32,0.9311,0.9647,0.9838,0.9018,0.8104,0.6271,0.4276
lambda_rbp_95,0.01,0,0,1,1.0,32,0.9375,0.9682,0.9840000000000001,0.912,0.8164,0.6319,0.4304
lambda_rbp_80,0.1,0,0,1,1.0,32,0.6474,0.8316,0.8677,0.6232,0.5733,0.4683,0.3454
lambda_rbp_90,0.1,0,0,1,1.0,32,0.6855,0.8474,0.8928,0.6475,0.6011,0.4842,0.3526
lambda_rbp_95,0.1,0,0,1,1.0,32,0.7175,0.8605,0.9047,0.6725,0.6269,0.5016,0.3616
lambda_rbp_80,0.001,0,0,1,2.0,32,0.9012,0.9420000000000001,0.9737,0.8420000000000001,0.7757,0.5977,0.4093
lambda_rbp_90,0.001,0,0,1,2.0,32,0.9146,0.9498,0.9787,0.8622,0.7889,0.6078,0.4151
lambda_rbp_95,0.001,0,0,1,2.0,32,0.9206,0.9543,0.9822,0.8736,0.7953,0.6129,0.4183
lambda_rbp_80,0.01,0,0,1,2.0,32,0.8839,0.9339,0.9649,0.8263,0.7625,0.5894,0.4052
lambda_rbp_90,0.01,0,0,1,2.0,32,0.8964,0.9417,0.9715,0.8444,0.7747,0.5986,0.4105
lambda_rbp_95,0.01,0,0,1,2.0,32,0.9065,0.948,0.9736,0.8613,0.7848,0.607,0.4156
lambda_rbp_90,0.1,0,0,1,2.0,32,0.5811,0.7744,0.8351,0.5078,0.4931,0.3957,0.2969
lambda_rbp_80,0.1,0,0,1,2.0,32,0.5246,0.7518,0.7929999999999999,0.4773,0.4538,0.3724,0.2857
lambda_rbp_95,0.1,0,0,1,2.0,32,0.6299,0.7963,0.8567,0.5442,0.5336,0.4228,0.3113
lambda_rbp_80,0.001,0,0,1,5.0,32,0.8373,0.8963,0.9477,0.7386,0.7132,0.5448,0.3743
lambda_rbp_90,0.001,0,0,1,5.0,32,0.8592,0.9101,0.955,0.7712,0.7345,0.5623,0.3852
lambda_rbp_95,0.001,0,0,1,5.0,32,0.8681,0.9179,0.9591,0.7909,0.745,0.5721,0.3919
lambda_rbp_80,0.01,0,0,1,5.0,32,0.8042,0.88,0.9278,0.7097,0.688,0.5288,0.3659
lambda_rbp_90,0.01,0,0,1,5.0,32,0.8284,0.895,0.9392,0.7419,0.71,0.5462,0.3769
lambda_rbp_95,0.01,0,0,1,5.0,32,0.8441,0.9063,0.9461,0.7692,0.7259,0.5603,0.3863
lambda_rbp_80,0.1,0,0,1,5.0,32,0.4049,0.6491,0.6993,0.3183,0.3309,0.2606,0.2038
lambda_rbp_90,0.1,0,0,1,5.0,32,0.4767,0.6807,0.7553,0.3572,0.3865,0.2963,0.2227
lambda_rbp_95,0.1,0,0,1,5.0,32,0.5411,0.7145,0.7987,0.4044,0.4406,0.3347,0.2448
lambda_dcg,0.001,0,0,2,1.0,32,0.9382,0.9682,0.9856,0.9116,0.8161,0.6317,0.4305
lambda_dcg,0.01,0,0,2,1.0,32,0.9321,0.9658,0.9845,0.9056,0.8116,0.6285,0.4288
lambda_dcg,0.1,0,0,2,1.0,32,0.696,0.8528,0.8882,0.6627,0.6147,0.49700000000000005,0.3607
lambda_ap,0.001,0,0,2,1.0,32,0.9371,0.9675,0.9841,0.9106,0.8155,0.6313,0.4302
lambda_ap,0.01,0,0,2,1.0,32,0.9275,0.9636,0.9825,0.9001,0.8079999999999999,0.6259,0.4273
lambda_ap,0.1,0,0,2,1.0,32,0.6829,0.847,0.8877,0.6495,0.6018,0.48700000000000004,0.355
lambda_rr,0.001,0,0,2,1.0,32,0.6123,0.8197,0.843,0.6085,0.5517,0.4583,0.3419
lambda_rr,0.01,0,0,2,1.0,32,0.5884,0.8105,0.8247,0.5961,0.5347,0.449,0.3378
lambda_rr,0.1,0,0,2,1.0,32,0.5113,0.7826,0.7147,0.57,0.491,0.431,0.3316
lambda_dcg,0.001,0,0,2,2.0,32,0.9149,0.9527,0.9796,0.8723,0.7925,0.6124,0.4187
lambda_dcg,0.01,0,0,2,2.0,32,0.904,0.948,0.9743,0.8614,0.7841,0.6069,0.4158
lambda_dcg,0.1,0,0,2,2.0,32,0.6168,0.7936,0.8437,0.546,0.5299,0.4257,0.3157
lambda_ap,0.001,0,0,2,2.0,32,0.9145,0.9521,0.9773,0.8713,0.792,0.6121,0.4185
lambda_ap,0.01,0,0,2,2.0,32,0.9,0.9452,0.9731,0.8548,0.7796,0.6035,0.414
lambda_ap,0.1,0,0,2,2.0,32,0.5836,0.7774,0.8278,0.5164,0.4997,0.4028,0.302
lambda_rr,0.001,0,0,2,2.0,32,0.5174,0.7492,0.7886,0.4737,0.4469,0.3687,0.2845
lambda_rr,0.01,0,0,2,2.0,32,0.47,0.7287,0.7512,0.4471,0.4129,0.3484,0.2745
lambda_rr,0.1,0,0,2,2.0,32,0.3603,0.6888,0.5972,0.4114,0.3467,0.3185,0.2632
lambda_dcg,0.001,0,0,2,5.0,32,0.8674,0.9205,0.9586,0.7994,0.7472,0.5759,0.3955
lambda_dcg,0.01,0,0,2,5.0,32,0.848,0.9103,0.9475,0.7787,0.7313,0.5652,0.3896
lambda_dcg,0.1,0,0,2,5.0,32,0.5423,0.7206,0.7885,0.4232,0.4507,0.3495,0.2579
lambda_ap,0.001,0,0,2,5.0,32,0.87,0.9213,0.9618,0.8004,0.7491,0.5769,0.3959
lambda_ap,0.01,0,0,2,5.0,32,0.8424,0.9073,0.9477,0.7709999999999999,0.7258,0.5609,0.3873
lambda_ap,0.1,0,0,2,5.0,32,0.4925,0.6918,0.7599,0.3759,0.4049,0.3126,0.2338
lambda_rr,0.001,0,0,2,5.0,32,0.4917,0.6841,0.7685,0.3573,0.3908,0.2938,0.21899999999999997
lambda_rbp_80,0.001,0,0,2,1.0,32,0.9348,0.9655,0.9863,0.9019,0.8118,0.6275,0.4277
lambda_rr,0.01,0,0,2,5.0,32,0.4095,0.6447,0.7033,0.3096,0.3283,0.2538,0.1976
lambda_rr,0.1,0,0,2,5.0,32,0.2038,0.5613,0.4291,0.2334,0.1919,0.1796,0.1623
lambda_rbp_90,0.001,0,0,2,1.0,32,0.9420000000000001,0.9688,0.9869,0.9113,0.818,0.6318,0.4299
lambda_rbp_95,0.001,0,0,2,1.0,32,0.9473,0.9716,0.9886,0.9192,0.8229,0.6355,0.4320000000000001
lambda_rbp_80,0.01,0,0,2,1.0,32,0.9229999999999999,0.9598,0.98,0.8899,0.8022,0.6215,0.4247
lambda_rbp_90,0.01,0,0,2,1.0,32,0.9307,0.9646,0.9841,0.9018,0.8104,0.6275,0.428
lambda_rbp_95,0.01,0,0,2,1.0,32,0.937,0.9672,0.9829,0.9101,0.816,0.6315,0.4303
lambda_rbp_80,0.1,0,0,2,1.0,32,0.6449,0.8301,0.8605,0.6227,0.5724,0.4687,0.3458
lambda_rbp_90,0.1,0,0,2,1.0,32,0.6853,0.8459,0.8826,0.6473,0.6013,0.4847,0.3529
lambda_rbp_95,0.1,0,0,2,1.0,32,0.7135,0.8591,0.903,0.6701,0.6251,0.5006,0.3612
lambda_rbp_80,0.001,0,0,2,2.0,32,0.9011,0.9424,0.9767,0.8429,0.7759999999999999,0.5986,0.4102
lambda_rbp_90,0.001,0,0,2,2.0,32,0.9147,0.9493,0.9786,0.861,0.7881,0.6073,0.4149
lambda_rbp_95,0.001,0,0,2,2.0,32,0.9227,0.9542,0.9808,0.8743,0.7964,0.6138,0.4188
lambda_rbp_80,0.01,0,0,2,2.0,32,0.8812,0.9323,0.9648,0.8228,0.7598,0.5879,0.4047
lambda_rbp_90,0.01,0,0,2,2.0,32,0.8959,0.9412,0.9712,0.8442,0.7747,0.5993,0.4112
lambda_rbp_95,0.01,0,0,2,2.0,32,0.9059,0.9466,0.9718,0.8588,0.7841,0.6065,0.4154
lambda_rbp_80,0.1,0,0,2,2.0,32,0.526,0.7518,0.7876,0.4783,0.4545,0.3729,0.28600000000000003
lambda_rbp_90,0.1,0,0,2,2.0,32,0.5822,0.7757,0.831,0.5112,0.4961,0.3981,0.2983
lambda_rbp_95,0.1,0,0,2,2.0,32,0.6315,0.7979999999999999,0.8591,0.5469,0.5352,0.4241,0.3121
lambda_rbp_80,0.001,0,0,2,5.0,32,0.8371,0.8951,0.9482,0.7364,0.7118,0.5443,0.3743
lambda_rbp_90,0.001,0,0,2,5.0,32,0.8569,0.9089,0.9548,0.7691,0.7327,0.5612,0.3847
lambda_rbp_95,0.001,0,0,2,5.0,32,0.8679,0.9179,0.9571,0.7924,0.7462,0.5735,0.3929
lambda_rbp_80,0.01,0,0,2,5.0,32,0.802,0.8777,0.9271,0.7061,0.6853,0.5271,0.3652
lambda_rbp_90,0.01,0,0,2,5.0,32,0.8268,0.8951,0.9416,0.7421,0.7098,0.5468,0.3776
lambda_rbp_95,0.01,0,0,2,5.0,32,0.8428,0.9047,0.9451,0.7661,0.7248,0.5595,0.3858
lambda_rbp_80,0.1,0,0,2,5.0,32,0.4094,0.6499,0.6913,0.3207,0.3365,0.2651,0.2064
lambda_rbp_90,0.1,0,0,2,5.0,32,0.4726,0.6784,0.7483,0.3547,0.3841,0.2952,0.2222
lambda_rbp_95,0.1,0,0,2,5.0,32,0.5367,0.7117,0.7929999999999999,0.4011,0.4369,0.332,0.2432
