loss_type: lambda_dcg, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9681, AP = 0.9112, RR = 0.9849, RBP_80 = 0.816, RBP_90 = 0.6313, RBP_95 = 0.4302, 
loss_type: lambda_dcg, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9658, AP = 0.9049, RR = 0.9847, RBP_80 = 0.8114, RBP_90 = 0.6282, RBP_95 = 0.4285, 
loss_type: lambda_ap, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9683, AP = 0.9114, RR = 0.9857, RBP_80 = 0.8162, RBP_90 = 0.6316, RBP_95 = 0.4303, 
loss_type: lambda_ap, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9636, AP = 0.8993, RR = 0.9831, RBP_80 = 0.8075, RBP_90 = 0.6254, RBP_95 = 0.427, 
loss_type: lambda_rr, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.8121, AP = 0.5988, RR = 0.823, RBP_80 = 0.5375, RBP_90 = 0.4507, RBP_95 = 0.3385, 
loss_type: lambda_rr, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.8081, AP = 0.5925, RR = 0.8181, RBP_80 = 0.5296, RBP_90 = 0.4461, RBP_95 = 0.3364, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.965, AP = 0.9006, RR = 0.9863, RBP_80 = 0.8109, RBP_90 = 0.6268, RBP_95 = 0.4273, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9594, AP = 0.8882, RR = 0.9803, RBP_80 = 0.8013, RBP_90 = 0.6205, RBP_95 = 0.424, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9686, AP = 0.9106, RR = 0.9874, RBP_80 = 0.8168, RBP_90 = 0.6312, RBP_95 = 0.4298, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9654, AP = 0.9031, RR = 0.9837, RBP_80 = 0.8116, RBP_90 = 0.6278, RBP_95 = 0.4281, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9718, AP = 0.9188, RR = 0.9889, RBP_80 = 0.8223, RBP_90 = 0.6351, RBP_95 = 0.4319, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 1.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9681, AP = 0.9114, RR = 0.9844, RBP_80 = 0.8162, RBP_90 = 0.6316, RBP_95 = 0.4303, 
loss_type: lambda_dcg, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9526, AP = 0.8716, RR = 0.9773, RBP_80 = 0.7925, RBP_90 = 0.612, RBP_95 = 0.4183, 
loss_type: lambda_dcg, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9475, AP = 0.8604, RR = 0.9728, RBP_80 = 0.7839, RBP_90 = 0.6063, RBP_95 = 0.4155, 
loss_type: lambda_ap, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.952, AP = 0.871, RR = 0.9751, RBP_80 = 0.792, RBP_90 = 0.6116, RBP_95 = 0.4181, 
loss_type: lambda_ap, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9449, AP = 0.854, RR = 0.9721, RBP_80 = 0.7794, RBP_90 = 0.6031, RBP_95 = 0.4137, 
loss_type: lambda_rr, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.7375, AP = 0.4587, RR = 0.766, RBP_80 = 0.4272, RBP_90 = 0.3568, RBP_95 = 0.2788, 
loss_type: lambda_rr, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.7285, AP = 0.4467, RR = 0.749, RBP_80 = 0.4121, RBP_90 = 0.3478, RBP_95 = 0.2742, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9408, AP = 0.8389, RR = 0.9745, RBP_80 = 0.7742, RBP_90 = 0.5969, RBP_95 = 0.4091, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9324, AP = 0.8218, RR = 0.9644, RBP_80 = 0.7597, RBP_90 = 0.587, RBP_95 = 0.4038, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9476, AP = 0.8572, RR = 0.977, RBP_80 = 0.7855, RBP_90 = 0.6055, RBP_95 = 0.414, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9424, AP = 0.8458, RR = 0.9709, RBP_80 = 0.7761, RBP_90 = 0.5994, RBP_95 = 0.411, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9536, AP = 0.8721, RR = 0.9817, RBP_80 = 0.7946, RBP_90 = 0.6126, RBP_95 = 0.4182, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 2.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9477, AP = 0.8602, RR = 0.9732, RBP_80 = 0.785, RBP_90 = 0.6067, RBP_95 = 0.4154, 
loss_type: lambda_dcg, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9198, AP = 0.7965, RR = 0.9595, RBP_80 = 0.7452, RBP_90 = 0.5743, RBP_95 = 0.3944, 
loss_type: lambda_dcg, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9103, AP = 0.7769, RR = 0.949, RBP_80 = 0.7305, RBP_90 = 0.5638, RBP_95 = 0.3887, 
loss_type: lambda_ap, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9204, AP = 0.7981, RR = 0.9586, RBP_80 = 0.747, RBP_90 = 0.5755, RBP_95 = 0.3951, 
loss_type: lambda_ap, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9061, AP = 0.7687, RR = 0.9436, RBP_80 = 0.7242, RBP_90 = 0.5594, RBP_95 = 0.3862, 
loss_type: lambda_rr, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.6755, AP = 0.3457, RR = 0.7603, RBP_80 = 0.3756, RBP_90 = 0.2825, RBP_95 = 0.2122, 
loss_type: lambda_rr, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.6282, AP = 0.2904, RR = 0.671, RBP_80 = 0.3016, RBP_90 = 0.2365, RBP_95 = 0.1878, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.8946, AP = 0.7355, RR = 0.9465, RBP_80 = 0.7112, RBP_90 = 0.5438, RBP_95 = 0.374, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.88, AP = 0.7074, RR = 0.9309, RBP_80 = 0.6873, RBP_90 = 0.5269, RBP_95 = 0.3644, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9067, AP = 0.7648, RR = 0.9513, RBP_80 = 0.7292, RBP_90 = 0.5588, RBP_95 = 0.3835, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.896, AP = 0.7435, RR = 0.9408, RBP_80 = 0.7111, RBP_90 = 0.5468, RBP_95 = 0.3771, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9172, AP = 0.7887, RR = 0.9607, RBP_80 = 0.7433, RBP_90 = 0.571, RBP_95 = 0.3914, 
loss_type: lambda_rbp_95, lr: 0.01, frac: 5.0, th: 0, emb_size: 32, fold: 0, NDCG = 0.9054, AP = 0.7673, RR = 0.9436, RBP_80 = 0.725, RBP_90 = 0.5593, RBP_95 = 0.3855, 
