loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rbp_80,3.0,0,0,0,1.0,32,0.7741,0.9027,0.8582,0.8001,0.6917,0.55,0.3829
rbp_90,3.0,0,0,0,1.0,32,0.7741,0.9027,0.8582,0.8001,0.6917,0.55,0.3829
rbp_95,3.0,0,0,0,1.0,32,0.7741,0.9027,0.8582,0.8001,0.6917,0.55,0.3829
rbp_80,10.0,0,0,0,1.0,32,0.6958,0.8634,0.8386,0.713,0.6263,0.5066,0.3612
rbp_90,10.0,0,0,0,1.0,32,0.6957,0.8633,0.8384,0.7129,0.6263,0.5066,0.3612
rbp_95,10.0,0,0,0,1.0,32,0.6952,0.863,0.8370000000000001,0.7125,0.626,0.5066,0.3612
dcg,0.001,0,0,0,2.0,32,0.3352,0.6769,0.555,0.40700000000000003,0.3322,0.3079,0.2524
ndcg_5,0.001,0,0,0,2.0,32,0.3354,0.6768,0.5545,0.40700000000000003,0.3321,0.3079,0.2524
dcg,0.01,0,0,0,2.0,32,0.3399,0.6798,0.5647,0.4101,0.3356,0.3097,0.2532
ndcg_5,0.01,0,0,0,2.0,32,0.3399,0.6798,0.5647,0.4101,0.3356,0.3097,0.2532
dcg,0.1,0,0,0,2.0,32,0.759,0.8808,0.9143,0.7194,0.6487,0.5025,0.35100000000000003
ndcg_5,0.1,0,0,0,2.0,32,0.759,0.8808,0.9143,0.7194,0.6487,0.5025,0.35100000000000003
ndcg_5,1.0,0,0,0,2.0,32,0.8389,0.9246,0.9537,0.8127,0.7222,0.5577,0.3832
dcg,3.0,0,0,0,2.0,32,0.8391,0.9248,0.9547,0.8127,0.7225,0.5576,0.3831
ndcg_5,3.0,0,0,0,2.0,32,0.8391,0.9248,0.9547,0.8127,0.7225,0.5576,0.3831
ap,0.001,0,0,0,2.0,32,0.3345,0.6766,0.5534,0.4068,0.332,0.3079,0.2524
dcg,10.0,0,0,0,2.0,32,0.8377,0.9246,0.9558,0.812,0.7219,0.5573,0.38299999999999995
ndcg_5,10.0,0,0,0,2.0,32,0.8385,0.9246,0.9558,0.8119,0.7219,0.5573,0.38299999999999995
ap,0.01,0,0,0,2.0,32,0.45,0.7265,0.6597,0.4817,0.4254,0.3751,0.2932
ap,0.1,0,0,0,2.0,32,0.7734,0.893,0.9102,0.7567,0.677,0.5338,0.3735
ap,3.0,0,0,0,2.0,32,0.833,0.9229999999999999,0.9512,0.81,0.7209,0.5576,0.3834
ap,10.0,0,0,0,2.0,32,0.8325,0.9223,0.9498,0.8091,0.7203,0.5574,0.3833
rbp_80,0.001,0,0,0,2.0,32,0.8469,0.9308,0.9504,0.8333,0.7369,0.5711,0.3914
rbp_90,0.001,0,0,0,2.0,32,0.8469,0.9308,0.9504,0.8333,0.7369,0.5711,0.3914
rbp_95,0.001,0,0,0,2.0,32,0.8469,0.9308,0.9504,0.8333,0.7369,0.5711,0.3914
rbp_80,0.01,0,0,0,2.0,32,0.8778,0.9427,0.9608,0.8576,0.7564,0.5811,0.3953
rbp_90,0.01,0,0,0,2.0,32,0.8778,0.9427,0.9608,0.8576,0.7564,0.5811,0.3953
rbp_95,0.01,0,0,0,2.0,32,0.8778,0.9427,0.9608,0.8576,0.7564,0.5811,0.3953
rbp_80,1.0,0,0,0,2.0,32,0.7179,0.8792,0.789,0.7661,0.6558,0.5307,0.3736
rbp_80,0.1,0,0,0,2.0,32,0.8918,0.9481,0.9663,0.8678,0.765,0.585,0.3966
rbp_90,1.0,0,0,0,2.0,32,0.7179,0.8792,0.789,0.7661,0.6558,0.5307,0.3736
rbp_90,0.1,0,0,0,2.0,32,0.8918,0.9481,0.9663,0.8678,0.765,0.585,0.3966
rbp_95,1.0,0,0,0,2.0,32,0.7179,0.8792,0.789,0.7661,0.6558,0.5307,0.3736
rbp_95,0.1,0,0,0,2.0,32,0.8916,0.948,0.966,0.8677,0.7648,0.5849,0.3966
rbp_80,3.0,0,0,0,2.0,32,0.6038,0.8184,0.7526,0.6384,0.5581,0.4649,0.3397
rbp_90,3.0,0,0,0,2.0,32,0.6036,0.8184,0.7524,0.6384,0.5581,0.4649,0.3397
rbp_95,3.0,0,0,0,2.0,32,0.6036,0.8184,0.7524,0.6384,0.5581,0.4649,0.3397
rbp_80,10.0,0,0,0,2.0,32,0.5233,0.7703,0.7186,0.547,0.4819,0.4081,0.3078
rbp_90,10.0,0,0,0,2.0,32,0.5233,0.7703,0.7186,0.547,0.4819,0.4081,0.3078
rbp_95,10.0,0,0,0,2.0,32,0.5233,0.7703,0.7186,0.547,0.4819,0.4081,0.3078
rr,0.001,0,0,0,2.0,32,0.3343,0.6764,0.5535,0.4066,0.3318,0.3078,0.2524
rr,0.01,0,0,0,2.0,32,0.3345,0.6766,0.5542,0.4068,0.3319,0.3078,0.2524
rr,0.1,0,0,0,2.0,32,0.3562,0.6845,0.6093,0.4099,0.3399,0.308,0.2508
rr,3.0,0,0,0,2.0,32,0.3999,0.7017,0.6505,0.4282,0.3672,0.3207,0.2556
rr,10.0,0,0,0,2.0,32,0.4091,0.7052,0.6663,0.4307,0.3725,0.3241,0.2576
rr,0.001,0,0,0,1.0,32,0.5055,0.779,0.7046,0.5723,0.4856,0.4206,0.3181
rr,1.0,0,0,0,1.0,32,0.5561,0.8001,0.7933,0.5879,0.5095,0.4275,0.319
rr,3.0,0,0,0,1.0,32,0.5676,0.8049,0.7933,0.5961,0.5194,0.4333,0.3216
