loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
lambda_rbp_95,0.01,4,0,2,1.0,32,0.6736,0.8585,0.8867,0.7017,0.5702,0.4223,0.2736
lambda_rbp_80,0.1,4,0,2,1.0,32,0.5429999999999999,0.7949,0.7722,0.6096,0.4914,0.3865,0.2601
lambda_rbp_90,0.01,4,0,2,1.0,32,0.6548,0.8501,0.8758,0.6881,0.5594,0.4174,0.2717
lambda_rbp_90,0.1,4,0,2,1.0,32,0.5483,0.7978,0.779,0.6133,0.4946,0.38799999999999996,0.2607
lambda_rbp_95,0.1,4,0,2,1.0,32,0.5483,0.7971,0.7745,0.6133,0.4951,0.3885,0.261
lambda_dcg,0.001,4,0,2,2.0,32,0.6279,0.8207,0.8635,0.627,0.5158,0.3828,0.2545
lambda_dcg,0.01,4,0,2,2.0,32,0.579,0.7954,0.8376,0.5841,0.4815,0.3646,0.247
lambda_dcg,0.1,4,0,2,2.0,32,0.3865,0.6942,0.6449,0.4489,0.3567,0.3028,0.2221
lambda_ap,0.001,4,0,2,2.0,32,0.6209,0.8173,0.8596,0.6214,0.5114,0.3807,0.2537
lambda_ap,0.01,4,0,2,2.0,32,0.573,0.7921,0.8314,0.5794,0.4776,0.3628,0.2464
lambda_ap,0.1,4,0,2,2.0,32,0.3885,0.6952,0.6473,0.4497,0.3575,0.3029,0.2221
lambda_rr,0.001,4,0,2,2.0,32,0.3738,0.6885,0.6352,0.4412,0.3472,0.2976,0.2199
lambda_rr,0.01,4,0,2,2.0,32,0.3688,0.6857,0.6252,0.4389,0.345,0.2968,0.2197
lambda_rr,0.1,4,0,2,2.0,32,0.3419,0.6724,0.5766,0.4276,0.332,0.2927,0.2186
lambda_dcg,0.001,4,0,2,5.0,32,0.5847,0.7674,0.8339,0.5331,0.4595,0.3281,0.2198
lambda_dcg,0.01,4,0,2,5.0,32,0.4865,0.711,0.7655,0.447,0.3857,0.2848,0.2004
lambda_ap,0.001,4,0,2,5.0,32,0.5692,0.7587,0.8224,0.52,0.4479,0.3215,0.217
lambda_dcg,0.1,4,0,2,5.0,32,0.2266,0.56,0.4724,0.2647,0.2037,0.18100000000000002,0.1516
lambda_ap,0.01,4,0,2,5.0,32,0.4729,0.7043,0.754,0.4381,0.3772,0.2808,0.19899999999999998
lambda_ap,0.1,4,0,2,5.0,32,0.2278,0.5599,0.4722,0.2645,0.204,0.1808,0.1513
lambda_rr,0.001,4,0,2,5.0,32,0.2193,0.5561,0.4705,0.2599,0.1968,0.17600000000000002,0.149
