loss_type: lambda_dcg, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8707, AP = 0.7242, RR = 0.8998, RBP_80 = 0.5871, RBP_90 = 0.4308, RBP_95 = 0.2768, 
loss_type: lambda_dcg, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8526, AP = 0.6926, RR = 0.8774, RBP_80 = 0.5632, RBP_90 = 0.4193, RBP_95 = 0.2724, 
loss_type: lambda_ap, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8691, AP = 0.7218, RR = 0.8969, RBP_80 = 0.5852, RBP_90 = 0.4301, RBP_95 = 0.2766, 
loss_type: lambda_ap, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.851, AP = 0.6893, RR = 0.8773, RBP_80 = 0.5604, RBP_90 = 0.4179, RBP_95 = 0.2719, 
loss_type: lambda_rr, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7889, AP = 0.6029, RR = 0.7574, RBP_80 = 0.4847, RBP_90 = 0.3838, RBP_95 = 0.2592, 
loss_type: lambda_rr, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.7867, AP = 0.6002, RR = 0.7534, RBP_80 = 0.4821, RBP_90 = 0.383, RBP_95 = 0.259, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8539, AP = 0.6965, RR = 0.8759, RBP_80 = 0.5654, RBP_90 = 0.4207, RBP_95 = 0.273, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8364, AP = 0.6669, RR = 0.8535, RBP_80 = 0.5414, RBP_90 = 0.4089, RBP_95 = 0.2684, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8714, AP = 0.7247, RR = 0.9019, RBP_80 = 0.5874, RBP_90 = 0.4307, RBP_95 = 0.2767, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.8516, AP = 0.69, RR = 0.8794, RBP_80 = 0.5609, RBP_90 = 0.418, RBP_95 = 0.2719, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 0, NDCG = 0.879, AP = 0.7379, RR = 0.911, RBP_80 = 0.5975, RBP_90 = 0.4353, RBP_95 = 0.2784, 
