loss_type: lambda_dcg, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8711, AP = 0.7253, RR = 0.8985, RBP_80 = 0.5881, RBP_90 = 0.4315, RBP_95 = 0.2772, 
loss_type: lambda_dcg, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8531, AP = 0.6929, RR = 0.8796, RBP_80 = 0.5633, RBP_90 = 0.4193, RBP_95 = 0.2725, 
loss_type: lambda_ap, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8681, AP = 0.7201, RR = 0.8947, RBP_80 = 0.5842, RBP_90 = 0.4296, RBP_95 = 0.2764, 
loss_type: lambda_ap, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8494, AP = 0.6873, RR = 0.8734, RBP_80 = 0.5588, RBP_90 = 0.4174, RBP_95 = 0.2718, 
loss_type: lambda_rr, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.7888, AP = 0.6021, RR = 0.7588, RBP_80 = 0.4839, RBP_90 = 0.3834, RBP_95 = 0.2591, 
loss_type: lambda_rr, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.7867, AP = 0.6002, RR = 0.7523, RBP_80 = 0.4822, RBP_90 = 0.383, RBP_95 = 0.259, 
loss_type: lambda_rbp_80, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8535, AP = 0.6956, RR = 0.8758, RBP_80 = 0.5647, RBP_90 = 0.4203, RBP_95 = 0.2729, 
loss_type: lambda_rbp_80, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8353, AP = 0.6651, RR = 0.8519, RBP_80 = 0.54, RBP_90 = 0.4083, RBP_95 = 0.2682, 
loss_type: lambda_rbp_90, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8717, AP = 0.7255, RR = 0.9004, RBP_80 = 0.5882, RBP_90 = 0.4312, RBP_95 = 0.277, 
loss_type: lambda_rbp_90, lr: 0.01, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8501, AP = 0.6881, RR = 0.8758, RBP_80 = 0.5594, RBP_90 = 0.4174, RBP_95 = 0.2717, 
loss_type: lambda_rbp_95, lr: 0.001, frac: 1.0, th: 4, emb_size: 32, fold: 2, NDCG = 0.8797, AP = 0.7393, RR = 0.9109, RBP_80 = 0.5989, RBP_90 = 0.4361, RBP_95 = 0.2788, 
