NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.3452,0.7411,0.5301,0.5,0.4633,0.4757,0.386
0.5531,0.8365,0.5967,1.0,0.5011,0.3941,0.2722
0.8304,0.9208,0.7867,1.0,0.6077,0.4112,0.2459
0.6992,0.8967,0.7264,1.0,0.5974,0.4309,0.2706
0.3392,0.7821,0.5635,1.0,0.3935,0.3031,0.1935
0.6164,0.8216,0.6095,1.0,0.5049,0.3931,0.2579
1.0,0.9428,0.8068,1.0,0.7962,0.609,0.4104
0.4852,0.834,0.6221,1.0,0.5564,0.55,0.4419
0.6164,0.8312,0.5862,1.0,0.547,0.5516,0.4905
0.2773,0.6752,0.4462,0.25,0.3109,0.3898,0.3592
0.6548,0.8468,0.6191,1.0,0.6009,0.5295,0.4044
0.3452,0.7893,0.5272,0.5,0.5059,0.5436,0.5089
0.6992,0.8775,0.6786,1.0,0.5594,0.4063,0.2609
1.0,0.9715,0.9048,1.0,0.7314,0.4887,0.2896
0.214,0.6543,0.4266,0.5,0.3362,0.3207,0.2337
0.1312,0.5904,0.4103,0.2,0.2859,0.2958,0.211
0.1696,0.6485,0.4049,0.3333,0.2683,0.3431,0.3171
0.6608,0.8079,0.7407,0.5,0.6238,0.4647,0.2848
0.1696,0.6056,0.3904,0.3333,0.2766,0.2991,0.2273
0.5296,0.7589,0.6231,0.5,0.5163,0.3847,0.2389
0.6608,0.7997,0.6929,0.5,0.6188,0.4772,0.3048
0.214,0.7009,0.4352,0.5,0.3399,0.3797,0.3614
0.3392,0.743,0.4856,1.0,0.3486,0.3181,0.2322
0.6164,0.8303,0.5808,1.0,0.5598,0.5487,0.4786
0.5296,0.7633,0.6347,0.5,0.5247,0.3895,0.2406
0.4469,0.8269,0.5567,0.3333,0.5492,0.6089,0.5794
0.8304,0.8571,0.568,1.0,0.6515,0.581,0.5259
0.6548,0.827,0.5993,1.0,0.4992,0.3777,0.2506
0.3392,0.7581,0.5085,1.0,0.3783,0.3353,0.2388
0.3452,0.7154,0.5571,0.5,0.4569,0.3935,0.2617
0.8688,0.9429,0.8068,1.0,0.8339,0.7022,0.5142
0.6992,0.8668,0.6386,1.0,0.6164,0.5204,0.3884
0.4852,0.8123,0.5991,1.0,0.484,0.3898,0.2582
0.4469,0.6579,0.501,0.3333,0.3916,0.3114,0.197
0.1461,0.587,0.3925,0.25,0.2743,0.287,0.2077
0.7227,0.8723,0.6294,1.0,0.6537,0.5479,0.4242
0.1312,0.5985,0.3944,0.2,0.2581,0.3134,0.2487
0.2773,0.7339,0.4667,0.25,0.2855,0.3812,0.4353
0.7227,0.9176,0.7695,1.0,0.5887,0.3978,0.2408
0.4704,0.8003,0.5911,1.0,0.423,0.3155,0.1975
0.3601,0.7101,0.4673,0.5,0.4111,0.406,0.3301
0.4852,0.7844,0.5085,1.0,0.4466,0.4361,0.3719
0.6608,0.8128,0.5834,0.5,0.6136,0.5851,0.516
0.8539,0.8698,0.5758,1.0,0.725,0.6115,0.5474
0.3601,0.7079,0.5026,0.5,0.4354,0.3865,0.2728
0.5148,0.7794,0.626,0.5,0.574,0.497,0.3449
0.6608,0.8118,0.7546,0.5,0.6322,0.4695,0.2866
0.5296,0.7525,0.6278,0.5,0.4895,0.346,0.2074
0.6164,0.8274,0.5698,1.0,0.5776,0.5393,0.4523
0.6844,0.8413,0.5948,1.0,0.5292,0.416,0.2933
0.7227,0.9338,0.8143,1.0,0.5673,0.3629,0.2109
0.2773,0.6181,0.4693,0.25,0.3442,0.2985,0.194
0.214,0.6514,0.4346,0.5,0.3397,0.3062,0.2127
0.8688,0.9418,0.8119,1.0,0.7388,0.527,0.3347
0.7227,0.9284,0.7925,1.0,0.6505,0.4517,0.2769
0.3008,0.6502,0.4815,0.3333,0.3778,0.3353,0.2241
0.3156,0.6541,0.4722,0.3333,0.3819,0.3309,0.2216
0.3156,0.6437,0.4343,0.3333,0.3516,0.3308,0.2374
0.4704,0.7806,0.5003,1.0,0.3866,0.4252,0.4259
