NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8539,0.9484,0.8388,1.0,0.8206,0.6761,0.4711
1.0,0.9552,0.853,1.0,0.7406,0.5061,0.3105
0.5531,0.8643,0.665,1.0,0.5074,0.3657,0.2308
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.9318,0.8111,1.0,0.5635,0.3619,0.2107
1.0,0.9715,0.9048,1.0,0.7314,0.4887,0.2896
1.0,0.9705,0.8896,1.0,0.8678,0.6565,0.4305
0.8304,0.9438,0.844,1.0,0.832,0.7196,0.515
1.0,0.9663,0.8669,1.0,0.9301,0.811,0.6277
0.8539,0.9021,0.7008,1.0,0.7206,0.5942,0.4398
0.8688,0.968,0.8952,1.0,0.8686,0.7106,0.4864
1.0,0.9775,0.8952,1.0,0.9949,0.9379,0.7784
0.786,0.9093,0.8121,1.0,0.6638,0.4747,0.2873
0.8304,0.9145,0.7663,1.0,0.6346,0.4458,0.275
0.5087,0.8253,0.6072,1.0,0.4975,0.3897,0.2572
1.0,0.9766,0.9242,1.0,0.6938,0.4444,0.2562
0.8539,0.9012,0.6993,1.0,0.7067,0.559,0.4011
0.8539,0.9583,0.8753,1.0,0.7094,0.4837,0.2887
0.6548,0.8578,0.6682,1.0,0.5604,0.4156,0.2653
0.8304,0.9181,0.7792,1.0,0.6034,0.4077,0.2445
0.8688,0.9783,0.9318,1.0,0.7839,0.547,0.329
1.0,0.9827,0.9287,1.0,0.9552,0.7918,0.5529
0.8688,0.9703,0.9038,1.0,0.7298,0.491,0.2909
1.0,0.9654,0.8579,1.0,0.9524,0.8129,0.6054
0.786,0.8675,0.6952,1.0,0.551,0.3858,0.2371
1.0,0.9186,0.6691,1.0,0.9403,0.8259,0.7084
0.8539,0.9443,0.7983,1.0,0.8816,0.8422,0.7263
1.0,0.9878,0.9571,1.0,0.7647,0.5073,0.2964
0.6844,0.8718,0.669,1.0,0.5537,0.4032,0.2595
0.786,0.8687,0.6937,1.0,0.5811,0.4257,0.2688
0.5296,0.7837,0.5822,0.5,0.531,0.5269,0.4415
1.0,0.9827,0.9321,1.0,0.9084,0.7083,0.4679
0.6844,0.8722,0.6728,1.0,0.5521,0.4071,0.262
0.8539,0.9747,0.9267,1.0,0.6355,0.3957,0.222
0.8688,0.9838,0.9484,1.0,0.7084,0.4561,0.2609
0.786,0.8679,0.6517,1.0,0.6829,0.5818,0.4417
1.0,0.9963,0.9861,1.0,0.8238,0.5647,0.3348
1.0,0.9558,0.8113,1.0,0.9738,0.871,0.7135
0.8539,0.9348,0.8093,1.0,0.6207,0.411,0.245
0.6608,0.7817,0.71,0.5,0.5379,0.3686,0.2149
0.8539,0.9371,0.8058,1.0,0.7714,0.6127,0.4168
1.0,0.9862,0.9427,1.0,0.9412,0.7602,0.5174
1.0,0.9987,0.9933,1.0,0.9971,0.9388,0.7462
1.0,0.954,0.8003,1.0,0.9728,0.8928,0.7621
0.3452,0.6856,0.4687,0.5,0.3893,0.3648,0.2654
0.6992,0.9104,0.7584,1.0,0.6894,0.5425,0.361
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.5087,0.8447,0.6587,1.0,0.4795,0.3362,0.2037
1.0,0.9774,0.9048,1.0,0.9687,0.8234,0.5962
1.0,0.9808,0.93,1.0,0.8228,0.582,0.3573
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
0.7227,0.9456,0.8444,1.0,0.5871,0.3731,0.2145
0.8539,0.9448,0.8375,1.0,0.6387,0.4232,0.2498
0.7227,0.9193,0.7685,1.0,0.6806,0.5133,0.3336
0.8688,0.9385,0.8134,1.0,0.6645,0.4539,0.2772
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
0.8539,0.9651,0.8972,1.0,0.6774,0.4435,0.257
0.8688,0.9591,0.869,1.0,0.7067,0.4774,0.2858
1.0,0.9553,0.8244,1.0,0.9223,0.787,0.6036
1.0,0.961,0.8686,1.0,0.7763,0.5558,0.3474
