NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8688,0.9624,0.8751,1.0,0.8544,0.6975,0.4805
0.8304,0.943,0.8523,1.0,0.7227,0.5225,0.3212
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.9428,0.8393,1.0,0.5824,0.372,0.2143
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9439,0.8072,1.0,0.8087,0.6097,0.4073
0.8688,0.8972,0.671,1.0,0.7426,0.5831,0.4331
1.0,0.9795,0.9133,1.0,0.9819,0.8693,0.6488
1.0,0.9751,0.903,1.0,0.9328,0.74,0.4993
1.0,0.9649,0.8703,1.0,0.8751,0.6935,0.4742
1.0,0.9465,0.791,1.0,0.9098,0.8292,0.7035
0.8304,0.9493,0.8736,1.0,0.7042,0.4885,0.2915
0.8304,0.9453,0.8598,1.0,0.6958,0.4837,0.2897
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.941,0.8302,1.0,0.6328,0.4219,0.2496
1.0,0.9353,0.7818,1.0,0.8069,0.6193,0.4201
0.8539,0.9494,0.8481,1.0,0.6905,0.4736,0.2851
0.8688,0.9467,0.8347,1.0,0.6815,0.4633,0.2806
0.8304,0.9275,0.8069,1.0,0.6198,0.4194,0.2492
1.0,0.986,0.9526,1.0,0.8002,0.5535,0.3311
1.0,0.995,0.9773,1.0,0.9703,0.8201,0.5736
0.786,0.9133,0.826,1.0,0.6722,0.4795,0.2891
1.0,0.9887,0.9512,1.0,0.9725,0.8679,0.6549
0.6164,0.8541,0.7052,1.0,0.5442,0.3985,0.244
0.8539,0.9028,0.64,1.0,0.8121,0.7704,0.6974
1.0,0.9944,0.971,1.0,0.9991,0.9718,0.8404
1.0,0.9666,0.8909,1.0,0.7206,0.4831,0.2877
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.6844,0.8576,0.634,1.0,0.5302,0.385,0.2513
1.0,0.9855,0.9405,1.0,0.948,0.7961,0.5609
1.0,0.9877,0.9534,1.0,0.9314,0.721,0.4693
0.6608,0.7789,0.6528,0.5,0.5653,0.4296,0.2715
0.8304,0.9374,0.835,1.0,0.5863,0.3763,0.216
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.6608,0.8329,0.6951,0.5,0.6977,0.6328,0.4722
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,1.0,1.0,1.0,0.9997,0.9775,0.8422
0.6992,0.8684,0.659,1.0,0.5167,0.3548,0.2237
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.8943,0.6734,1.0,0.7054,0.5121,0.3584
1.0,0.984,0.9349,1.0,0.9299,0.755,0.5167
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.9952,0.9745,1.0,0.9998,0.9859,0.8861
0.8539,0.938,0.8145,1.0,0.6995,0.5007,0.312
0.8539,0.9523,0.8549,1.0,0.7872,0.5867,0.3747
1.0,0.9827,0.9405,1.0,0.755,0.4999,0.2933
0.7227,0.9249,0.7912,1.0,0.5542,0.3524,0.2064
1.0,0.9394,0.7719,1.0,0.9094,0.7276,0.5289
1.0,0.9571,0.8577,1.0,0.7761,0.549,0.342
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
