NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.4913,0.7067,0.4271,0.5,0.4343,0.3978,0.3256
0.5531,0.8061,0.5245,1.0,0.4601,0.3462,0.2459
0.1312,0.5202,0.2763,0.2,0.1692,0.2118,0.1755
0.214,0.6141,0.3549,0.5,0.265,0.2679,0.2108
0.1461,0.5676,0.3639,0.25,0.2606,0.2542,0.1781
0.4704,0.7226,0.4224,1.0,0.3281,0.2766,0.2093
0.3392,0.6904,0.3535,1.0,0.2789,0.2645,0.2472
0.3392,0.6987,0.341,1.0,0.326,0.2753,0.259
0.214,0.6473,0.3018,0.5,0.2398,0.2458,0.2634
0.1312,0.6276,0.3511,0.2,0.2424,0.3123,0.3004
0.6844,0.8001,0.4793,1.0,0.5216,0.4093,0.3213
0.786,0.8015,0.4381,1.0,0.6269,0.5041,0.4169
0.214,0.6378,0.3857,0.5,0.3133,0.2956,0.2211
0.4913,0.6731,0.4329,0.5,0.3818,0.32,0.228
0.214,0.5725,0.2902,0.5,0.2023,0.2072,0.1812
0.3452,0.6458,0.4078,0.5,0.3341,0.2913,0.2048
0.1312,0.5941,0.3104,0.2,0.2023,0.2625,0.2593
0.3452,0.6411,0.3882,0.5,0.3184,0.2955,0.2209
0.3836,0.6663,0.418,0.5,0.3528,0.3034,0.2223
0.786,0.8732,0.7104,1.0,0.5606,0.3931,0.2402
0.5148,0.727,0.5168,0.5,0.4726,0.3872,0.269
0.4469,0.7656,0.589,0.3333,0.5354,0.5569,0.4495
0.3452,0.6261,0.355,0.5,0.3036,0.2715,0.2072
0.1461,0.6499,0.3522,0.25,0.2047,0.2971,0.3253
0.8539,0.9116,0.7514,1.0,0.5858,0.3801,0.2309
0.4704,0.7816,0.3922,1.0,0.4143,0.421,0.4116
0.4704,0.7175,0.3202,1.0,0.334,0.2851,0.2762
0.6992,0.885,0.6921,1.0,0.5773,0.4118,0.262
0.1461,0.5724,0.3289,0.25,0.2409,0.2629,0.2088
0.4913,0.7342,0.5742,0.5,0.4932,0.4003,0.262
0.1461,0.654,0.3897,0.25,0.2537,0.3361,0.337
