NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.7227,0.8628,0.5997,1.0,0.65,0.5101,0.3751
0.5087,0.795,0.5283,1.0,0.4621,0.3687,0.2599
0.0,0.5181,0.2827,0.1667,0.1633,0.2132,0.1773
0.1312,0.5445,0.3008,0.2,0.1885,0.237,0.1997
0.5531,0.87,0.6769,1.0,0.4812,0.3251,0.1981
0.1696,0.5712,0.3111,0.3333,0.2285,0.2461,0.2007
0.6399,0.836,0.5951,1.0,0.6118,0.4929,0.3518
0.3392,0.6994,0.3686,1.0,0.2569,0.2705,0.2838
0.0,0.6103,0.301,0.1429,0.1076,0.1975,0.2601
0.4852,0.7113,0.3578,1.0,0.3441,0.2932,0.2675
0.5087,0.7303,0.3914,1.0,0.3646,0.307,0.2784
0.3836,0.7074,0.3388,0.5,0.362,0.33,0.321
0.4704,0.7203,0.4169,1.0,0.3265,0.2729,0.2071
0.5296,0.7394,0.5534,0.5,0.4937,0.3833,0.2523
0.1696,0.5973,0.3577,0.3333,0.2729,0.2831,0.2174
0.3156,0.6191,0.3905,0.3333,0.329,0.2851,0.2007
0.2773,0.6129,0.3202,0.25,0.2762,0.2852,0.2592
0.5531,0.8299,0.5759,1.0,0.4901,0.3492,0.2337
0.0,0.5307,0.2966,0.1429,0.1594,0.2281,0.1974
0.3392,0.7305,0.4525,1.0,0.3255,0.2771,0.1987
0.7227,0.8802,0.6645,1.0,0.5927,0.4191,0.2753
0.3452,0.6733,0.3605,0.5,0.3345,0.329,0.3062
0.6844,0.8455,0.6094,1.0,0.5069,0.371,0.2456
0.3452,0.678,0.3441,0.5,0.3251,0.3184,0.3086
0.3392,0.757,0.5111,1.0,0.3685,0.311,0.2134
0.6844,0.782,0.3633,1.0,0.5365,0.4241,0.3669
0.1312,0.6972,0.3737,0.2,0.2342,0.3283,0.3622
0.3392,0.7248,0.4348,1.0,0.327,0.2873,0.216
0.4704,0.7392,0.4548,1.0,0.3517,0.3012,0.2217
0.3156,0.6161,0.3776,0.3333,0.3058,0.2933,0.2201
0.3392,0.74,0.4147,1.0,0.3697,0.3602,0.3306
0.0,0.5419,0.2499,0.1429,0.0991,0.1696,0.2072
0.2773,0.574,0.3254,0.25,0.2475,0.2603,0.206
0.5531,0.8346,0.6061,1.0,0.4238,0.2908,0.185
0.3156,0.6321,0.4281,0.3333,0.3411,0.3079,0.213
0.0,0.612,0.3468,0.125,0.1597,0.2803,0.299
0.6844,0.8337,0.5747,1.0,0.5136,0.3797,0.2601
0.4852,0.7543,0.3744,1.0,0.4298,0.3863,0.3557
0.5087,0.8241,0.6047,1.0,0.4761,0.3549,0.2273
0.1461,0.5483,0.3307,0.25,0.229,0.2361,0.1713
0.1696,0.6108,0.3355,0.3333,0.2241,0.2814,0.2677
0.3392,0.7329,0.4247,1.0,0.327,0.3485,0.3236
0.3392,0.7692,0.438,1.0,0.432,0.4277,0.3978
0.5087,0.7206,0.307,1.0,0.3531,0.2772,0.2614
0.3601,0.6755,0.4288,0.5,0.3816,0.3387,0.2497
0.0,0.5339,0.2712,0.125,0.1036,0.2002,0.2142
0.1461,0.5602,0.3114,0.25,0.2186,0.2492,0.203
0.3836,0.6904,0.4905,0.5,0.3934,0.2974,0.19
0.3008,0.6417,0.3193,0.3333,0.266,0.2721,0.2796
0.214,0.6308,0.3449,0.5,0.3011,0.2843,0.2335
0.4469,0.6525,0.4867,0.3333,0.3867,0.3014,0.1918
0.6992,0.893,0.7214,1.0,0.5153,0.3361,0.201
0.5531,0.8102,0.5527,1.0,0.4164,0.3005,0.2036
0.786,0.8616,0.6627,1.0,0.6127,0.4698,0.3138
0.1312,0.5588,0.3345,0.2,0.2057,0.2602,0.212
0.4852,0.7817,0.5266,1.0,0.4156,0.3195,0.2133
0.0,0.486,0.248,0.125,0.1071,0.1786,0.1634
0.7227,0.8893,0.6952,1.0,0.5742,0.4036,0.2579
0.3392,0.698,0.3318,1.0,0.2729,0.257,0.2735
0.3836,0.7259,0.5107,0.5,0.4653,0.4075,0.2917
0.3392,0.7048,0.3387,1.0,0.3239,0.3007,0.2811
0.3452,0.6376,0.351,0.5,0.2936,0.2921,0.2495
0.8304,0.8535,0.5783,1.0,0.6633,0.5086,0.3765
0.1461,0.6031,0.3571,0.25,0.2665,0.3025,0.2495
0.3156,0.7156,0.3449,0.3333,0.286,0.3189,0.3364
