NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
1.0,0.9514,0.8227,1.0,0.8658,0.6639,0.4514
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
1.0,0.9634,0.8889,1.0,0.6768,0.4262,0.2471
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.4469,0.6239,0.421,0.3333,0.3477,0.2735,0.1789
0.8304,0.9285,0.8075,1.0,0.6679,0.4592,0.2785
1.0,0.955,0.8432,1.0,0.853,0.6351,0.4113
0.2773,0.5859,0.2485,0.25,0.2349,0.2329,0.2187
1.0,0.9426,0.7896,1.0,0.9021,0.7807,0.5891
1.0,0.971,0.8921,1.0,0.9343,0.737,0.4931
1.0,0.9378,0.7865,1.0,0.8297,0.6463,0.4418
0.8539,0.894,0.6416,1.0,0.8038,0.7261,0.6178
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.786,0.9093,0.8121,1.0,0.6638,0.4747,0.2873
0.8688,0.9619,0.8806,1.0,0.7116,0.4836,0.2887
0.6548,0.8706,0.7065,1.0,0.5563,0.3947,0.2414
0.6992,0.7872,0.4456,1.0,0.5502,0.3914,0.2759
0.8304,0.9219,0.7917,1.0,0.6467,0.4581,0.2807
0.8688,0.9509,0.8453,1.0,0.6912,0.4661,0.2811
0.5087,0.7539,0.4585,1.0,0.3784,0.27,0.1849
1.0,0.9862,0.9503,1.0,0.8013,0.5513,0.3298
1.0,0.955,0.8326,1.0,0.9016,0.7316,0.5156
0.4704,0.8005,0.5818,1.0,0.4659,0.3811,0.2549
0.6608,0.8798,0.8092,0.5,0.7861,0.7791,0.6086
0.6844,0.8513,0.6253,1.0,0.5117,0.3361,0.21
0.8304,0.8307,0.4347,1.0,0.7784,0.6687,0.5421
1.0,0.9846,0.9272,1.0,0.9974,0.9565,0.8151
0.6548,0.8729,0.7085,1.0,0.5959,0.4325,0.2704
1.0,0.9743,0.9137,1.0,0.7385,0.4909,0.29
0.3392,0.7139,0.4003,1.0,0.3409,0.2706,0.1968
0.6548,0.863,0.6422,1.0,0.6746,0.5946,0.4536
1.0,0.9493,0.8273,1.0,0.8684,0.6558,0.4256
0.1312,0.534,0.2711,0.2,0.1983,0.2256,0.1841
0.6548,0.8403,0.636,1.0,0.4759,0.3167,0.1928
0.3836,0.6653,0.4154,0.5,0.3829,0.2848,0.1909
0.1312,0.5373,0.1948,0.2,0.1289,0.1618,0.1745
1.0,0.9963,0.9861,1.0,0.8238,0.5647,0.3348
1.0,0.9996,0.9978,1.0,0.9996,0.9767,0.841
0.214,0.6065,0.3409,0.5,0.2757,0.2505,0.1859
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.3156,0.6559,0.3764,0.3333,0.3811,0.3606,0.2822
1.0,0.9019,0.6807,1.0,0.7619,0.5787,0.4163
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.9766,0.8932,1.0,0.998,0.9668,0.8451
0.6992,0.8505,0.6036,1.0,0.5602,0.3939,0.2596
0.6992,0.8733,0.6581,1.0,0.6249,0.4859,0.3285
1.0,0.9739,0.9123,1.0,0.7357,0.4922,0.2911
0.5296,0.7055,0.5163,0.5,0.4151,0.2976,0.1882
1.0,0.8962,0.6495,1.0,0.82,0.6245,0.4624
0.8539,0.915,0.7466,1.0,0.7116,0.4958,0.3123
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.7227,0.9505,0.8583,1.0,0.5955,0.3779,0.2162
0.6548,0.8146,0.5715,1.0,0.4672,0.3267,0.2115
0.8539,0.9217,0.7622,1.0,0.7061,0.5061,0.3236
0.5531,0.7922,0.502,1.0,0.4359,0.2976,0.2069
0.786,0.8932,0.7663,1.0,0.5983,0.4157,0.2486
0.6399,0.8303,0.6113,1.0,0.4909,0.3552,0.2257
0.6844,0.8909,0.7186,1.0,0.59,0.4295,0.2704
0.6608,0.7941,0.5444,0.5,0.6044,0.5658,0.4692
0.6992,0.894,0.7188,1.0,0.641,0.4927,0.3246
0.786,0.8316,0.5453,1.0,0.6445,0.5614,0.4341
0.5296,0.7118,0.4482,0.5,0.4779,0.3813,0.2733
0.8304,0.8958,0.6898,1.0,0.7619,0.6113,0.4271
0.5087,0.714,0.3706,1.0,0.3624,0.2638,0.2053
0.6548,0.8541,0.5569,1.0,0.6412,0.6315,0.6012
0.7227,0.871,0.636,1.0,0.6087,0.4308,0.2887
1.0,0.9094,0.6877,1.0,0.8218,0.6524,0.4901
0.8688,0.9581,0.8708,1.0,0.6592,0.4305,0.2519
0.8539,0.8563,0.5641,1.0,0.6639,0.5633,0.4875
0.7227,0.8532,0.6122,1.0,0.5442,0.3494,0.2234
0.2773,0.5231,0.268,0.25,0.2102,0.1967,0.1486
1.0,0.965,0.8679,1.0,0.9402,0.8341,0.6301
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.3452,0.6641,0.4407,0.5,0.3745,0.3082,0.2092
0.8688,0.95,0.8482,1.0,0.6499,0.4176,0.2454
0.5296,0.7944,0.5695,0.5,0.6341,0.5856,0.4506
0.8304,0.8983,0.7096,1.0,0.6947,0.537,0.3649
0.8688,0.9403,0.8087,1.0,0.7432,0.5264,0.3318
0.8688,0.8871,0.6702,1.0,0.6425,0.4408,0.2918
0.4704,0.742,0.4233,1.0,0.3815,0.3639,0.3133
1.0,0.9455,0.8295,1.0,0.7412,0.4879,0.2963
1.0,0.9324,0.7375,1.0,0.9381,0.8485,0.6708
1.0,0.9756,0.917,1.0,0.8066,0.5793,0.3576
1.0,0.9534,0.8381,1.0,0.9074,0.7121,0.473
0.8304,0.9087,0.7562,1.0,0.5986,0.3926,0.2349
0.8688,0.9437,0.8168,1.0,0.7762,0.5924,0.3923
0.6399,0.7774,0.4149,1.0,0.5347,0.4673,0.3866
0.4913,0.7871,0.5072,0.5,0.5745,0.5998,0.5156
0.5087,0.7591,0.46,1.0,0.3996,0.3186,0.2357
0.8688,0.9296,0.7951,1.0,0.6155,0.3938,0.2353
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.7227,0.8756,0.6385,1.0,0.6583,0.4899,0.3332
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.5531,0.8488,0.6283,1.0,0.4902,0.3462,0.2203
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.2773,0.7579,0.4916,0.25,0.4431,0.5459,0.506
0.2773,0.6863,0.3645,0.25,0.3149,0.3639,0.3638
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.8455,0.5438,1.0,0.6915,0.4819,0.3379
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.8539,0.956,0.8711,1.0,0.6035,0.3797,0.2165
0.5087,0.8447,0.6587,1.0,0.4795,0.3362,0.2037
0.5531,0.8376,0.5897,1.0,0.5211,0.3929,0.2656
0.6608,0.8176,0.6883,0.5,0.666,0.5671,0.3985
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.786,0.8306,0.578,1.0,0.5979,0.4399,0.2986
0.786,0.8573,0.6818,1.0,0.5131,0.3267,0.1926
0.8688,0.9575,0.8643,1.0,0.7067,0.4737,0.2835
0.4913,0.7221,0.5661,0.5,0.4655,0.3682,0.2343
0.5087,0.7901,0.5298,1.0,0.4396,0.3159,0.2035
0.6608,0.7817,0.71,0.5,0.5379,0.3686,0.2149
0.8688,0.9067,0.7241,1.0,0.6643,0.4389,0.2757
0.8539,0.9534,0.86,1.0,0.6989,0.4784,0.2869
0.6608,0.8097,0.6539,0.5,0.6479,0.5605,0.4065
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8688,0.9044,0.7131,1.0,0.6801,0.4762,0.3045
0.8539,0.9651,0.8972,1.0,0.6774,0.4435,0.257
0.1461,0.6208,0.4115,0.25,0.3104,0.3324,0.2529
0.6992,0.8252,0.5704,1.0,0.471,0.2979,0.1913
0.4852,0.7791,0.5306,1.0,0.3867,0.2867,0.1853
0.8539,0.9008,0.682,1.0,0.832,0.6787,0.4795
0.3452,0.652,0.416,0.5,0.3497,0.2959,0.2052
0.6992,0.868,0.6413,1.0,0.6252,0.444,0.2907
1.0,0.8717,0.6306,1.0,0.6817,0.4459,0.2836
1.0,0.9517,0.8636,1.0,0.6725,0.4129,0.2359
1.0,0.9766,0.9242,1.0,0.6938,0.4444,0.2562
1.0,0.9174,0.7015,1.0,0.9016,0.7132,0.5161
0.4852,0.8145,0.6042,1.0,0.4733,0.3583,0.2289
0.8304,0.8789,0.6754,1.0,0.5889,0.3951,0.2476
0.786,0.8928,0.7506,1.0,0.6829,0.5151,0.3321
0.5531,0.8504,0.6333,1.0,0.4515,0.3033,0.189
0.5087,0.7958,0.5453,1.0,0.4326,0.3228,0.2126
0.5087,0.7781,0.5118,1.0,0.3972,0.2607,0.1666
1.0,0.9378,0.7584,1.0,0.9517,0.8254,0.6371
0.3452,0.6492,0.3873,0.5,0.3445,0.3182,0.2353
0.214,0.5865,0.3198,0.5,0.2499,0.2175,0.1588
0.5531,0.8279,0.5908,1.0,0.4178,0.2813,0.18
0.5531,0.7864,0.4894,1.0,0.4368,0.2998,0.2018
0.6399,0.7773,0.4894,1.0,0.4447,0.3179,0.2144
0.5296,0.7751,0.5043,0.5,0.5937,0.5555,0.442
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.1461,0.5772,0.3051,0.25,0.248,0.27,0.2215
0.8688,0.9281,0.7761,1.0,0.7204,0.5404,0.3571
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.6548,0.8012,0.5353,1.0,0.4874,0.3357,0.2221
0.6548,0.7958,0.4774,1.0,0.523,0.4602,0.39
0.8688,0.9229,0.7603,1.0,0.7103,0.5006,0.3195
0.5087,0.7853,0.5178,1.0,0.4215,0.3067,0.2041
0.6992,0.9072,0.759,1.0,0.6172,0.4457,0.2767
0.8304,0.9325,0.8211,1.0,0.5779,0.3716,0.2143
0.6992,0.8412,0.5644,1.0,0.6268,0.4735,0.3249
0.4704,0.7666,0.4719,1.0,0.4535,0.4057,0.313
0.786,0.8629,0.6586,1.0,0.6443,0.491,0.3307
1.0,0.9622,0.8647,1.0,0.8334,0.6153,0.3979
0.4852,0.7604,0.418,1.0,0.4852,0.4172,0.3381
0.7227,0.8656,0.609,1.0,0.6485,0.4999,0.3623
0.6844,0.8118,0.4327,1.0,0.6231,0.5343,0.4701
1.0,0.9804,0.9308,1.0,0.7908,0.5418,0.3255
0.8304,0.8502,0.5359,1.0,0.7069,0.6171,0.5112
0.4704,0.7494,0.479,1.0,0.3446,0.2623,0.1758
0.4704,0.6973,0.3686,1.0,0.3166,0.2441,0.183
0.8539,0.9314,0.7829,1.0,0.7872,0.6237,0.4276
1.0,0.9746,0.887,1.0,0.9917,0.9453,0.8137
1.0,0.9798,0.9163,1.0,0.974,0.8357,0.6017
0.5148,0.7068,0.5006,0.5,0.435,0.3289,0.2153
0.786,0.856,0.6458,1.0,0.6209,0.4875,0.3307
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.971,0.8994,1.0,0.8006,0.5698,0.3526
0.6992,0.8635,0.6154,1.0,0.6428,0.5358,0.4064
0.8688,0.9804,0.9379,1.0,0.7503,0.5039,0.2959
0.5087,0.8155,0.5913,1.0,0.4312,0.3086,0.1935
0.786,0.8621,0.6864,1.0,0.5649,0.3765,0.2257
1.0,0.9377,0.7742,1.0,0.8658,0.6853,0.4888
0.7227,0.8687,0.5987,1.0,0.7039,0.5945,0.466
0.7227,0.8749,0.6103,1.0,0.729,0.6428,0.513
0.6399,0.8205,0.5887,1.0,0.4897,0.3397,0.2141
1.0,0.9877,0.9583,1.0,0.7143,0.4573,0.2611
0.8304,0.8525,0.5668,1.0,0.7093,0.5395,0.389
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,0.98,0.928,1.0,0.8185,0.5826,0.3582
0.4469,0.6439,0.4186,0.3333,0.385,0.3139,0.2199
1.0,0.984,0.9427,1.0,0.797,0.5478,0.3283
1.0,0.9641,0.8722,1.0,0.8634,0.6505,0.4222
0.8539,0.9052,0.6867,1.0,0.8068,0.687,0.5361
0.8304,0.8877,0.6966,1.0,0.603,0.4066,0.253
0.3156,0.6085,0.3907,0.3333,0.3167,0.2618,0.1769
0.8688,0.8613,0.5943,1.0,0.6827,0.4838,0.3213
1.0,0.9273,0.7479,1.0,0.8237,0.6399,0.4619
0.8688,0.9114,0.7287,1.0,0.6974,0.4806,0.3066
1.0,0.9346,0.7647,1.0,0.8679,0.7071,0.5177
0.6844,0.8645,0.6547,1.0,0.5293,0.3548,0.2187
0.8304,0.9091,0.7452,1.0,0.6875,0.5043,0.3242
1.0,0.9679,0.9,1.0,0.6811,0.4324,0.2506
0.8304,0.9071,0.7295,1.0,0.7374,0.5719,0.3896
0.3452,0.6391,0.4106,0.5,0.3262,0.2694,0.1807
0.6608,0.8015,0.6019,0.5,0.6432,0.5674,0.429
0.5531,0.8443,0.6073,1.0,0.5094,0.3712,0.2449
1.0,0.915,0.6616,1.0,0.9332,0.8525,0.7169
1.0,0.9848,0.9478,1.0,0.7583,0.5057,0.2961
0.8539,0.951,0.8521,1.0,0.7902,0.6156,0.4046
1.0,0.93,0.7506,1.0,0.9102,0.7379,0.5237
0.786,0.865,0.6643,1.0,0.6552,0.5224,0.3567
0.8539,0.9484,0.8486,1.0,0.6454,0.4275,0.2514
1.0,0.924,0.7276,1.0,0.8762,0.7028,0.5103
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
1.0,0.9512,0.8401,1.0,0.7521,0.5411,0.342
0.3392,0.7682,0.5228,1.0,0.3938,0.3194,0.215
1.0,0.9572,0.8184,1.0,0.9994,0.9722,0.8379
1.0,0.9577,0.862,1.0,0.7991,0.5462,0.3328
0.8539,0.8832,0.6094,1.0,0.7782,0.7003,0.5877
0.7227,0.9162,0.7566,1.0,0.6553,0.4731,0.301
1.0,0.992,0.9665,1.0,0.9285,0.7276,0.4776
0.7227,0.9041,0.7331,1.0,0.5716,0.3761,0.2301
0.7227,0.8674,0.614,1.0,0.6658,0.5143,0.3631
0.7227,0.8937,0.7108,1.0,0.5675,0.3671,0.2216
0.3392,0.6943,0.3831,1.0,0.2883,0.2328,0.172
1.0,0.9871,0.9521,1.0,0.9285,0.7648,0.5238
0.6844,0.8865,0.7112,1.0,0.5081,0.337,0.202
0.786,0.8991,0.7862,1.0,0.5647,0.3727,0.2155
0.6992,0.8551,0.6095,1.0,0.6014,0.4298,0.282
0.3836,0.6222,0.3598,0.5,0.3078,0.2211,0.1526
0.8688,0.9303,0.7974,1.0,0.6129,0.395,0.2369
0.786,0.9002,0.7778,1.0,0.6709,0.4987,0.3127
0.6608,0.763,0.5638,0.5,0.5538,0.4502,0.3182
1.0,0.9423,0.8208,1.0,0.7328,0.4929,0.2977
0.8688,0.9184,0.7632,1.0,0.6577,0.4183,0.2527
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8688,0.9301,0.7912,1.0,0.6482,0.4423,0.2725
0.1461,0.542,0.3174,0.25,0.2193,0.2287,0.1683
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.3156,0.6457,0.4401,0.3333,0.3553,0.3346,0.239
0.6548,0.8477,0.6215,1.0,0.6094,0.4911,0.3464
0.5087,0.8346,0.6333,1.0,0.4623,0.3266,0.2002
0.3601,0.6625,0.3685,0.5,0.3376,0.3305,0.2788
0.786,0.8774,0.7,1.0,0.6647,0.5167,0.3459
1.0,0.9212,0.7399,1.0,0.7743,0.5676,0.3809
0.4913,0.6829,0.4678,0.5,0.4135,0.3203,0.2094
1.0,0.9028,0.6839,1.0,0.8001,0.57,0.3854
0.6164,0.8283,0.6306,1.0,0.4972,0.3688,0.2325
0.6399,0.822,0.5873,1.0,0.5028,0.3769,0.248
0.6548,0.8477,0.6452,1.0,0.5219,0.3645,0.2275
0.6608,0.7983,0.7345,0.5,0.5903,0.4217,0.2517
0.8539,0.897,0.6943,1.0,0.6808,0.4995,0.3297
1.0,0.999,0.995,1.0,0.9843,0.8621,0.6207
0.8688,0.8985,0.6728,1.0,0.7565,0.6044,0.4498
0.214,0.6811,0.3871,0.5,0.3422,0.3731,0.328
0.1696,0.5179,0.2325,0.3333,0.1842,0.1806,0.1501
0.6608,0.6901,0.4047,0.5,0.4798,0.3409,0.2362
0.6992,0.8768,0.6796,1.0,0.5284,0.3662,0.2291
0.8304,0.9029,0.6687,1.0,0.8167,0.7616,0.6539
0.8539,0.9747,0.9267,1.0,0.6355,0.3957,0.222
1.0,0.9948,0.9791,1.0,0.9182,0.7071,0.4551
0.8539,0.8639,0.5735,1.0,0.7751,0.6161,0.4424
0.6399,0.7968,0.5291,1.0,0.4684,0.3416,0.2294
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
0.6992,0.8735,0.6655,1.0,0.5968,0.4347,0.2792
1.0,0.9279,0.7128,1.0,0.9666,0.8711,0.7049
1.0,0.9272,0.7354,1.0,0.9148,0.7627,0.5547
0.8688,0.9715,0.9107,1.0,0.6848,0.4449,0.2572
0.6164,0.7904,0.4664,1.0,0.5037,0.4851,0.4315
0.5148,0.7513,0.5802,0.5,0.5379,0.4275,0.2795
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9136,0.6943,1.0,0.8705,0.6762,0.4855
0.7227,0.9005,0.7235,1.0,0.5928,0.4186,0.2648
0.3008,0.6967,0.4436,0.3333,0.4339,0.4382,0.3505
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
1.0,0.9731,0.8815,1.0,0.9879,0.8982,0.7059
0.214,0.5962,0.317,0.5,0.2684,0.2326,0.1755
0.8304,0.9273,0.7978,1.0,0.7454,0.562,0.3632
0.3452,0.6517,0.416,0.5,0.347,0.2955,0.2057
0.214,0.5999,0.2363,0.5,0.2604,0.2167,0.1985
