NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8539,0.9309,0.7916,1.0,0.7664,0.6415,0.4578
1.0,0.9284,0.7865,1.0,0.725,0.4687,0.2811
0.8539,0.88,0.6872,1.0,0.5702,0.3429,0.2018
0.6844,0.7895,0.493,1.0,0.4524,0.294,0.1961
0.6548,0.8441,0.65,1.0,0.4962,0.3177,0.188
0.6844,0.8455,0.6061,1.0,0.5422,0.368,0.2319
1.0,0.9935,0.9736,1.0,0.9154,0.7042,0.4538
1.0,0.9384,0.7856,1.0,0.8647,0.6894,0.4764
0.6548,0.8118,0.4882,1.0,0.656,0.5643,0.429
0.5296,0.7545,0.4981,0.5,0.5848,0.5046,0.3631
0.4469,0.6894,0.4208,0.3333,0.45,0.4214,0.3248
0.8539,0.867,0.5665,1.0,0.8043,0.7276,0.5855
0.3008,0.5656,0.2814,0.3333,0.2779,0.2278,0.1718
0.3452,0.6434,0.3821,0.5,0.3408,0.2942,0.2142
0.3008,0.5757,0.2976,0.3333,0.2821,0.2415,0.1826
0.3452,0.6128,0.3403,0.5,0.3038,0.251,0.1796
0.786,0.8183,0.5371,1.0,0.6389,0.4864,0.3277
0.786,0.8717,0.7041,1.0,0.6116,0.425,0.2603
0.8688,0.9019,0.7205,1.0,0.6207,0.4039,0.2477
0.3156,0.5747,0.3066,0.3333,0.2863,0.231,0.1675
0.4852,0.7714,0.4932,1.0,0.4711,0.3611,0.2394
0.1696,0.6338,0.3023,0.3333,0.3473,0.3462,0.2771
0.5148,0.6766,0.4196,0.5,0.4002,0.3066,0.2139
0.6548,0.7537,0.3664,1.0,0.5862,0.4424,0.3186
0.214,0.6075,0.3358,0.5,0.285,0.2471,0.1822
0.3452,0.6881,0.2275,0.5,0.4147,0.4073,0.3346
0.0,0.6175,0.2212,0.1429,0.162,0.2341,0.2441
0.4704,0.7233,0.4099,1.0,0.3753,0.2766,0.1929
0.0,0.4487,0.1667,0.1429,0.073,0.1151,0.1276
0.0,0.4348,0.1533,0.1111,0.057,0.1012,0.1174
0.214,0.5752,0.1965,0.5,0.2574,0.2188,0.1728
0.3392,0.6518,0.2667,1.0,0.2911,0.2271,0.1898
0.3601,0.6594,0.4074,0.5,0.3592,0.3087,0.223
0.3452,0.6261,0.38,0.5,0.3249,0.2508,0.1667
0.1696,0.5843,0.3453,0.3333,0.2644,0.2614,0.1945
0.3836,0.6071,0.2314,0.5,0.3548,0.244,0.1784
0.214,0.5039,0.1834,0.5,0.1612,0.1128,0.1113
0.0,0.5357,0.1431,0.0909,0.0226,0.0518,0.0856
0.5531,0.771,0.4761,1.0,0.3898,0.2504,0.1696
0.5087,0.7616,0.4859,1.0,0.3553,0.2476,0.1665
0.1461,0.509,0.1748,0.25,0.1452,0.1502,0.1455
0.4852,0.6894,0.3035,1.0,0.3828,0.2825,0.2224
0.3008,0.6249,0.2439,0.3333,0.2574,0.2704,0.2488
0.0,0.5887,0.179,0.1429,0.069,0.1159,0.147
0.1696,0.5562,0.2597,0.3333,0.2352,0.2273,0.184
0.0,0.4613,0.1594,0.125,0.0498,0.0933,0.1263
0.1461,0.4629,0.1722,0.25,0.108,0.1161,0.1234
0.3392,0.7036,0.4004,1.0,0.2912,0.2154,0.1517
0.5087,0.6915,0.2801,1.0,0.4173,0.3095,0.2335
0.5296,0.6592,0.3613,0.5,0.3997,0.2888,0.2121
0.1696,0.5243,0.2566,0.3333,0.1978,0.1872,0.1455
0.1696,0.5176,0.2464,0.3333,0.2044,0.1829,0.1376
0.5087,0.7139,0.3956,1.0,0.3359,0.2185,0.1551
0.4704,0.6758,0.3197,1.0,0.3154,0.2411,0.1873
0.5531,0.7585,0.4432,1.0,0.3965,0.2632,0.1826
0.0,0.3841,0.1249,0.0526,0.0078,0.0484,0.0849
0.5087,0.7289,0.4184,1.0,0.3466,0.2384,0.1681
0.0,0.4746,0.2231,0.0909,0.07,0.1525,0.1604
0.3392,0.6071,0.1869,1.0,0.2232,0.1582,0.1368
0.214,0.6394,0.3547,0.5,0.3381,0.3068,0.2346
0.3392,0.5783,0.1747,1.0,0.2005,0.1082,0.0875
0.1312,0.4667,0.1529,0.2,0.0873,0.1017,0.1193
0.5087,0.6738,0.2816,1.0,0.3383,0.2396,0.2031
0.3601,0.6234,0.3162,0.5,0.3161,0.2663,0.2121
0.0,0.5984,0.1673,0.1667,0.1117,0.1518,0.1601
0.5531,0.7547,0.4249,1.0,0.4027,0.2886,0.2188
0.1461,0.5719,0.2019,0.25,0.2306,0.2254,0.1921
0.4852,0.7067,0.3883,1.0,0.3227,0.2295,0.164
0.0,0.5592,0.1767,0.1429,0.0948,0.151,0.1677
0.3392,0.6495,0.3029,1.0,0.2681,0.1842,0.1444
0.214,0.5349,0.2448,0.5,0.1886,0.1611,0.1295
0.1312,0.5558,0.1821,0.2,0.1399,0.1655,0.1717
0.0,0.5111,0.2412,0.1667,0.1661,0.2009,0.1702
0.0,0.423,0.1538,0.1,0.0513,0.0999,0.1134
0.1696,0.5126,0.2219,0.3333,0.1969,0.1685,0.1381
0.3601,0.6094,0.2235,0.5,0.3404,0.2607,0.196
0.3392,0.6693,0.3057,1.0,0.2914,0.2405,0.2057
0.4852,0.6916,0.3373,1.0,0.366,0.2628,0.1877
0.3452,0.582,0.2531,0.5,0.2691,0.2228,0.1771
0.3156,0.5594,0.2046,0.3333,0.2448,0.2038,0.1707
0.5531,0.7902,0.4894,1.0,0.4542,0.325,0.2275
0.1696,0.6301,0.2236,0.3333,0.2693,0.2869,0.2548
0.214,0.5903,0.2755,0.5,0.2503,0.2367,0.1978
0.1461,0.5158,0.1641,0.25,0.1535,0.1544,0.1386
0.5087,0.7003,0.3775,1.0,0.3304,0.2031,0.1423
0.214,0.5722,0.2308,0.5,0.2352,0.1963,0.1756
0.1461,0.5748,0.1924,0.25,0.1487,0.1849,0.1914
0.0,0.5345,0.1431,0.0714,0.0212,0.0733,0.1167
0.1312,0.4681,0.1716,0.2,0.0947,0.1242,0.1343
0.0,0.4488,0.1808,0.125,0.0826,0.1326,0.131
0.1461,0.4635,0.1658,0.25,0.1146,0.1225,0.1226
0.5531,0.7677,0.4385,1.0,0.4381,0.3436,0.2619
0.4852,0.6726,0.3201,1.0,0.3113,0.2147,0.1652
0.5531,0.7772,0.486,1.0,0.4136,0.2575,0.1677
0.5531,0.6844,0.2497,1.0,0.426,0.264,0.1983
0.1696,0.5811,0.175,0.3333,0.1543,0.1554,0.1573
0.5087,0.6869,0.259,1.0,0.3788,0.2857,0.2442
0.4852,0.8107,0.5976,1.0,0.4375,0.3165,0.1968
0.0,0.4678,0.1463,0.05,0.0058,0.0441,0.0989
0.1461,0.5191,0.2635,0.25,0.1687,0.2017,0.1692
0.214,0.5299,0.2425,0.5,0.1788,0.1536,0.1276
0.0,0.4349,0.1742,0.1667,0.0826,0.1204,0.1176
0.1461,0.5443,0.2701,0.25,0.1854,0.2235,0.1971
0.3392,0.6469,0.2644,1.0,0.2896,0.2315,0.1836
0.5087,0.7658,0.48,1.0,0.3994,0.2844,0.1908
0.1461,0.5084,0.1918,0.25,0.1478,0.1534,0.1538
0.1696,0.5052,0.2289,0.3333,0.1801,0.1691,0.1338
0.1461,0.5125,0.2205,0.25,0.202,0.1871,0.1507
0.0,0.4281,0.1575,0.125,0.0569,0.1037,0.1165
0.5087,0.7259,0.4133,1.0,0.3465,0.2351,0.1649
0.4852,0.7425,0.4567,1.0,0.3439,0.2445,0.1638
0.0,0.4321,0.1459,0.0909,0.0342,0.0821,0.1122
0.1461,0.4899,0.203,0.25,0.1308,0.152,0.1481
0.2773,0.5911,0.2765,0.25,0.2506,0.2651,0.2355
0.6164,0.7726,0.4952,1.0,0.4387,0.3302,0.223
0.3392,0.6551,0.2951,1.0,0.2878,0.2101,0.1688
0.3452,0.5888,0.2993,0.5,0.295,0.2202,0.1556
0.1696,0.5162,0.2053,0.3333,0.1746,0.1702,0.1531
0.1696,0.5439,0.2738,0.3333,0.2163,0.2144,0.1681
0.214,0.5824,0.307,0.5,0.2687,0.2096,0.147
0.6164,0.7064,0.3088,1.0,0.484,0.3516,0.2487
0.0,0.456,0.1793,0.1667,0.1044,0.1355,0.1295
0.5087,0.6889,0.3294,1.0,0.3541,0.2412,0.1758
0.214,0.5215,0.1808,0.5,0.1777,0.1344,0.1247
0.3836,0.6601,0.4061,0.5,0.3669,0.2759,0.1902
0.1461,0.5114,0.2366,0.25,0.1852,0.1892,0.1544
0.4852,0.6537,0.2352,1.0,0.3224,0.2327,0.1909
0.0,0.4299,0.1619,0.1111,0.0535,0.1071,0.1199
0.1696,0.5261,0.2313,0.3333,0.1881,0.1891,0.1609
0.214,0.5739,0.251,0.5,0.2333,0.2096,0.1806
0.3836,0.6858,0.4775,0.5,0.386,0.2903,0.1869
0.1696,0.5494,0.2763,0.3333,0.2335,0.2183,0.1668
