NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.1696,0.6462,0.3587,0.3333,0.3208,0.3484,0.2972
0.1312,0.5254,0.2474,0.2,0.1601,0.204,0.1862
0.8688,0.9103,0.7522,1.0,0.5952,0.3678,0.2207
0.3156,0.6818,0.5205,0.3333,0.4259,0.3793,0.2566
0.5087,0.7841,0.5231,1.0,0.3994,0.2672,0.1716
0.8688,0.953,0.8517,1.0,0.6946,0.4692,0.2826
0.8304,0.91,0.7409,1.0,0.7448,0.5834,0.3931
0.6844,0.778,0.4184,1.0,0.5845,0.4229,0.2928
0.5087,0.7309,0.3531,1.0,0.3986,0.3299,0.3056
0.3392,0.7552,0.4451,1.0,0.4206,0.407,0.336
0.6608,0.7908,0.5884,0.5,0.6574,0.5455,0.3858
0.8688,0.897,0.6314,1.0,0.8922,0.7861,0.6123
0.5531,0.7863,0.4928,1.0,0.4224,0.2997,0.2071
0.3836,0.7299,0.5473,0.5,0.4734,0.3856,0.2559
0.5148,0.7399,0.5662,0.5,0.5002,0.3928,0.2561
0.8539,0.9286,0.7931,1.0,0.6164,0.4011,0.2392
0.8539,0.9195,0.7509,1.0,0.7544,0.6016,0.4184
0.7227,0.8989,0.7247,1.0,0.5871,0.419,0.2657
0.3156,0.6228,0.384,0.3333,0.3231,0.2994,0.2213
0.2773,0.5513,0.3006,0.25,0.2281,0.2321,0.1799
0.8688,0.9727,0.9116,1.0,0.7718,0.5388,0.3258
0.8539,0.8651,0.5914,1.0,0.7094,0.5602,0.4087
0.8688,0.957,0.8626,1.0,0.7032,0.4742,0.2844
0.8688,0.8825,0.6127,1.0,0.7975,0.6277,0.471
0.0,0.3681,0.1097,0.0435,0.0031,0.0316,0.0693
0.3452,0.6728,0.2245,0.5,0.2775,0.2474,0.2259
1.0,0.884,0.583,1.0,0.8964,0.7227,0.5507
0.7227,0.8942,0.7071,1.0,0.5823,0.4092,0.2605
0.3008,0.6025,0.3488,0.3333,0.3044,0.2797,0.2084
0.1312,0.5134,0.2361,0.2,0.1727,0.1901,0.1661
0.6844,0.804,0.4739,1.0,0.5643,0.4584,0.3518
0.6992,0.8276,0.5368,1.0,0.5636,0.4481,0.3378
0.3156,0.6303,0.3995,0.3333,0.3451,0.3127,0.2234
0.3156,0.6085,0.3901,0.3333,0.3243,0.2615,0.1744
0.3392,0.6389,0.3101,1.0,0.2148,0.1595,0.1355
0.6164,0.7395,0.3775,1.0,0.4772,0.3799,0.2909
1.0,0.9888,0.9594,1.0,0.8066,0.5551,0.3313
0.0,0.6042,0.2374,0.1667,0.074,0.1153,0.1772
0.3392,0.6912,0.3822,1.0,0.2757,0.2286,0.1727
0.8539,0.9609,0.885,1.0,0.6119,0.3844,0.2183
0.4704,0.7384,0.4091,1.0,0.4215,0.3474,0.2741
0.3392,0.7205,0.3677,1.0,0.3939,0.3512,0.2841
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.0,0.6365,0.2395,0.1667,0.1593,0.2172,0.2307
0.5531,0.7724,0.4682,1.0,0.4,0.2975,0.2225
0.5087,0.827,0.5939,1.0,0.5507,0.4557,0.322
0.4852,0.749,0.4566,1.0,0.3814,0.3047,0.2178
0.4704,0.7192,0.4262,1.0,0.3046,0.2274,0.1596
0.8688,0.8992,0.6636,1.0,0.8136,0.6564,0.4822
0.1696,0.5737,0.2942,0.3333,0.2076,0.2415,0.2177
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
0.786,0.8708,0.71,1.0,0.5211,0.3424,0.2031
0.6844,0.8403,0.6011,1.0,0.4767,0.3281,0.2118
0.3392,0.6637,0.3244,1.0,0.2452,0.2196,0.1958
0.6399,0.8131,0.5702,1.0,0.5002,0.3699,0.2393
0.6164,0.8297,0.6354,1.0,0.4982,0.3712,0.2337
0.8688,0.9364,0.813,1.0,0.6213,0.4035,0.241
0.6844,0.8605,0.6482,1.0,0.5279,0.3931,0.2568
0.6548,0.7965,0.454,1.0,0.5937,0.4984,0.3941
0.3601,0.6875,0.4376,0.5,0.4067,0.3583,0.2682
0.6844,0.8292,0.5188,1.0,0.6394,0.5401,0.4121
0.4469,0.6339,0.3511,0.3333,0.366,0.3208,0.2423
0.6992,0.8243,0.5278,1.0,0.5647,0.4681,0.3629
0.0,0.4571,0.1643,0.1,0.045,0.1061,0.1329
