NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.5531,0.8203,0.5496,1.0,0.5054,0.4512,0.3674
0.3601,0.6971,0.4841,0.5,0.4104,0.3752,0.2691
0.3452,0.6996,0.5327,0.5,0.4287,0.3544,0.2301
0.214,0.6525,0.4308,0.5,0.3309,0.3214,0.2347
0.1696,0.5898,0.3877,0.3333,0.2828,0.2638,0.1815
0.3836,0.7348,0.5617,0.5,0.4801,0.3932,0.2598
0.3156,0.6659,0.4221,0.3333,0.3351,0.3623,0.3122
0.6164,0.8251,0.5849,1.0,0.5593,0.5255,0.4205
0.2773,0.7161,0.4738,0.25,0.3439,0.4234,0.4234
0.7227,0.8801,0.6485,1.0,0.678,0.5546,0.4158
0.5296,0.7977,0.6187,0.5,0.6174,0.5513,0.4122
0.6399,0.8267,0.5283,1.0,0.5668,0.5292,0.4904
0.6164,0.8252,0.6274,1.0,0.5081,0.403,0.2631
0.3452,0.6677,0.4438,0.5,0.3631,0.3325,0.2376
0.6844,0.8678,0.6676,1.0,0.541,0.4036,0.2613
0.6548,0.8552,0.6696,1.0,0.5274,0.3796,0.236
0.8304,0.9003,0.7098,1.0,0.7183,0.5761,0.4078
0.5148,0.7411,0.5674,0.5,0.4932,0.394,0.259
0.3452,0.6803,0.4704,0.5,0.3867,0.3479,0.2438
0.3008,0.6556,0.4934,0.3333,0.3883,0.3406,0.226
0.6164,0.8487,0.6787,1.0,0.5752,0.4582,0.2994
0.8304,0.8979,0.6946,1.0,0.7387,0.6211,0.4693
0.6548,0.86,0.6726,1.0,0.5661,0.4176,0.2657
0.3836,0.7478,0.4852,0.5,0.4242,0.4332,0.4179
0.5531,0.8687,0.6742,1.0,0.5158,0.3705,0.2326
0.1696,0.7629,0.452,0.3333,0.2549,0.3111,0.3787
0.0,0.7346,0.492,0.1429,0.2061,0.3878,0.4662
0.7227,0.9262,0.7871,1.0,0.6446,0.4494,0.2764
0.5087,0.8138,0.584,1.0,0.4748,0.3765,0.2522
0.2773,0.6396,0.4626,0.25,0.3606,0.3474,0.2449
0.4913,0.7222,0.4612,0.5,0.4017,0.4072,0.3732
0.214,0.6894,0.4482,0.5,0.3362,0.3855,0.3363
0.3452,0.6651,0.4466,0.5,0.3547,0.3319,0.2383
0.5148,0.7149,0.5422,0.5,0.4303,0.3184,0.198
0.3008,0.6296,0.4344,0.3333,0.3399,0.3129,0.2157
0.6548,0.8601,0.6512,1.0,0.6307,0.5766,0.4494
0.5296,0.7602,0.5933,0.5,0.5314,0.4319,0.2887
0.8539,0.8998,0.6675,1.0,0.767,0.6988,0.6098
0.6844,0.8903,0.7187,1.0,0.5558,0.3883,0.2384
0.3452,0.6584,0.4546,0.5,0.3547,0.2905,0.1897
0.3836,0.7374,0.5105,0.5,0.4665,0.4398,0.3448
0.7227,0.8857,0.666,1.0,0.6788,0.5671,0.4264
0.4469,0.8109,0.6386,0.3333,0.602,0.6493,0.5639
0.7227,0.8651,0.58,1.0,0.6547,0.5817,0.5497
0.6164,0.8361,0.6467,1.0,0.5455,0.4425,0.2939
0.1461,0.6178,0.3912,0.25,0.2566,0.3252,0.2786
0.6608,0.7833,0.6668,0.5,0.5731,0.4363,0.2744
0.7227,0.9416,0.8333,1.0,0.5804,0.3688,0.2128
0.786,0.8612,0.6252,1.0,0.6764,0.5922,0.477
0.3601,0.7176,0.5122,0.5,0.4497,0.4107,0.2969
0.3836,0.7045,0.5222,0.5,0.4139,0.3118,0.196
0.3156,0.6288,0.4413,0.3333,0.3432,0.2888,0.1894
0.214,0.6532,0.4361,0.5,0.3435,0.3072,0.2128
0.0,0.5874,0.3711,0.1667,0.2106,0.2961,0.2558
0.786,0.8887,0.7476,1.0,0.6219,0.4487,0.2774
0.214,0.6545,0.4421,0.5,0.3451,0.31,0.2142
0.3601,0.6961,0.514,0.5,0.4172,0.3457,0.2267
0.5531,0.8531,0.6391,1.0,0.5137,0.39,0.2563
0.1461,0.6842,0.4388,0.25,0.2169,0.3398,0.3896
0.3601,0.7047,0.4833,0.5,0.4227,0.3902,0.288
0.2773,0.7138,0.4844,0.25,0.3595,0.442,0.4192
0.3601,0.7006,0.466,0.5,0.4049,0.388,0.2999
0.3156,0.6601,0.4009,0.3333,0.2796,0.3275,0.3231
0.3452,0.705,0.496,0.5,0.4238,0.3996,0.2931
0.3836,0.8115,0.5504,0.5,0.4417,0.4984,0.5416
