NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.3392,0.6843,0.309,1.0,0.3381,0.2859,0.2345
0.6844,0.7868,0.481,1.0,0.4554,0.3097,0.2182
0.0,0.434,0.165,0.125,0.06,0.1112,0.122
0.214,0.5553,0.2431,0.5,0.2173,0.1888,0.1561
0.1312,0.4322,0.1596,0.2,0.0945,0.1132,0.1084
0.5531,0.7514,0.4337,1.0,0.3948,0.251,0.1742
0.6992,0.7997,0.4751,1.0,0.5715,0.409,0.2783
0.0,0.4703,0.1375,0.0625,0.0123,0.0518,0.0967
0.1696,0.611,0.2417,0.3333,0.2379,0.2548,0.2404
0.214,0.5767,0.2202,0.5,0.2027,0.1943,0.1848
0.2773,0.5315,0.1794,0.25,0.219,0.1946,0.1546
0.0,0.5883,0.2,0.1,0.0744,0.1531,0.1831
0.1696,0.5523,0.2683,0.3333,0.2223,0.2157,0.1786
0.5087,0.7023,0.3676,1.0,0.3377,0.2241,0.1643
0.1312,0.461,0.1767,0.2,0.0941,0.1214,0.131
0.1461,0.5109,0.2388,0.25,0.1815,0.1893,0.1555
0.1696,0.5077,0.1635,0.3333,0.1368,0.1227,0.1289
0.2773,0.5572,0.2886,0.25,0.2487,0.2419,0.1861
0.3601,0.653,0.396,0.5,0.3671,0.306,0.214
0.0,0.4284,0.1495,0.1667,0.0733,0.1011,0.1097
0.0,0.4584,0.1713,0.1429,0.0659,0.1163,0.135
0.5531,0.6909,0.2816,1.0,0.3948,0.2756,0.2088
0.0,0.4436,0.1632,0.1111,0.06,0.1143,0.1271
0.5087,0.6306,0.2078,1.0,0.3287,0.1915,0.1375
0.214,0.556,0.255,0.5,0.2253,0.1898,0.1481
0.5087,0.6674,0.1839,1.0,0.3472,0.2374,0.1915
0.0,0.5629,0.1668,0.1429,0.0575,0.0837,0.1137
0.4852,0.7432,0.4392,1.0,0.4115,0.2947,0.1991
0.1312,0.4484,0.1577,0.2,0.0893,0.1083,0.118
0.1696,0.5052,0.2051,0.3333,0.1589,0.1605,0.1458
0.1696,0.5618,0.1976,0.3333,0.2093,0.1977,0.1789
0.3156,0.6022,0.2671,0.3333,0.3247,0.2847,0.2197
0.1461,0.5064,0.2267,0.25,0.1455,0.1785,0.1635
0.3392,0.6648,0.3493,1.0,0.239,0.1747,0.1329
0.0,0.3809,0.1197,0.0556,0.0077,0.0457,0.0815
0.0,0.5688,0.2462,0.1429,0.1534,0.2309,0.2326
0.1461,0.4432,0.1376,0.25,0.1034,0.0896,0.0953
0.0,0.5404,0.1492,0.0455,0.006,0.0467,0.1
0.1696,0.4874,0.191,0.3333,0.1581,0.1448,0.1261
0.3392,0.6975,0.4104,1.0,0.2594,0.2151,0.1586
0.0,0.4794,0.1602,0.1429,0.0653,0.1025,0.1303
0.1696,0.5573,0.2038,0.3333,0.2099,0.1973,0.1786
0.5087,0.6044,0.1698,1.0,0.328,0.1826,0.109
0.1696,0.6234,0.2006,0.3333,0.189,0.2223,0.2231
0.2773,0.5247,0.2224,0.25,0.2185,0.1945,0.1574
0.0,0.4833,0.1756,0.1429,0.0864,0.1338,0.148
0.3392,0.6542,0.3116,1.0,0.2549,0.1941,0.1562
0.1461,0.5357,0.2961,0.25,0.2239,0.2178,0.1593
0.6992,0.7357,0.3284,1.0,0.5372,0.3753,0.2621
0.0,0.5648,0.3087,0.1667,0.2085,0.2655,0.2258
0.5531,0.7839,0.5153,1.0,0.3695,0.23,0.153
0.1461,0.4556,0.1873,0.25,0.1149,0.1279,0.1187
0.3156,0.5653,0.2926,0.3333,0.2617,0.2206,0.1661
0.5531,0.741,0.3958,1.0,0.4238,0.278,0.194
0.4852,0.7327,0.4222,1.0,0.3836,0.2864,0.198
0.0,0.3777,0.1185,0.0476,0.0055,0.0415,0.0788
0.3392,0.6255,0.2936,1.0,0.207,0.1433,0.1236
0.214,0.5672,0.2553,0.5,0.2488,0.202,0.1582
0.2773,0.5762,0.2029,0.25,0.1902,0.1837,0.1849
0.1461,0.473,0.159,0.25,0.1121,0.1173,0.1236
0.1696,0.5609,0.1836,0.3333,0.2065,0.1946,0.1691
0.1461,0.4709,0.1526,0.25,0.105,0.1015,0.1149
0.6992,0.7395,0.3539,1.0,0.5007,0.3368,0.2382
0.1312,0.5528,0.273,0.2,0.2002,0.2385,0.2076
0.0,0.583,0.1634,0.0714,0.0221,0.0703,0.11
0.1696,0.5299,0.2119,0.3333,0.2003,0.1771,0.1582
0.3392,0.6273,0.2202,1.0,0.2253,0.1766,0.1726
0.0,0.3934,0.1339,0.0667,0.0131,0.0591,0.0931
0.4852,0.6424,0.2042,1.0,0.3172,0.2302,0.1851
0.214,0.5702,0.267,0.5,0.2294,0.2092,0.17
0.0,0.4037,0.1402,0.125,0.0515,0.0902,0.0994
0.1312,0.5347,0.1596,0.2,0.1169,0.139,0.1375
