NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.6992,0.9018,0.734,1.0,0.6964,0.6063,0.4437
0.8688,0.966,0.8897,1.0,0.7567,0.5297,0.3224
0.8688,0.9555,0.8644,1.0,0.6616,0.4215,0.2462
0.8539,0.9683,0.9094,1.0,0.7298,0.4966,0.2937
0.4704,0.7988,0.5852,1.0,0.4214,0.3127,0.1961
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9742,0.905,1.0,0.8716,0.6671,0.4365
0.8539,0.9001,0.6983,1.0,0.7196,0.6069,0.4547
0.786,0.9109,0.7792,1.0,0.7586,0.7427,0.6013
0.8539,0.9487,0.8396,1.0,0.8287,0.6953,0.4923
1.0,0.98,0.923,1.0,0.9096,0.7265,0.4905
1.0,0.9565,0.8248,1.0,0.9356,0.8553,0.7271
0.6399,0.8776,0.7393,1.0,0.6034,0.4497,0.2794
0.8688,0.9373,0.8091,1.0,0.6633,0.4514,0.2759
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.9322,0.8105,1.0,0.6159,0.415,0.2475
1.0,0.9587,0.8494,1.0,0.8721,0.6602,0.4376
0.3836,0.7432,0.5856,0.5,0.4962,0.4046,0.2644
0.7227,0.9068,0.7371,1.0,0.6059,0.4245,0.2667
0.8304,0.9262,0.8016,1.0,0.6182,0.4165,0.2478
0.8539,0.9605,0.8835,1.0,0.7483,0.5306,0.3235
1.0,0.9966,0.9846,1.0,0.9722,0.8243,0.5765
0.5296,0.7882,0.6893,0.5,0.5839,0.447,0.279
1.0,0.9653,0.8603,1.0,0.9454,0.8118,0.6088
0.4913,0.6752,0.453,0.5,0.384,0.311,0.2109
1.0,0.9355,0.7345,1.0,0.918,0.8421,0.7732
1.0,0.9571,0.8418,1.0,0.8997,0.8327,0.744
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.6399,0.8627,0.6945,1.0,0.5724,0.4314,0.2726
0.3836,0.6899,0.4666,0.5,0.3927,0.3376,0.2377
0.8688,0.9417,0.8019,1.0,0.8407,0.7039,0.5101
1.0,0.9912,0.9638,1.0,0.9256,0.7262,0.4773
0.7227,0.9375,0.8211,1.0,0.6664,0.465,0.2828
0.8539,0.9609,0.885,1.0,0.6119,0.3844,0.2183
0.6844,0.8982,0.7395,1.0,0.5709,0.3974,0.2418
0.8539,0.9263,0.7604,1.0,0.8096,0.6625,0.4753
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,0.9881,0.9431,1.0,0.9947,0.947,0.8054
0.7227,0.9188,0.7702,1.0,0.5922,0.3963,0.2397
0.6399,0.86,0.6926,1.0,0.5043,0.3476,0.2075
1.0,0.9499,0.8265,1.0,0.8183,0.6193,0.4139
1.0,0.9771,0.9154,1.0,0.9092,0.7433,0.5113
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.964,0.8634,1.0,0.9115,0.8793,0.8013
0.8539,0.956,0.8701,1.0,0.7378,0.5253,0.3216
0.6992,0.8911,0.7042,1.0,0.6482,0.5111,0.3466
0.6992,0.9257,0.8084,1.0,0.6559,0.466,0.2839
0.4704,0.7988,0.5852,1.0,0.4214,0.3127,0.1961
