NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.6399,0.8696,0.6886,1.0,0.651,0.5841,0.4337
0.8688,0.9691,0.8994,1.0,0.7634,0.534,0.324
0.8688,0.9838,0.9484,1.0,0.7084,0.4561,0.2609
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.9274,0.7976,1.0,0.5576,0.3555,0.2078
0.8688,0.963,0.881,1.0,0.7151,0.4822,0.2875
1.0,0.9744,0.9028,1.0,0.8777,0.6646,0.4338
0.8688,0.8952,0.6636,1.0,0.747,0.5802,0.4279
0.4852,0.8698,0.7072,1.0,0.6209,0.6677,0.5674
0.6992,0.9228,0.7945,1.0,0.7553,0.6657,0.4833
1.0,0.9744,0.9023,1.0,0.8953,0.7126,0.4844
0.8688,0.9413,0.7787,1.0,0.8972,0.8281,0.6997
0.6992,0.8921,0.7092,1.0,0.5999,0.4186,0.2622
0.8539,0.9562,0.869,1.0,0.7042,0.4822,0.2885
1.0,0.9756,0.9196,1.0,0.7449,0.4891,0.2881
0.8539,0.9705,0.9151,1.0,0.6879,0.4488,0.2588
1.0,0.9627,0.8719,1.0,0.8453,0.6727,0.4556
0.8539,0.9382,0.8183,1.0,0.6669,0.4624,0.2814
0.8688,0.9619,0.8806,1.0,0.7116,0.4836,0.2887
0.6844,0.8455,0.6151,1.0,0.4789,0.3353,0.2167
1.0,0.9886,0.9583,1.0,0.8075,0.5531,0.3301
1.0,0.9823,0.9321,1.0,0.934,0.7892,0.5592
0.8688,0.9804,0.9379,1.0,0.7503,0.5039,0.2959
1.0,0.9792,0.9142,1.0,0.9672,0.8524,0.6359
0.214,0.6291,0.3884,0.5,0.304,0.2796,0.2011
0.8539,0.9133,0.6673,1.0,0.8521,0.8071,0.7292
1.0,0.9692,0.8771,1.0,0.943,0.8824,0.7732
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8539,0.9522,0.8571,1.0,0.6959,0.4774,0.2867
0.1696,0.617,0.3958,0.3333,0.3044,0.3077,0.229
0.8539,0.9331,0.7801,1.0,0.8287,0.6914,0.5012
1.0,0.9976,0.9897,1.0,0.9401,0.7404,0.484
0.8539,0.9532,0.8632,1.0,0.6978,0.4806,0.2882
0.8304,0.9285,0.81,1.0,0.5712,0.3673,0.2126
0.8539,0.9608,0.8833,1.0,0.669,0.4387,0.2552
0.8688,0.8833,0.6463,1.0,0.687,0.5577,0.4262
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8688,0.9759,0.9234,1.0,0.9141,0.8991,0.7939
0.6844,0.8635,0.6528,1.0,0.5098,0.3577,0.226
0.6548,0.8826,0.7417,1.0,0.5379,0.3608,0.2116
0.8539,0.9205,0.7558,1.0,0.7401,0.5825,0.4008
1.0,0.9644,0.8724,1.0,0.877,0.7152,0.4984
1.0,0.9992,0.9959,1.0,0.9971,0.9397,0.7476
1.0,0.9774,0.8923,1.0,0.9944,0.9499,0.8295
0.8304,0.923,0.7879,1.0,0.6821,0.4931,0.309
0.786,0.8981,0.764,1.0,0.7003,0.5534,0.365
0.6548,0.8691,0.6988,1.0,0.5819,0.4309,0.2716
0.5087,0.7972,0.5525,1.0,0.4024,0.2891,0.1856
1.0,0.9588,0.8423,1.0,0.9085,0.7684,0.5723
0.3836,0.7314,0.5204,0.5,0.4815,0.4135,0.2934
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.7227,0.933,0.8071,1.0,0.6197,0.4114,0.2451
0.4704,0.7911,0.5556,1.0,0.4656,0.4127,0.2961
0.8304,0.9264,0.8,1.0,0.6606,0.4583,0.2791
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.8304,0.9372,0.8357,1.0,0.6387,0.4295,0.2528
0.8539,0.9319,0.7973,1.0,0.658,0.4514,0.276
1.0,0.9392,0.7777,1.0,0.8704,0.7419,0.5805
0.6399,0.8692,0.7114,1.0,0.6165,0.5015,0.3325
0.8688,0.9389,0.786,1.0,0.8537,0.7228,0.5484
1.0,0.956,0.8519,1.0,0.7859,0.58,0.3728
0.6548,0.884,0.7169,1.0,0.6887,0.6177,0.4601
0.6608,0.7945,0.6633,0.5,0.6109,0.4925,0.3263
1.0,0.9595,0.8154,1.0,0.991,0.9292,0.8088
0.3601,0.7411,0.5803,0.5,0.4932,0.4514,0.3159
1.0,0.9703,0.8777,1.0,0.9535,0.8027,0.5844
1.0,0.9877,0.9583,1.0,0.7143,0.4573,0.2611
0.8304,0.9169,0.7448,1.0,0.7812,0.7326,0.6224
0.786,0.8679,0.6901,1.0,0.5856,0.4228,0.2661
0.7227,0.9456,0.8444,1.0,0.5871,0.3731,0.2145
1.0,0.9921,0.9637,1.0,0.9862,0.8898,0.6753
0.8539,0.9644,0.8955,1.0,0.7214,0.4918,0.292
0.6548,0.833,0.6158,1.0,0.4882,0.3523,0.225
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,0.9716,0.8886,1.0,0.9323,0.7932,0.5769
1.0,0.9681,0.8846,1.0,0.8567,0.6242,0.3989
0.8688,0.9508,0.845,1.0,0.7522,0.5473,0.345
0.5531,0.8186,0.5512,1.0,0.4863,0.3876,0.2799
1.0,0.9643,0.868,1.0,0.8771,0.6931,0.4726
0.8688,0.9716,0.9085,1.0,0.7688,0.5379,0.3256
1.0,0.9738,0.8818,1.0,0.9855,0.9173,0.7609
0.7227,0.9163,0.7581,1.0,0.6747,0.507,0.3307
1.0,0.9753,0.9031,1.0,0.9113,0.7346,0.506
0.5148,0.7333,0.5704,0.5,0.4723,0.3662,0.233
0.6992,0.9236,0.8029,1.0,0.7289,0.5932,0.398
1.0,0.9444,0.7955,1.0,0.884,0.7874,0.6268
0.8304,0.9016,0.6946,1.0,0.7451,0.6943,0.6176
1.0,0.9862,0.9503,1.0,0.8013,0.5513,0.3298
0.5148,0.7634,0.6496,0.5,0.5298,0.3966,0.2437
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.8304,0.9085,0.7405,1.0,0.7037,0.5542,0.3777
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8304,0.9372,0.8357,1.0,0.6387,0.4295,0.2528
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.7227,0.9131,0.7274,1.0,0.7491,0.712,0.6443
0.6992,0.8398,0.5428,1.0,0.6054,0.5287,0.4706
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
1.0,0.957,0.8502,1.0,0.8532,0.6993,0.4921
0.8688,0.9838,0.9484,1.0,0.7084,0.4561,0.2609
0.8539,0.967,0.9029,1.0,0.6223,0.3898,0.2201
0.5296,0.7574,0.6417,0.5,0.4979,0.3508,0.2091
0.786,0.8811,0.7264,1.0,0.6265,0.4766,0.3052
0.7227,0.9316,0.8039,1.0,0.7505,0.6125,0.4192
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
0.5296,0.788,0.6374,0.5,0.5979,0.5027,0.3443
0.7227,0.9416,0.8333,1.0,0.5804,0.3688,0.2128
0.8304,0.9192,0.7826,1.0,0.6413,0.4543,0.2791
0.4469,0.7028,0.594,0.3333,0.4722,0.3795,0.2391
0.6608,0.7859,0.6968,0.5,0.5667,0.4105,0.2479
0.8304,0.9325,0.8211,1.0,0.5779,0.3716,0.2143
1.0,0.9933,0.975,1.0,0.8171,0.5604,0.3332
0.4469,0.6821,0.5088,0.3333,0.4294,0.371,0.2516
1.0,0.9561,0.841,1.0,0.8546,0.6493,0.4379
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.6548,0.8331,0.5927,1.0,0.5695,0.428,0.2905
0.8304,0.9329,0.8218,1.0,0.6303,0.4247,0.251
0.4913,0.7403,0.5733,0.5,0.507,0.4265,0.2872
