NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.6992,0.8862,0.7026,1.0,0.648,0.5785,0.4329
1.0,0.986,0.9526,1.0,0.8002,0.5535,0.3311
0.8688,0.9784,0.9306,1.0,0.6979,0.4508,0.2591
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.5296,0.7574,0.6417,0.5,0.4979,0.3508,0.2091
1.0,0.9888,0.9617,1.0,0.7667,0.5105,0.2979
1.0,0.9755,0.9078,1.0,0.8737,0.6683,0.4373
0.8688,0.9252,0.752,1.0,0.7905,0.6438,0.4729
0.8304,0.9329,0.7955,1.0,0.8254,0.7552,0.6005
0.8304,0.9405,0.834,1.0,0.8157,0.6956,0.4929
1.0,0.9949,0.9779,1.0,0.9457,0.759,0.506
1.0,0.9723,0.8817,1.0,0.9691,0.8938,0.762
0.8688,0.9682,0.8976,1.0,0.7247,0.4895,0.2906
0.8539,0.9471,0.8429,1.0,0.6858,0.4725,0.285
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.7227,0.9392,0.8264,1.0,0.629,0.4209,0.2494
0.8688,0.9528,0.8401,1.0,0.8386,0.656,0.4426
0.8539,0.9562,0.869,1.0,0.7042,0.4822,0.2885
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.6844,0.8776,0.6877,1.0,0.533,0.375,0.2334
1.0,0.9862,0.9503,1.0,0.8013,0.5513,0.3298
1.0,0.9972,0.9873,1.0,0.9729,0.8258,0.5775
0.8539,0.9683,0.9094,1.0,0.7298,0.4966,0.2937
1.0,0.9648,0.8595,1.0,0.9324,0.8027,0.6096
0.5148,0.7266,0.552,0.5,0.4602,0.358,0.2297
1.0,0.9584,0.8083,1.0,0.9836,0.9343,0.841
0.8688,0.9476,0.8116,1.0,0.875,0.8207,0.7255
1.0,0.985,0.9481,1.0,0.7593,0.5034,0.2948
0.6548,0.8439,0.6414,1.0,0.5295,0.4019,0.2611
0.5148,0.7729,0.6568,0.5,0.5567,0.4354,0.2752
0.8539,0.93,0.7783,1.0,0.7966,0.6792,0.5054
1.0,0.9946,0.9774,1.0,0.9323,0.7338,0.4811
0.8688,0.9654,0.8885,1.0,0.7194,0.4856,0.289
0.8539,0.9747,0.9267,1.0,0.6355,0.3957,0.222
1.0,0.9877,0.9583,1.0,0.7143,0.4573,0.2611
1.0,0.9665,0.873,1.0,0.9004,0.7346,0.5158
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,0.9738,0.8976,1.0,0.945,0.8867,0.7725
0.8539,0.9608,0.8833,1.0,0.669,0.4387,0.2552
0.5296,0.7635,0.6595,0.5,0.5084,0.3561,0.2109
0.8304,0.9346,0.8174,1.0,0.7787,0.6249,0.422
1.0,0.9879,0.9558,1.0,0.9299,0.7669,0.525
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.9764,0.9006,1.0,0.9634,0.9178,0.8269
0.786,0.9054,0.7972,1.0,0.6802,0.5082,0.317
0.786,0.9014,0.7769,1.0,0.703,0.5611,0.3695
