NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.214,0.5954,0.2403,0.5,0.2702,0.2341,0.1997
0.214,0.5716,0.2552,0.5,0.2392,0.2016,0.1706
0.4852,0.7498,0.4593,1.0,0.3905,0.2787,0.1867
0.1461,0.4902,0.1945,0.25,0.1506,0.1568,0.1422
0.1312,0.4494,0.1783,0.2,0.1185,0.1326,0.1173
0.7227,0.8593,0.6251,1.0,0.5595,0.3581,0.2248
0.0,0.4603,0.1504,0.0909,0.0251,0.0678,0.1116
0.0,0.4816,0.1431,0.0909,0.0316,0.08,0.1141
0.1461,0.5918,0.2211,0.25,0.2138,0.2263,0.2148
0.214,0.5291,0.1663,0.5,0.1633,0.1161,0.1173
0.1461,0.4962,0.149,0.25,0.1195,0.1233,0.1241
0.3601,0.613,0.1976,0.5,0.2654,0.1834,0.1518
0.5531,0.8056,0.524,1.0,0.4622,0.3211,0.215
0.3392,0.6051,0.2576,1.0,0.204,0.1306,0.1147
0.0,0.4285,0.1482,0.125,0.0481,0.089,0.1122
0.0,0.4366,0.1849,0.0833,0.0438,0.1145,0.1304
0.3008,0.5851,0.2458,0.3333,0.2956,0.2666,0.2077
0.5087,0.7828,0.5033,1.0,0.4411,0.3279,0.2244
0.6608,0.7208,0.5101,0.5,0.4942,0.3516,0.226
0.0,0.384,0.1222,0.0556,0.0094,0.0498,0.0844
0.3452,0.5943,0.2816,0.5,0.2897,0.2378,0.182
0.1696,0.5486,0.1797,0.3333,0.2013,0.1965,0.1702
0.0,0.4303,0.1561,0.0833,0.0356,0.0931,0.1189
0.3392,0.5929,0.1763,1.0,0.2524,0.1545,0.1063
0.1461,0.5202,0.2496,0.25,0.1934,0.1991,0.1601
0.4852,0.6961,0.2262,1.0,0.3303,0.2642,0.2433
0.1312,0.5717,0.1582,0.2,0.1256,0.161,0.1604
0.1696,0.5258,0.2281,0.3333,0.1964,0.1897,0.1581
0.1696,0.4768,0.1721,0.3333,0.1355,0.1225,0.1196
0.3392,0.6224,0.2769,1.0,0.2114,0.1512,0.1327
0.3392,0.6686,0.2799,1.0,0.2907,0.2598,0.234
0.3156,0.5674,0.2233,0.3333,0.2451,0.2088,0.1837
0.1312,0.4409,0.1493,0.2,0.0865,0.0999,0.1102
0.3392,0.6425,0.3224,1.0,0.2144,0.15,0.1194
0.0,0.3988,0.1297,0.1,0.0302,0.0692,0.0938
0.1312,0.5112,0.1622,0.2,0.1121,0.1284,0.1361
0.1461,0.4493,0.1455,0.25,0.1036,0.0933,0.1022
0.0,0.5618,0.1635,0.1429,0.0589,0.1032,0.1447
0.1312,0.4648,0.1819,0.2,0.1296,0.1464,0.1287
0.1696,0.5199,0.2481,0.3333,0.1974,0.1825,0.1414
0.5531,0.7099,0.3316,1.0,0.3984,0.2635,0.197
0.1312,0.5017,0.1577,0.2,0.094,0.1219,0.1366
0.0,0.4773,0.1124,0.0312,0.0003,0.0087,0.0361
0.3601,0.623,0.1827,0.5,0.2825,0.222,0.1845
0.5087,0.7217,0.3849,1.0,0.397,0.265,0.1866
0.3392,0.6394,0.2822,1.0,0.2248,0.1835,0.1749
0.0,0.4418,0.1663,0.125,0.053,0.1048,0.1261
0.5087,0.7711,0.5037,1.0,0.3653,0.2593,0.1726
0.4704,0.668,0.2539,1.0,0.38,0.2942,0.2235
0.0,0.4362,0.1489,0.0714,0.0167,0.0684,0.1124
0.5531,0.8008,0.5438,1.0,0.3821,0.2505,0.1655
0.0,0.466,0.2059,0.1667,0.1336,0.1555,0.1305
0.1696,0.5032,0.2115,0.3333,0.1707,0.1652,0.1392
0.4704,0.7092,0.3756,1.0,0.3578,0.294,0.2197
0.3836,0.6403,0.3547,0.5,0.3614,0.2632,0.186
0.0,0.4044,0.1329,0.1111,0.0378,0.076,0.0974
0.1696,0.4939,0.1974,0.3333,0.1679,0.1537,0.1299
0.0,0.4388,0.1522,0.1429,0.0685,0.1053,0.1177
0.214,0.5929,0.2063,0.5,0.2034,0.1912,0.1875
0.3392,0.6682,0.3177,1.0,0.2844,0.2387,0.1912
0.5531,0.6699,0.2544,1.0,0.3627,0.2155,0.1722
0.0,0.4623,0.1575,0.1111,0.0568,0.1017,0.1272
0.3392,0.6218,0.22,1.0,0.2703,0.1965,0.1575
0.0,0.5007,0.2054,0.1667,0.1156,0.1644,0.1673
0.1312,0.5952,0.1614,0.2,0.1216,0.145,0.1482
0.0,0.5123,0.2229,0.1667,0.1291,0.1838,0.1796
0.214,0.5587,0.1768,0.5,0.2126,0.1505,0.1284
0.0,0.3937,0.1352,0.0556,0.0114,0.0593,0.094
0.5531,0.6944,0.2589,1.0,0.4011,0.298,0.2456
0.214,0.5636,0.2517,0.5,0.2474,0.2017,0.1559
0.1461,0.4412,0.1627,0.25,0.1129,0.1141,0.1056
0.3392,0.5954,0.1762,1.0,0.2325,0.158,0.1173
0.1312,0.4411,0.1499,0.2,0.086,0.0995,0.1105
0.3008,0.5498,0.2722,0.3333,0.2457,0.2106,0.16
0.1312,0.4915,0.2172,0.2,0.1616,0.1774,0.1465
0.3392,0.6143,0.2024,1.0,0.2661,0.1717,0.1405
0.0,0.4731,0.1597,0.125,0.0709,0.1082,0.1287
0.0,0.4774,0.1765,0.1667,0.0875,0.1314,0.145
0.1696,0.5944,0.3155,0.3333,0.2799,0.2803,0.223
0.1696,0.6131,0.2902,0.3333,0.3023,0.303,0.2495
0.4704,0.7008,0.3686,1.0,0.3281,0.2622,0.2016
0.1461,0.6108,0.2029,0.25,0.2358,0.2675,0.2353
0.0,0.4336,0.1432,0.0625,0.018,0.0712,0.1096
0.0,0.4991,0.1678,0.1,0.055,0.1103,0.1413
0.1461,0.5021,0.2214,0.25,0.1829,0.1797,0.1452
0.0,0.4285,0.1265,0.0526,0.0055,0.0378,0.0833
0.1461,0.5286,0.1478,0.25,0.1046,0.0917,0.1003
0.214,0.5536,0.1484,0.5,0.1601,0.0947,0.0758
0.214,0.5722,0.258,0.5,0.234,0.2106,0.1759
0.1461,0.5148,0.2442,0.25,0.186,0.1958,0.1584
0.1696,0.4646,0.1608,0.3333,0.1302,0.1067,0.1068
0.4704,0.6451,0.2642,1.0,0.324,0.22,0.1595
0.5148,0.6618,0.3783,0.5,0.389,0.2956,0.2139
0.0,0.4659,0.2102,0.125,0.0923,0.1544,0.1466
0.5087,0.6959,0.2678,1.0,0.4394,0.3622,0.2777
0.1461,0.6099,0.2143,0.25,0.1828,0.2284,0.2247
0.1696,0.5688,0.1884,0.3333,0.1328,0.1154,0.1351
0.1696,0.5103,0.2376,0.3333,0.1814,0.1741,0.1383
0.0,0.4795,0.1451,0.1,0.0452,0.0889,0.113
0.4852,0.7451,0.4511,1.0,0.3787,0.2762,0.1867
0.214,0.5151,0.2231,0.5,0.1696,0.1364,0.1162
0.0,0.4295,0.1622,0.1667,0.0839,0.1154,0.112
0.3008,0.5907,0.3078,0.3333,0.3147,0.2712,0.1977
0.5531,0.6653,0.2793,1.0,0.3603,0.2002,0.1409
0.1312,0.4586,0.1807,0.2,0.1046,0.1326,0.1295
0.1696,0.4894,0.1598,0.3333,0.1388,0.1221,0.1206
0.0,0.4264,0.1569,0.1667,0.0888,0.1128,0.1076
0.1461,0.5263,0.2454,0.25,0.1919,0.2057,0.1715
0.0,0.4399,0.1637,0.1667,0.0791,0.1148,0.1202
0.0,0.4124,0.1412,0.1,0.0406,0.0885,0.1055
0.0,0.4542,0.2093,0.125,0.0962,0.1486,0.1342
0.0,0.4165,0.1295,0.0769,0.0231,0.0647,0.0965
0.0,0.487,0.2091,0.1667,0.1229,0.1633,0.1554
0.5531,0.7081,0.3241,1.0,0.4275,0.2675,0.1918
0.0,0.3949,0.1308,0.0455,0.0045,0.0416,0.0861
0.0,0.4706,0.1778,0.1,0.0628,0.1278,0.1461
0.3452,0.5987,0.3168,0.5,0.2737,0.2312,0.1739
0.0,0.4489,0.1651,0.0909,0.0474,0.1064,0.1297
0.0,0.4507,0.1767,0.1429,0.0932,0.1325,0.1288
0.2773,0.5167,0.2584,0.25,0.2017,0.1896,0.1451
0.3392,0.6373,0.2313,1.0,0.27,0.1951,0.176
0.1312,0.4467,0.1622,0.2,0.1017,0.1222,0.118
0.6844,0.7464,0.4058,1.0,0.4433,0.2753,0.1907
0.2773,0.5539,0.2418,0.25,0.2351,0.2252,0.189
0.7227,0.8319,0.5874,1.0,0.4918,0.2916,0.18
0.3392,0.6289,0.2934,1.0,0.2185,0.1506,0.1238
0.0,0.5112,0.1538,0.0833,0.0266,0.0753,0.1161
0.3836,0.6043,0.3138,0.5,0.3008,0.213,0.1535
0.1461,0.5146,0.2287,0.25,0.173,0.1877,0.1635
0.3392,0.5875,0.2293,1.0,0.2005,0.1155,0.1065
0.0,0.4132,0.1538,0.1111,0.0552,0.1022,0.1079
0.0,0.4729,0.2078,0.1429,0.1176,0.1613,0.145
0.0,0.4038,0.1448,0.1,0.0442,0.0926,0.1024
0.0,0.5223,0.1456,0.0833,0.0224,0.0608,0.0931
0.0,0.4774,0.1798,0.1667,0.1213,0.1502,0.1414
0.3008,0.562,0.3139,0.3333,0.2469,0.2236,0.1624
0.1461,0.5449,0.3235,0.25,0.2236,0.2322,0.1697
0.0,0.4364,0.1505,0.1429,0.0638,0.1017,0.1163
0.0,0.4216,0.151,0.0769,0.0238,0.0786,0.112
0.5531,0.7378,0.3349,1.0,0.481,0.3601,0.2867
0.3008,0.5671,0.32,0.3333,0.2675,0.2254,0.1594
0.5531,0.7606,0.4287,1.0,0.4311,0.3044,0.2188
0.214,0.5248,0.1834,0.5,0.1723,0.1385,0.132
0.214,0.5367,0.2427,0.5,0.2052,0.1617,0.1254
0.0,0.3948,0.1248,0.05,0.0067,0.0454,0.086
0.6164,0.7141,0.3183,1.0,0.4634,0.3608,0.2696
0.0,0.483,0.1949,0.1111,0.0766,0.1441,0.1579
0.1461,0.4702,0.1836,0.25,0.1313,0.1418,0.1283
0.0,0.4181,0.1454,0.0714,0.0229,0.0755,0.1081
0.5531,0.8221,0.5783,1.0,0.4136,0.2742,0.1757
