NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.1696,0.5331,0.1889,0.3333,0.15,0.1504,0.157
0.3601,0.6114,0.3018,0.5,0.3331,0.2505,0.1826
0.3008,0.5654,0.3008,0.3333,0.2472,0.2308,0.1767
0.3392,0.6368,0.2995,1.0,0.2157,0.1663,0.1479
0.214,0.5343,0.2401,0.5,0.1982,0.1599,0.1257
0.0,0.5041,0.2366,0.1667,0.1495,0.1952,0.1683
0.1696,0.5381,0.1994,0.3333,0.1903,0.1837,0.1673
0.0,0.4904,0.1559,0.1,0.0347,0.0818,0.1223
0.3392,0.6601,0.244,1.0,0.3074,0.2575,0.2218
0.1461,0.5411,0.1903,0.25,0.2019,0.195,0.165
0.0,0.466,0.136,0.125,0.0483,0.0765,0.0984
1.0,0.8221,0.4411,1.0,0.7715,0.6139,0.4619
0.3392,0.6767,0.339,1.0,0.2922,0.2217,0.1691
0.1461,0.5096,0.2185,0.25,0.179,0.1774,0.154
0.1696,0.5127,0.2092,0.3333,0.1864,0.1684,0.1447
0.0,0.4173,0.1473,0.1111,0.0439,0.0914,0.1093
0.0,0.452,0.1345,0.0833,0.0191,0.0523,0.0919
0.3392,0.6139,0.2708,1.0,0.2046,0.1376,0.1245
0.1696,0.5645,0.2971,0.3333,0.2251,0.2383,0.1943
0.1696,0.5145,0.2383,0.3333,0.163,0.1754,0.1535
0.0,0.4643,0.17,0.1667,0.0898,0.1221,0.1331
0.214,0.6115,0.2449,0.5,0.2904,0.2591,0.2189
0.1312,0.4846,0.1975,0.2,0.133,0.1609,0.1475
0.8688,0.8505,0.5395,1.0,0.7274,0.5842,0.4355
0.1696,0.5291,0.247,0.3333,0.2013,0.1938,0.1562
0.3452,0.6968,0.2525,0.5,0.3508,0.3524,0.3052
0.8688,0.8325,0.4645,1.0,0.8033,0.6714,0.5051
0.1461,0.4728,0.1769,0.25,0.1212,0.1336,0.1314
0.6608,0.7422,0.5574,0.5,0.5019,0.3788,0.2489
0.3392,0.6486,0.3018,1.0,0.2584,0.1864,0.1479
0.214,0.5741,0.1999,0.5,0.2215,0.188,0.1729
0.3601,0.6113,0.2579,0.5,0.3339,0.2587,0.2018
0.1461,0.5238,0.2404,0.25,0.196,0.2038,0.1673
0.1461,0.5029,0.2383,0.25,0.1856,0.1799,0.1397
0.0,0.4852,0.2252,0.1667,0.1246,0.1716,0.1547
0.5087,0.7257,0.351,1.0,0.432,0.3494,0.274
0.3601,0.6016,0.2884,0.5,0.3163,0.2357,0.1761
1.0,0.9708,0.8767,1.0,0.9665,0.8997,0.7647
0.1312,0.4616,0.1793,0.2,0.1198,0.1382,0.128
0.1696,0.4891,0.2129,0.3333,0.1508,0.1489,0.1275
0.4704,0.7102,0.354,1.0,0.422,0.3234,0.2336
0.6399,0.7024,0.315,1.0,0.4625,0.3066,0.2118
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.1461,0.6057,0.1949,0.25,0.116,0.1426,0.1713
0.0,0.4527,0.1691,0.1,0.0508,0.1125,0.1336
0.4852,0.6967,0.3437,1.0,0.348,0.2769,0.213
0.0,0.471,0.2003,0.1111,0.0918,0.1522,0.1496
0.3452,0.6348,0.3983,0.5,0.3248,0.2625,0.1764
0.0,0.5553,0.2145,0.1429,0.0808,0.1556,0.1936
0.3392,0.6324,0.2702,1.0,0.2447,0.1773,0.1535
0.1312,0.4526,0.1891,0.2,0.1061,0.1361,0.1245
0.0,0.4663,0.2095,0.1667,0.125,0.1566,0.1341
0.1461,0.4967,0.2233,0.25,0.1527,0.1745,0.1501
0.1312,0.4726,0.1687,0.2,0.0915,0.12,0.1349
0.5087,0.7495,0.4397,1.0,0.406,0.2823,0.1961
0.0,0.4496,0.1742,0.1667,0.0897,0.1276,0.1274
0.0,0.4138,0.1534,0.0769,0.0276,0.0853,0.1108
0.0,0.3786,0.1109,0.0455,0.0026,0.0277,0.0683
0.6164,0.7372,0.3585,1.0,0.4446,0.3926,0.3326
0.1696,0.5791,0.2802,0.3333,0.2824,0.258,0.2003
0.0,0.4832,0.1327,0.0714,0.0135,0.0486,0.0874
0.5087,0.7241,0.3739,1.0,0.4184,0.3037,0.2179
0.0,0.5335,0.2206,0.0909,0.0659,0.1558,0.1956
0.0,0.4974,0.2007,0.1667,0.117,0.1693,0.1642
0.8688,0.8326,0.4446,1.0,0.7831,0.6495,0.524
0.214,0.5582,0.2286,0.5,0.2196,0.186,0.1631
0.8304,0.8698,0.6132,1.0,0.6994,0.6002,0.467
0.214,0.5535,0.2526,0.5,0.2196,0.1817,0.1462
0.8304,0.8586,0.5561,1.0,0.7679,0.6494,0.5001
0.0,0.4057,0.1323,0.0714,0.0156,0.0601,0.0959
0.0,0.3861,0.1327,0.0769,0.0218,0.0701,0.0922
1.0,0.9512,0.81,1.0,0.9571,0.8125,0.5931
0.2773,0.5506,0.2786,0.25,0.2298,0.2315,0.1842
0.0,0.4371,0.1762,0.1,0.0533,0.1165,0.1279
0.3392,0.6841,0.3606,1.0,0.2826,0.2141,0.1606
0.1696,0.5289,0.1619,0.3333,0.1362,0.1201,0.1264
0.3156,0.5685,0.2374,0.3333,0.2611,0.222,0.1849
0.1461,0.4741,0.1559,0.25,0.1364,0.1272,0.1186
0.0,0.4556,0.1551,0.1429,0.062,0.101,0.1241
0.0,0.4814,0.1545,0.0833,0.0395,0.0963,0.1266
0.6844,0.7782,0.4649,1.0,0.4524,0.3018,0.2089
0.6608,0.7384,0.3618,0.5,0.5722,0.4853,0.3909
0.0,0.4964,0.2001,0.1667,0.111,0.1569,0.1626
0.214,0.5782,0.2196,0.5,0.2125,0.198,0.1865
0.1696,0.5434,0.2646,0.3333,0.2297,0.2103,0.1613
0.3156,0.6158,0.3127,0.3333,0.3204,0.2974,0.2376
0.3392,0.6505,0.2384,1.0,0.2433,0.1981,0.196
0.2773,0.6637,0.2953,0.25,0.2834,0.3253,0.3191
0.1696,0.51,0.2021,0.3333,0.1614,0.1586,0.1488
0.1312,0.4912,0.2203,0.2,0.1504,0.1766,0.1502
0.5148,0.6843,0.4372,0.5,0.4412,0.3179,0.2083
0.3836,0.7038,0.4321,0.5,0.4533,0.3915,0.289
0.3836,0.6137,0.3015,0.5,0.3136,0.2383,0.1816
