NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8304,0.9545,0.8898,1.0,0.8351,0.7108,0.4904
0.8688,0.9783,0.9318,1.0,0.7839,0.547,0.329
1.0,0.9766,0.9242,1.0,0.6938,0.4444,0.2562
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.786,0.893,0.7683,1.0,0.5543,0.3673,0.2136
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
1.0,0.9883,0.9533,1.0,0.9071,0.6927,0.4477
1.0,0.943,0.7945,1.0,0.8527,0.6767,0.4836
1.0,0.9945,0.9743,1.0,0.991,0.8983,0.68
1.0,1.0,1.0,1.0,0.9648,0.7941,0.5367
1.0,0.9963,0.9841,1.0,0.9495,0.7625,0.5076
1.0,0.9857,0.9336,1.0,0.9904,0.9397,0.7998
0.8688,0.9804,0.9379,1.0,0.7503,0.5039,0.2959
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8688,0.9764,0.924,1.0,0.7419,0.4991,0.2941
0.7227,0.9489,0.8552,1.0,0.6479,0.431,0.253
0.8539,0.9571,0.8697,1.0,0.8327,0.6753,0.4579
0.8688,0.9804,0.9379,1.0,0.7503,0.5039,0.2959
0.8539,0.9683,0.9094,1.0,0.7298,0.4966,0.2937
0.6992,0.928,0.8135,1.0,0.6223,0.4229,0.2507
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
1.0,0.9987,0.9938,1.0,0.9755,0.8297,0.5797
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9927,0.9661,1.0,0.9856,0.8817,0.6609
0.6164,0.8376,0.6562,1.0,0.5133,0.3803,0.2371
1.0,0.969,0.8574,1.0,0.9767,0.9351,0.8693
0.786,0.9572,0.9198,1.0,0.8397,0.8915,0.8129
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.6608,0.7967,0.7084,0.5,0.6002,0.4535,0.2811
0.8688,0.9509,0.8453,1.0,0.6912,0.4661,0.2811
1.0,0.9842,0.9347,1.0,0.9458,0.7916,0.5588
1.0,1.0,1.0,1.0,0.945,0.7458,0.4867
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
1.0,0.9797,0.9333,1.0,0.6992,0.4483,0.2577
0.8688,0.9406,0.8113,1.0,0.8048,0.6859,0.5015
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,1.0,1.0,1.0,0.9997,0.9775,0.8422
0.8304,0.9442,0.8556,1.0,0.6518,0.4354,0.2547
0.8539,0.967,0.9029,1.0,0.6223,0.3898,0.2201
0.6548,0.8784,0.7095,1.0,0.6646,0.5662,0.4003
1.0,0.9908,0.9629,1.0,0.9425,0.772,0.5261
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.9943,0.9722,1.0,0.9982,0.9773,0.8807
0.8539,0.9418,0.8267,1.0,0.7088,0.506,0.3139
1.0,0.9842,0.9408,1.0,0.8548,0.6244,0.3903
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8688,0.9818,0.9429,1.0,0.6428,0.397,0.2222
1.0,0.9844,0.9381,1.0,0.952,0.8348,0.6171
1.0,0.9642,0.8808,1.0,0.7798,0.5623,0.351
