NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.3836,0.7907,0.6345,0.5,0.5666,0.5573,0.4266
0.8688,0.9546,0.8572,1.0,0.7321,0.5162,0.3174
0.8688,0.9647,0.8889,1.0,0.6731,0.4343,0.2526
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.6399,0.8588,0.6867,1.0,0.5023,0.3444,0.2061
0.8688,0.9764,0.924,1.0,0.7419,0.4991,0.2941
1.0,0.9848,0.9404,1.0,0.8956,0.6864,0.4456
0.786,0.8456,0.5925,1.0,0.6404,0.5347,0.4116
0.786,0.898,0.7335,1.0,0.7288,0.6935,0.5745
1.0,0.9917,0.9644,1.0,0.9502,0.7737,0.5252
1.0,0.9794,0.9206,1.0,0.909,0.7252,0.4895
0.8688,0.9426,0.7835,1.0,0.8989,0.8425,0.708
0.8688,0.958,0.8687,1.0,0.7032,0.4788,0.2869
0.7227,0.9415,0.833,1.0,0.6748,0.4698,0.2845
0.8539,0.9337,0.8043,1.0,0.6592,0.4557,0.2785
0.8304,0.9442,0.8556,1.0,0.6518,0.4354,0.2547
0.8688,0.9255,0.7636,1.0,0.758,0.6043,0.423
0.8539,0.9532,0.8632,1.0,0.6978,0.4806,0.2882
1.0,0.9739,0.9123,1.0,0.7357,0.4922,0.2911
0.6844,0.8679,0.6639,1.0,0.5163,0.3637,0.2287
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8688,0.9616,0.8723,1.0,0.8692,0.7465,0.5414
0.786,0.8981,0.7798,1.0,0.6402,0.4635,0.2836
1.0,0.9806,0.9169,1.0,0.965,0.8472,0.6377
0.3836,0.6544,0.4034,0.5,0.3401,0.2753,0.1952
0.786,0.901,0.6712,1.0,0.7476,0.75,0.7173
1.0,0.9645,0.8532,1.0,0.9505,0.8756,0.7551
1.0,0.9699,0.9004,1.0,0.7273,0.4874,0.2893
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.5087,0.8126,0.5826,1.0,0.4718,0.3756,0.252
1.0,0.945,0.801,1.0,0.8609,0.6998,0.5057
1.0,0.9766,0.9149,1.0,0.8932,0.6991,0.4631
0.786,0.878,0.7169,1.0,0.6083,0.4323,0.2688
0.8539,0.967,0.9029,1.0,0.6223,0.3898,0.2201
0.8539,0.9541,0.8631,1.0,0.6569,0.4305,0.252
0.8539,0.9173,0.7327,1.0,0.7852,0.6375,0.4645
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8688,0.9799,0.9409,1.0,0.9177,0.912,0.806
0.8539,0.9571,0.8722,1.0,0.6623,0.4344,0.2536
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.786,0.8492,0.6231,1.0,0.6121,0.5065,0.3668
1.0,0.9602,0.8674,1.0,0.8514,0.7091,0.4996
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.969,0.8691,1.0,0.9597,0.9012,0.8054
0.7227,0.9132,0.7502,1.0,0.6471,0.4703,0.3004
0.786,0.906,0.7884,1.0,0.7179,0.5664,0.3706
0.6399,0.8592,0.69,1.0,0.5647,0.4294,0.2722
0.8539,0.943,0.8369,1.0,0.5837,0.3649,0.2104
1.0,0.9627,0.8527,1.0,0.9289,0.7838,0.5755
0.8304,0.9236,0.7889,1.0,0.7046,0.5284,0.339
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.8688,0.9668,0.9,1.0,0.6172,0.3826,0.217
0.6992,0.9071,0.7529,1.0,0.583,0.3999,0.2422
0.7227,0.9279,0.7918,1.0,0.7003,0.5255,0.3384
0.8688,0.9509,0.8453,1.0,0.6912,0.4661,0.2811
0.6548,0.8883,0.7579,1.0,0.5903,0.4139,0.2484
0.6399,0.8614,0.6913,1.0,0.5451,0.3902,0.2397
0.7227,0.9225,0.7798,1.0,0.6354,0.4467,0.2759
1.0,0.9358,0.7649,1.0,0.8752,0.7265,0.5689
