NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
1.0,0.9832,0.9334,1.0,0.9167,0.7326,0.4938
1.0,0.9774,0.9208,1.0,0.7819,0.5387,0.3249
0.6548,0.8883,0.7579,1.0,0.5903,0.4139,0.2484
0.4852,0.8154,0.6039,1.0,0.4918,0.3923,0.2587
0.4704,0.7925,0.5768,1.0,0.4098,0.3096,0.1956
0.7227,0.9375,0.8211,1.0,0.6664,0.465,0.2828
0.6548,0.8854,0.7318,1.0,0.6795,0.5813,0.4073
0.4852,0.798,0.5243,1.0,0.495,0.4643,0.3894
1.0,0.9832,0.9259,1.0,0.9816,0.8711,0.6553
1.0,0.9884,0.9527,1.0,0.9384,0.766,0.5227
0.5148,0.8044,0.6544,0.5,0.6132,0.5757,0.4316
1.0,0.9849,0.9285,1.0,0.9944,0.9465,0.7991
1.0,0.9642,0.8833,1.0,0.7163,0.4796,0.2862
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.8304,0.9341,0.8274,1.0,0.6722,0.4725,0.2859
0.6399,0.8751,0.7329,1.0,0.5698,0.4066,0.2462
0.6992,0.9037,0.731,1.0,0.7148,0.5922,0.4191
0.6992,0.9156,0.7763,1.0,0.6354,0.453,0.2789
1.0,0.9815,0.9367,1.0,0.7516,0.5014,0.2945
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.8304,0.8961,0.7188,1.0,0.6208,0.4589,0.2967
1.0,0.9601,0.8507,1.0,0.8889,0.7334,0.5272
0.8539,0.9683,0.9094,1.0,0.7298,0.4966,0.2937
1.0,0.9927,0.9662,1.0,0.985,0.8812,0.661
0.4913,0.7344,0.5968,0.5,0.4891,0.3794,0.2381
1.0,0.955,0.7965,1.0,0.9654,0.9301,0.8463
1.0,0.9971,0.9846,1.0,0.9995,0.9768,0.8486
0.2773,0.6246,0.4426,0.25,0.3253,0.3344,0.2416
0.8688,0.9731,0.9129,1.0,0.7352,0.4948,0.2924
0.8688,0.9654,0.8885,1.0,0.7194,0.4856,0.289
1.0,0.9674,0.8721,1.0,0.9165,0.7503,0.533
0.8539,0.9542,0.8587,1.0,0.8276,0.6688,0.4544
0.8539,0.9471,0.8429,1.0,0.6858,0.4725,0.285
0.8688,0.9709,0.9111,1.0,0.624,0.3869,0.2187
0.7227,0.9392,0.8264,1.0,0.629,0.4209,0.2494
0.8304,0.9233,0.7723,1.0,0.7928,0.6703,0.4864
0.8688,0.9671,0.8951,1.0,0.7583,0.5326,0.3238
