NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.1461,0.606,0.3101,0.25,0.2394,0.2737,0.2605
0.7227,0.8498,0.5983,1.0,0.5401,0.3759,0.2548
0.214,0.5892,0.3245,0.5,0.2354,0.2314,0.1813
0.0,0.4949,0.2619,0.1,0.088,0.1805,0.1789
0.0,0.4836,0.2558,0.1429,0.13,0.1822,0.1513
0.5087,0.7556,0.459,1.0,0.3834,0.2937,0.2128
0.4852,0.7607,0.452,1.0,0.442,0.379,0.3001
0.3601,0.6677,0.358,0.5,0.3238,0.3061,0.2933
0.5531,0.7497,0.3744,1.0,0.4303,0.347,0.3041
0.0,0.5861,0.2927,0.1667,0.1536,0.2346,0.2549
0.3392,0.7693,0.4813,1.0,0.4454,0.4228,0.3439
0.6992,0.8011,0.4287,1.0,0.5874,0.4734,0.4044
0.3452,0.6459,0.3893,0.5,0.3451,0.2973,0.2165
0.6399,0.8569,0.6752,1.0,0.5671,0.4204,0.2665
0.1312,0.5735,0.3462,0.2,0.2446,0.2745,0.2145
0.6844,0.8632,0.6532,1.0,0.5094,0.358,0.2261
0.5087,0.7678,0.4565,1.0,0.4382,0.3762,0.3123
0.5087,0.7585,0.4659,1.0,0.385,0.2989,0.216
0.786,0.8335,0.6049,1.0,0.5313,0.3734,0.2425
0.214,0.5822,0.3139,0.5,0.2249,0.222,0.177
0.4852,0.7892,0.5299,1.0,0.469,0.3759,0.2614
0.1696,0.6458,0.3395,0.3333,0.2967,0.3151,0.2953
0.6548,0.8016,0.5395,1.0,0.4656,0.339,0.2307
0.5531,0.7751,0.4166,1.0,0.4838,0.3971,0.3425
0.6992,0.8587,0.637,1.0,0.5061,0.3412,0.2165
0.1461,0.729,0.3614,0.25,0.2087,0.2979,0.3583
0.5531,0.7851,0.4065,1.0,0.5058,0.4341,0.3928
0.3392,0.7177,0.4174,1.0,0.3189,0.2753,0.2092
0.214,0.6076,0.3303,0.5,0.269,0.2515,0.1993
0.3452,0.6621,0.4251,0.5,0.3633,0.3226,0.2305
0.3836,0.7001,0.3905,0.5,0.4022,0.361,0.3209
0.4913,0.6978,0.4155,0.5,0.4195,0.3821,0.31
0.0,0.5325,0.2999,0.1429,0.162,0.2304,0.1986
0.5531,0.8346,0.6061,1.0,0.4238,0.2908,0.185
0.0,0.5204,0.2935,0.1667,0.1632,0.2192,0.1809
0.0,0.541,0.2463,0.1,0.0413,0.1235,0.1969
0.1461,0.573,0.316,0.25,0.2273,0.2591,0.2184
0.214,0.7259,0.402,0.5,0.3338,0.3652,0.3776
0.4852,0.7931,0.5538,1.0,0.4324,0.3346,0.2202
0.6164,0.7923,0.553,1.0,0.4091,0.2922,0.1863
0.3392,0.6716,0.3254,1.0,0.2538,0.2303,0.2241
0.8688,0.8398,0.5383,1.0,0.6317,0.4594,0.3453
0.6548,0.7704,0.4086,1.0,0.5044,0.3969,0.3504
0.2773,0.6985,0.3417,0.25,0.2588,0.3165,0.3334
0.1461,0.5609,0.3023,0.25,0.2006,0.2437,0.2128
0.1696,0.623,0.3705,0.3333,0.2768,0.3158,0.2673
0.6844,0.8666,0.6562,1.0,0.5459,0.3978,0.257
0.3836,0.6774,0.4626,0.5,0.3714,0.2838,0.1848
0.7227,0.8147,0.4762,1.0,0.6261,0.4785,0.361
0.8304,0.8765,0.6584,1.0,0.6196,0.4539,0.3027
0.5531,0.8761,0.6912,1.0,0.4917,0.3304,0.2
0.1696,0.5559,0.3115,0.3333,0.2333,0.2225,0.1637
0.1696,0.5529,0.2976,0.3333,0.2114,0.2252,0.1794
0.6164,0.7525,0.4464,1.0,0.4144,0.3292,0.2489
0.0,0.5564,0.3337,0.1667,0.2066,0.2604,0.2109
0.6548,0.865,0.6931,1.0,0.5462,0.3897,0.2396
0.7227,0.8964,0.7149,1.0,0.5587,0.3691,0.2273
0.3392,0.7267,0.4355,1.0,0.3305,0.2887,0.2163
0.0,0.6067,0.2988,0.1429,0.1016,0.1826,0.2519
0.1461,0.5557,0.2811,0.25,0.1824,0.2293,0.2128
0.6992,0.796,0.4465,1.0,0.5622,0.4262,0.3454
0.1312,0.6061,0.3609,0.2,0.2611,0.3095,0.2631
0.3452,0.6267,0.2961,0.5,0.267,0.2457,0.2414
0.1461,0.5805,0.3121,0.25,0.2354,0.2641,0.2278
0.0,0.7273,0.3926,0.1667,0.2302,0.374,0.4102
0.8304,0.9002,0.7195,1.0,0.6785,0.4863,0.3138
0.6844,0.795,0.4447,1.0,0.573,0.4433,0.3474
0.3392,0.739,0.4711,1.0,0.3399,0.2883,0.2034
0.3452,0.6858,0.3436,0.5,0.2985,0.3024,0.3125
0.6992,0.87,0.6572,1.0,0.5539,0.3942,0.2534
0.0,0.4864,0.2563,0.1667,0.1343,0.1828,0.1513
0.4704,0.7465,0.4118,1.0,0.3591,0.3587,0.3567
0.3392,0.6762,0.3634,1.0,0.2462,0.2205,0.1852
0.4852,0.7597,0.4842,1.0,0.3791,0.2952,0.203
0.1461,0.5754,0.3648,0.25,0.2545,0.2722,0.2015
0.5087,0.7567,0.4029,1.0,0.4755,0.3878,0.3208
0.3452,0.6555,0.3666,0.5,0.3365,0.3135,0.2651
