NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8304,0.9467,0.8594,1.0,0.8181,0.6926,0.4813
0.6608,0.8202,0.7603,0.5,0.6591,0.5083,0.3181
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.6164,0.8442,0.6783,1.0,0.4918,0.3454,0.2072
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.786,0.9075,0.7857,1.0,0.7417,0.6138,0.4191
0.786,0.8963,0.7505,1.0,0.7129,0.6516,0.4905
0.4469,0.8184,0.7066,0.3333,0.5863,0.6644,0.5767
0.4469,0.7682,0.6407,0.3333,0.5168,0.5652,0.4496
0.4469,0.7916,0.7075,0.3333,0.6023,0.6107,0.4544
1.0,0.9599,0.8545,1.0,0.898,0.8431,0.7438
0.786,0.8971,0.7738,1.0,0.6383,0.4603,0.2821
0.6608,0.8118,0.7546,0.5,0.6322,0.4695,0.2866
0.6844,0.9015,0.7512,1.0,0.6098,0.4443,0.2765
0.8539,0.9651,0.8972,1.0,0.6774,0.4435,0.257
0.6548,0.9004,0.7798,1.0,0.7158,0.6293,0.4436
0.4913,0.7571,0.6441,0.5,0.5378,0.4316,0.2746
0.3156,0.6533,0.4571,0.3333,0.3688,0.3446,0.2433
0.4913,0.729,0.5819,0.5,0.4786,0.3741,0.2362
0.786,0.8619,0.6728,1.0,0.5878,0.4476,0.293
0.4913,0.8291,0.7397,0.5,0.639,0.6626,0.5165
0.8539,0.9683,0.9094,1.0,0.7298,0.4966,0.2937
0.6608,0.8688,0.7782,0.5,0.7344,0.7368,0.5966
0.5296,0.7558,0.6141,0.5,0.511,0.3809,0.2373
1.0,0.9331,0.7378,1.0,0.8746,0.8092,0.7583
0.8304,0.9138,0.7521,1.0,0.7138,0.7063,0.6779
1.0,0.9806,0.9341,1.0,0.7516,0.4968,0.2919
0.8304,0.9269,0.8044,1.0,0.6571,0.4634,0.2825
0.8304,0.9178,0.7759,1.0,0.6413,0.4501,0.2767
0.3008,0.7816,0.6812,0.3333,0.5223,0.6079,0.4962
0.6608,0.828,0.7197,0.5,0.6694,0.604,0.4332
1.0,0.9827,0.9405,1.0,0.755,0.4999,0.2933
0.786,0.8991,0.7862,1.0,0.5647,0.3727,0.2155
0.2773,0.6279,0.4611,0.25,0.3506,0.3243,0.2205
0.8539,0.9285,0.7701,1.0,0.7954,0.6618,0.4834
0.8539,0.9672,0.9068,1.0,0.7634,0.5397,0.3269
0.6399,0.9225,0.8335,1.0,0.7038,0.7766,0.7393
1.0,0.9833,0.9444,1.0,0.7059,0.4526,0.2594
0.8304,0.9435,0.8529,1.0,0.5967,0.3817,0.2178
0.8539,0.9461,0.8317,1.0,0.7988,0.6289,0.4226
1.0,0.9969,0.9866,1.0,0.9581,0.7865,0.5329
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
0.786,0.9501,0.8868,1.0,0.813,0.8602,0.8215
0.3008,0.6942,0.5515,0.3333,0.444,0.4167,0.2879
0.8304,0.9298,0.8074,1.0,0.7353,0.568,0.3707
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.6164,0.8503,0.6962,1.0,0.5023,0.3507,0.209
1.0,0.9795,0.9209,1.0,0.9415,0.824,0.6097
0.8304,0.8916,0.7034,1.0,0.6324,0.4813,0.3202
0.8539,0.967,0.9029,1.0,0.6223,0.3898,0.2201
0.786,0.9068,0.81,1.0,0.5779,0.3786,0.2174
0.8304,0.9442,0.8556,1.0,0.6518,0.4354,0.2547
0.5296,0.7653,0.5957,0.5,0.5384,0.4562,0.3142
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8304,0.9496,0.8734,1.0,0.6623,0.4407,0.2565
1.0,0.9877,0.9583,1.0,0.7143,0.4573,0.2611
0.786,0.9093,0.8121,1.0,0.6638,0.4747,0.2873
1.0,0.9961,0.981,1.0,0.9907,0.9006,0.6838
0.7227,0.9369,0.8207,1.0,0.7201,0.5403,0.3445
0.6992,0.9132,0.7759,1.0,0.714,0.6937,0.5592
0.8688,0.9644,0.8828,1.0,0.8098,0.5985,0.3799
0.6608,0.8696,0.8343,0.5,0.7693,0.7108,0.5076
0.786,0.8876,0.7369,1.0,0.6608,0.5115,0.3335
0.6608,0.8874,0.7398,0.5,0.7173,0.7237,0.7133
0.786,0.8925,0.7507,1.0,0.6737,0.5185,0.3358
1.0,0.953,0.8325,1.0,0.8724,0.7557,0.5724
0.786,0.9045,0.8,1.0,0.6198,0.4264,0.2523
0.3008,0.8111,0.6885,0.3333,0.4971,0.627,0.6038
0.8539,0.951,0.8524,1.0,0.6946,0.4749,0.2854
0.4469,0.6559,0.4978,0.3333,0.3878,0.3104,0.1968
1.0,0.9785,0.9174,1.0,0.9419,0.8482,0.6553
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.6399,0.8751,0.7329,1.0,0.5698,0.4066,0.2462
0.6608,0.7983,0.7345,0.5,0.5903,0.4217,0.2517
0.7227,0.8756,0.6291,1.0,0.6782,0.5723,0.46
0.6608,0.8432,0.7881,0.5,0.7182,0.6071,0.4051
1.0,0.9846,0.9444,1.0,0.8367,0.5862,0.3575
1.0,0.9588,0.8613,1.0,0.771,0.5512,0.3456
0.4469,0.7918,0.7087,0.3333,0.6012,0.6111,0.4551
0.6608,0.8062,0.7198,0.5,0.6271,0.4923,0.3126
0.786,0.9361,0.8338,1.0,0.8213,0.84,0.739
0.8539,0.9643,0.8969,1.0,0.7849,0.5745,0.3568
1.0,0.9757,0.9158,1.0,0.8984,0.7429,0.5136
0.5296,0.76,0.63,0.5,0.5183,0.3879,0.2403
0.6164,0.8734,0.7449,1.0,0.6521,0.5694,0.3914
0.8304,0.9542,0.8715,1.0,0.8632,0.8343,0.6779
0.6548,0.8869,0.6979,1.0,0.6756,0.6732,0.6219
0.8688,0.9783,0.9318,1.0,0.7839,0.547,0.329
0.6608,0.7885,0.7028,0.5,0.5714,0.4116,0.2481
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.4469,0.755,0.6353,0.3333,0.5474,0.522,0.3737
1.0,0.9619,0.8729,1.0,0.7499,0.519,0.317
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
1.0,0.9948,0.9774,1.0,0.9893,0.9248,0.7378
0.6399,0.9173,0.8064,1.0,0.7184,0.7709,0.7113
0.8539,0.9375,0.7997,1.0,0.817,0.7714,0.6536
0.7227,0.9505,0.8583,1.0,0.5955,0.3779,0.2162
0.8688,0.9354,0.8044,1.0,0.7762,0.6627,0.4811
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.8688,0.9896,0.9667,1.0,0.6559,0.4029,0.2242
0.786,0.9068,0.81,1.0,0.5779,0.3786,0.2174
0.8304,0.9497,0.8755,1.0,0.7378,0.5316,0.3246
1.0,0.9796,0.9266,1.0,0.8767,0.6793,0.4441
0.4469,0.6984,0.5802,0.3333,0.4638,0.3747,0.2373
0.6548,0.8952,0.7713,1.0,0.6859,0.5588,0.37
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.8304,0.9493,0.8736,1.0,0.7042,0.4885,0.2915
0.8688,0.9838,0.9484,1.0,0.7084,0.4561,0.2609
0.786,0.9002,0.7861,1.0,0.6114,0.4216,0.2506
0.4469,0.6807,0.5629,0.3333,0.4303,0.3317,0.2042
