NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8539,0.9678,0.9118,1.0,0.8624,0.7212,0.4938
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
0.8688,0.9704,0.9056,1.0,0.6828,0.4417,0.2557
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8304,0.9374,0.835,1.0,0.5863,0.3763,0.216
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
1.0,0.9871,0.9494,1.0,0.9022,0.6912,0.4474
1.0,0.97,0.8927,1.0,0.8979,0.7475,0.5256
1.0,0.9971,0.986,1.0,0.9921,0.9039,0.686
1.0,0.9924,0.9699,1.0,0.945,0.776,0.5284
1.0,1.0,1.0,1.0,0.956,0.7712,0.5123
1.0,0.967,0.8728,1.0,0.9284,0.8709,0.7573
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.8539,0.9562,0.869,1.0,0.7042,0.4822,0.2885
1.0,0.9911,0.9683,1.0,0.7714,0.5116,0.2981
0.8539,0.9705,0.9151,1.0,0.6879,0.4488,0.2588
0.8688,0.9552,0.85,1.0,0.835,0.6618,0.4483
0.8539,0.9532,0.8632,1.0,0.6978,0.4806,0.2882
0.8304,0.9493,0.8736,1.0,0.7042,0.4885,0.2915
0.6992,0.9115,0.7645,1.0,0.5914,0.4046,0.2439
1.0,0.9794,0.9294,1.0,0.7851,0.5444,0.3277
1.0,0.9987,0.9938,1.0,0.9755,0.8297,0.5797
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
1.0,0.9806,0.9169,1.0,0.9659,0.8456,0.6374
0.3836,0.7264,0.5565,0.5,0.461,0.3611,0.2312
1.0,0.9652,0.8481,1.0,0.9512,0.9115,0.8595
1.0,0.9887,0.9485,1.0,0.9879,0.9486,0.8237
1.0,0.985,0.9481,1.0,0.7593,0.5034,0.2948
0.8539,0.9499,0.852,1.0,0.6911,0.4763,0.2865
0.5531,0.884,0.7142,1.0,0.5749,0.4279,0.271
1.0,0.9877,0.9473,1.0,0.9571,0.801,0.5626
1.0,1.0,1.0,1.0,0.945,0.7458,0.4867
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8539,0.9747,0.9267,1.0,0.6355,0.3957,0.222
0.786,0.8976,0.7802,1.0,0.6067,0.4205,0.2504
1.0,0.9732,0.8997,1.0,0.9118,0.753,0.5262
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,1.0,1.0,1.0,0.9997,0.9775,0.8422
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
0.6844,0.9182,0.7962,1.0,0.5599,0.3678,0.2137
1.0,0.9652,0.8808,1.0,0.8396,0.6542,0.4336
1.0,0.9983,0.9922,1.0,0.9616,0.7898,0.5343
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.9922,0.9632,1.0,0.995,0.9694,0.8739
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
0.7227,0.9293,0.7994,1.0,0.7188,0.5595,0.3681
1.0,0.9878,0.9571,1.0,0.7647,0.5073,0.2964
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9966,0.984,1.0,0.9844,0.869,0.6349
1.0,0.9824,0.9361,1.0,0.8238,0.5865,0.3598
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
0.7227,0.9333,0.8079,1.0,0.7153,0.5334,0.3408
0.786,0.9133,0.826,1.0,0.6722,0.4795,0.2891
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
1.0,0.9931,0.9762,1.0,0.7247,0.4627,0.263
0.786,0.9133,0.826,1.0,0.6722,0.4795,0.2891
1.0,0.982,0.9306,1.0,0.9502,0.8597,0.6615
0.8539,0.9571,0.8714,1.0,0.7685,0.5629,0.3521
1.0,0.9763,0.9027,1.0,0.9463,0.813,0.5999
1.0,0.9767,0.9164,1.0,0.8431,0.6117,0.3834
1.0,0.9677,0.886,1.0,0.879,0.7232,0.5042
0.8688,0.977,0.9283,1.0,0.8107,0.5857,0.3605
1.0,0.9576,0.8377,1.0,0.9028,0.8611,0.8041
1.0,0.991,0.9658,1.0,0.846,0.5978,0.3636
1.0,0.9519,0.8343,1.0,0.8605,0.7548,0.5746
0.8304,0.9372,0.8357,1.0,0.6387,0.4295,0.2528
1.0,0.9891,0.9484,1.0,0.9921,0.9205,0.7338
0.8688,0.9357,0.8056,1.0,0.6592,0.4501,0.2756
0.5296,0.7497,0.6226,0.5,0.4848,0.3449,0.2072
1.0,0.9948,0.9752,1.0,0.989,0.8967,0.6811
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.8688,0.974,0.9167,1.0,0.6895,0.446,0.2574
1.0,1.0,1.0,1.0,0.7379,0.4686,0.2649
1.0,0.9845,0.9337,1.0,0.9614,0.8233,0.5956
0.8688,0.9758,0.9255,1.0,0.8494,0.652,0.4189
1.0,0.988,0.9556,1.0,0.841,0.5924,0.361
0.6844,0.9003,0.7432,1.0,0.6534,0.508,0.3328
1.0,0.9964,0.9846,1.0,0.9476,0.7627,0.5083
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
1.0,0.984,0.9238,1.0,0.9949,0.9396,0.7861
1.0,0.9972,0.9889,1.0,0.8591,0.6083,0.3681
