NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.1461,0.5224,0.185,0.25,0.121,0.1464,0.1611
0.0,0.418,0.1386,0.0588,0.0117,0.0588,0.101
0.0,0.3863,0.1236,0.0588,0.0108,0.0528,0.0864
0.214,0.5194,0.2005,0.5,0.1798,0.1431,0.1261
0.0,0.4072,0.1459,0.1111,0.053,0.0956,0.1027
0.3452,0.6002,0.3031,0.5,0.3093,0.2352,0.1727
0.0,0.4324,0.118,0.0769,0.0176,0.0489,0.078
0.3008,0.5975,0.2488,0.3333,0.2669,0.2584,0.229
0.0,0.519,0.1558,0.0909,0.0338,0.0866,0.1278
0.1461,0.5185,0.1695,0.25,0.1449,0.1466,0.1414
0.6992,0.7636,0.4,1.0,0.5086,0.3618,0.2641
0.1696,0.6072,0.1906,0.3333,0.2428,0.2479,0.2147
0.0,0.4711,0.1919,0.1667,0.0959,0.1436,0.1457
0.0,0.4574,0.1765,0.125,0.0841,0.1326,0.1355
0.3836,0.6346,0.3457,0.5,0.3465,0.2569,0.1853
0.3392,0.6557,0.3264,1.0,0.238,0.1833,0.1466
0.4852,0.753,0.4219,1.0,0.4935,0.398,0.2879
0.214,0.5031,0.1863,0.5,0.1637,0.1192,0.1116
0.0,0.4356,0.1666,0.0833,0.0336,0.0974,0.1254
0.214,0.5554,0.2592,0.5,0.2086,0.1867,0.1529
0.3392,0.6246,0.2714,1.0,0.2161,0.1609,0.1442
0.0,0.4988,0.1548,0.125,0.0542,0.0985,0.1257
0.3392,0.6853,0.3572,1.0,0.2884,0.2354,0.1819
0.5148,0.6207,0.2203,0.5,0.3794,0.2753,0.2001
0.3392,0.6637,0.3319,1.0,0.2692,0.1878,0.1428
0.2773,0.6809,0.2307,0.25,0.3761,0.3884,0.3288
0.0,0.5967,0.2005,0.125,0.1034,0.1758,0.1951
0.3392,0.6958,0.3731,1.0,0.3071,0.2478,0.1878
0.1696,0.5513,0.2706,0.3333,0.2178,0.2223,0.1812
0.0,0.5021,0.2306,0.1667,0.1446,0.1873,0.1668
0.0,0.4991,0.1508,0.125,0.0666,0.1102,0.128
0.0,0.506,0.1796,0.1667,0.0902,0.1389,0.1582
0.1696,0.5567,0.2827,0.3333,0.2176,0.2282,0.1871
0.214,0.5257,0.2302,0.5,0.1893,0.1503,0.1203
0.0,0.3923,0.126,0.0833,0.0203,0.061,0.09
0.5531,0.7218,0.3336,1.0,0.4116,0.3049,0.2449
0.5296,0.6395,0.3419,0.5,0.3934,0.2631,0.1794
0.1312,0.5533,0.1501,0.2,0.0999,0.1176,0.1172
0.3392,0.6727,0.356,1.0,0.2479,0.2052,0.1619
0.0,0.374,0.1205,0.0714,0.0151,0.0567,0.0827
0.1696,0.5332,0.1891,0.3333,0.211,0.1806,0.1527
0.0,0.4705,0.1383,0.0909,0.0388,0.0736,0.0989
0.3392,0.614,0.1771,1.0,0.329,0.2426,0.1609
0.1461,0.5809,0.1573,0.25,0.1312,0.1414,0.1386
0.0,0.4273,0.1379,0.1111,0.0399,0.0771,0.1043
0.0,0.4347,0.1387,0.0667,0.012,0.0547,0.101
0.0,0.5128,0.2679,0.1429,0.1343,0.2045,0.1846
0.0,0.3881,0.1299,0.0909,0.029,0.0736,0.092
0.8688,0.751,0.3502,1.0,0.5998,0.3812,0.2548
0.0,0.4342,0.148,0.0588,0.0144,0.0657,0.11
0.0,0.3564,0.1077,0.0526,0.0054,0.0372,0.0687
0.0,0.367,0.1125,0.0769,0.0155,0.0505,0.0759
0.1461,0.5196,0.2537,0.25,0.1899,0.2035,0.1627
0.1312,0.5169,0.2247,0.2,0.1383,0.1832,0.1796
0.4704,0.7105,0.3873,1.0,0.3618,0.262,0.1825
0.2773,0.5307,0.2622,0.25,0.2115,0.2058,0.1628
0.3392,0.6665,0.3505,1.0,0.2367,0.1962,0.1586
0.1696,0.5156,0.2122,0.3333,0.1893,0.174,0.1475
0.3836,0.6625,0.2907,0.5,0.3381,0.3114,0.2824
0.0,0.4583,0.1644,0.1,0.0466,0.1074,0.1342
0.214,0.5733,0.1825,0.5,0.2336,0.1936,0.1676
0.0,0.4437,0.1435,0.0769,0.0243,0.0744,0.1107
0.2773,0.5319,0.1744,0.25,0.2068,0.1866,0.1535
0.214,0.5773,0.2544,0.5,0.2437,0.2204,0.1828
0.1461,0.6111,0.1757,0.25,0.1599,0.1825,0.1822
0.214,0.5372,0.2069,0.5,0.1888,0.1541,0.1442
0.4469,0.6453,0.2895,0.3333,0.3865,0.3488,0.2743
0.3601,0.5842,0.2888,0.5,0.273,0.2041,0.1527
0.3392,0.6005,0.1786,1.0,0.2005,0.1131,0.1063
0.2773,0.5408,0.2596,0.25,0.231,0.216,0.1716
0.5531,0.7765,0.503,1.0,0.3671,0.2223,0.1466
0.1312,0.5883,0.2178,0.2,0.2277,0.2643,0.2285
0.214,0.5277,0.2131,0.5,0.1767,0.1517,0.1367
0.3392,0.7146,0.4086,1.0,0.3309,0.2516,0.1773
0.3392,0.6495,0.3135,1.0,0.2663,0.1739,0.1287
0.3008,0.6552,0.3207,0.3333,0.4215,0.3948,0.2997
0.1696,0.511,0.1809,0.3333,0.1394,0.1386,0.1454
0.5087,0.7483,0.4275,1.0,0.4208,0.3221,0.2343
0.3392,0.6217,0.257,1.0,0.2249,0.1708,0.1476
0.214,0.6173,0.2885,0.5,0.2455,0.264,0.2467
0.0,0.4204,0.1388,0.0625,0.016,0.0643,0.1029
0.1461,0.5871,0.1819,0.25,0.1469,0.1737,0.1882
0.0,0.4917,0.2053,0.1429,0.087,0.147,0.1644
0.0,0.4841,0.1546,0.1111,0.038,0.0779,0.1182
0.0,0.3737,0.112,0.0588,0.0069,0.0391,0.0742
0.5087,0.7194,0.3696,1.0,0.3732,0.2933,0.2355
0.3601,0.6079,0.2007,0.5,0.3025,0.2373,0.1889
0.3836,0.6298,0.2076,0.5,0.3358,0.2537,0.2021
0.0,0.4315,0.141,0.1111,0.0406,0.0835,0.1099
0.1312,0.4755,0.2044,0.2,0.1186,0.1549,0.1435
0.3392,0.6502,0.3103,1.0,0.2395,0.1894,0.1568
0.1312,0.4924,0.1688,0.2,0.1142,0.1376,0.1423
0.214,0.5362,0.2079,0.5,0.1992,0.1643,0.1417
0.1461,0.4844,0.2007,0.25,0.1465,0.1584,0.1386
0.3836,0.5937,0.1785,0.5,0.315,0.2164,0.1564
0.1461,0.586,0.1817,0.25,0.1577,0.1856,0.1837
0.214,0.5716,0.1648,0.5,0.1882,0.1487,0.1418
0.0,0.4171,0.1533,0.125,0.0671,0.1067,0.1075
0.0,0.5235,0.1877,0.1429,0.1044,0.1583,0.1706
0.1696,0.5346,0.2545,0.3333,0.2159,0.2039,0.1578
0.0,0.3751,0.123,0.0625,0.0136,0.0577,0.0841
0.0,0.4141,0.1619,0.1,0.0462,0.1023,0.1116
0.3601,0.5913,0.277,0.5,0.2786,0.2175,0.1752
0.3392,0.6782,0.3118,1.0,0.3131,0.2706,0.2224
0.1696,0.5112,0.235,0.3333,0.1581,0.1704,0.1514
0.3156,0.5839,0.2666,0.3333,0.2998,0.2572,0.1969
0.3392,0.6351,0.3178,1.0,0.2067,0.1401,0.1146
0.0,0.4513,0.1815,0.1,0.0545,0.1193,0.1375
0.3392,0.6751,0.3592,1.0,0.2527,0.209,0.1631
0.1461,0.4694,0.1808,0.25,0.1385,0.1393,0.1248
0.1312,0.4266,0.1581,0.2,0.088,0.1048,0.1049
0.5531,0.7275,0.3856,1.0,0.3905,0.2479,0.1701
0.1461,0.4465,0.1514,0.25,0.1044,0.0985,0.1054
0.5087,0.7103,0.3332,1.0,0.4421,0.3166,0.2237
0.214,0.512,0.1939,0.5,0.169,0.1314,0.1205
0.0,0.5063,0.2116,0.1667,0.1273,0.1766,0.1722
0.8688,0.9243,0.787,1.0,0.624,0.3894,0.227
0.0,0.4298,0.1477,0.0769,0.0229,0.0759,0.1125
0.6164,0.7644,0.4867,1.0,0.403,0.291,0.1956
0.1461,0.4681,0.1916,0.25,0.1475,0.1439,0.1201
0.0,0.4859,0.1496,0.0625,0.0076,0.0359,0.0868
0.1696,0.5189,0.2347,0.3333,0.1834,0.1823,0.1518
0.5087,0.7061,0.3525,1.0,0.3814,0.2649,0.1905
0.3392,0.6724,0.3179,1.0,0.2904,0.2456,0.2039
0.3452,0.5686,0.2676,0.5,0.2524,0.1951,0.1482
0.5087,0.7106,0.3903,1.0,0.335,0.2158,0.1519
0.0,0.4896,0.1427,0.0435,0.0018,0.022,0.0724
0.3836,0.5989,0.306,0.5,0.2979,0.2071,0.1487
0.3836,0.6558,0.3859,0.5,0.4061,0.2891,0.19
0.3008,0.563,0.2515,0.3333,0.2769,0.2247,0.1754
0.6164,0.7642,0.497,1.0,0.3878,0.2585,0.1656
0.3392,0.6588,0.3293,1.0,0.2443,0.1872,0.1478
0.0,0.4013,0.1442,0.0909,0.0413,0.0889,0.1009
0.0,0.5413,0.1549,0.125,0.0709,0.1125,0.1352
0.3836,0.6084,0.2967,0.5,0.3018,0.2273,0.1782
0.0,0.3803,0.1277,0.0667,0.0179,0.0637,0.0878
0.1312,0.4584,0.1898,0.2,0.1241,0.1433,0.1243
0.1312,0.4768,0.1826,0.2,0.1506,0.1475,0.1303
0.3452,0.5996,0.3014,0.5,0.298,0.2412,0.1779
0.1461,0.5425,0.1688,0.25,0.1294,0.1427,0.1479
0.0,0.4286,0.1791,0.1,0.0632,0.1208,0.1204
0.0,0.4618,0.1589,0.125,0.0753,0.1188,0.1304
0.4852,0.7504,0.4344,1.0,0.4721,0.3646,0.2505
0.214,0.5062,0.2116,0.5,0.1661,0.1267,0.1087
0.214,0.509,0.1961,0.5,0.1634,0.1229,0.1181
0.214,0.5584,0.172,0.5,0.1876,0.1669,0.1496
0.0,0.4246,0.1271,0.1111,0.0352,0.0635,0.0922
0.1312,0.4873,0.2228,0.2,0.1283,0.1688,0.153
0.5087,0.7086,0.3745,1.0,0.3625,0.2372,0.1644
0.214,0.5988,0.3379,0.5,0.2746,0.2298,0.1615
0.0,0.5146,0.1946,0.1667,0.1149,0.1672,0.1722
0.1312,0.5241,0.1964,0.2,0.1631,0.1803,0.1697
0.0,0.4896,0.188,0.1429,0.0828,0.1447,0.1585
0.1312,0.5457,0.255,0.2,0.1408,0.2066,0.212
0.0,0.5622,0.224,0.1429,0.1301,0.1978,0.2127
0.5087,0.6366,0.2421,1.0,0.3295,0.1947,0.139
0.1461,0.5782,0.1542,0.25,0.104,0.0955,0.1101
0.5087,0.7029,0.3592,1.0,0.3456,0.2406,0.1812
0.214,0.5882,0.1684,0.5,0.2466,0.1977,0.1588
0.5531,0.8215,0.5762,1.0,0.4237,0.2733,0.1712
0.3392,0.6459,0.2975,1.0,0.2616,0.1861,0.144
0.7227,0.7894,0.4468,1.0,0.5387,0.3778,0.2731
0.0,0.6075,0.2105,0.1111,0.0849,0.1676,0.2119
0.5087,0.6272,0.2095,1.0,0.3285,0.1897,0.1328
0.4852,0.7282,0.4233,1.0,0.346,0.2568,0.18
0.0,0.5065,0.2013,0.1667,0.1285,0.1656,0.1655
0.4469,0.6003,0.1955,0.3333,0.368,0.3042,0.2108
0.214,0.5514,0.2177,0.5,0.2174,0.1833,0.1559
0.0,0.4806,0.1451,0.1,0.0431,0.0894,0.1174
0.6399,0.745,0.4322,1.0,0.4138,0.2731,0.1857
0.214,0.5731,0.2968,0.5,0.2347,0.2018,0.1506
0.4704,0.7375,0.4492,1.0,0.3475,0.2758,0.1947
0.3392,0.6823,0.2963,1.0,0.3397,0.3005,0.2477
0.6164,0.6408,0.2155,1.0,0.3846,0.2468,0.1676
0.0,0.5184,0.1489,0.0833,0.0278,0.0766,0.1149
0.0,0.4253,0.1462,0.1429,0.0694,0.1036,0.1094
0.3392,0.6636,0.3442,1.0,0.2351,0.1917,0.156
0.0,0.5027,0.1621,0.0833,0.0398,0.1099,0.1428
0.1696,0.5014,0.2097,0.3333,0.1686,0.1597,0.1374
0.0,0.4589,0.1574,0.1429,0.0666,0.1076,0.1274
0.0,0.4484,0.165,0.125,0.0745,0.1195,0.1277
0.1461,0.4641,0.1538,0.25,0.1296,0.1222,0.1141
0.3601,0.5977,0.2472,0.5,0.2987,0.2403,0.1912
0.1312,0.5519,0.1736,0.2,0.1489,0.1857,0.1742
0.3392,0.6431,0.2968,1.0,0.2436,0.1818,0.1472
0.0,0.4325,0.1803,0.125,0.0693,0.1232,0.1217
0.0,0.4418,0.1324,0.0625,0.0096,0.0452,0.0898
0.0,0.52,0.1916,0.125,0.0573,0.1227,0.1666
0.0,0.4494,0.1466,0.125,0.0645,0.0999,0.1167
0.0,0.5314,0.1692,0.1667,0.1236,0.1592,0.1618
0.1461,0.4717,0.1885,0.25,0.1242,0.1406,0.1319
0.1312,0.524,0.2237,0.2,0.1826,0.2003,0.1753
0.2773,0.5783,0.3499,0.25,0.2727,0.2657,0.1944
0.1461,0.5636,0.2456,0.25,0.2152,0.2351,0.2086
0.0,0.4042,0.1499,0.1,0.0387,0.0904,0.1043
0.3601,0.604,0.2378,0.5,0.2816,0.2341,0.2009
0.214,0.5371,0.231,0.5,0.1771,0.1577,0.1469
0.3601,0.6548,0.2107,0.5,0.288,0.2506,0.2407
0.214,0.5503,0.2341,0.5,0.2293,0.1772,0.1442
0.5087,0.6868,0.3121,1.0,0.381,0.26,0.1868
0.4704,0.6758,0.2669,1.0,0.363,0.2976,0.2371
0.786,0.7766,0.4564,1.0,0.5326,0.3793,0.2615
0.3392,0.6543,0.322,1.0,0.243,0.1828,0.1435
0.214,0.5608,0.1802,0.5,0.1761,0.1428,0.144
0.0,0.4201,0.151,0.1111,0.045,0.0949,0.112
0.4852,0.7293,0.4135,1.0,0.3624,0.308,0.2391
0.3836,0.6113,0.3252,0.5,0.3032,0.2205,0.1602
0.1461,0.584,0.1644,0.25,0.114,0.1088,0.1081
0.214,0.5314,0.1967,0.5,0.1888,0.1516,0.1378
0.3392,0.6422,0.1943,1.0,0.3131,0.242,0.1846
0.7227,0.8423,0.5812,1.0,0.5514,0.3708,0.242
0.6992,0.7354,0.3597,1.0,0.5114,0.3324,0.2131
0.0,0.4037,0.1407,0.0769,0.0217,0.0736,0.1018
0.4913,0.6955,0.403,0.5,0.4845,0.4103,0.2926
0.3392,0.7024,0.3889,1.0,0.3167,0.2407,0.1699
0.214,0.5038,0.1979,0.5,0.1638,0.1223,0.1114
0.0,0.4925,0.1655,0.1111,0.0399,0.0864,0.1302
0.1696,0.4971,0.2195,0.3333,0.168,0.1605,0.13
0.0,0.402,0.1483,0.0833,0.0354,0.0894,0.1034
0.0,0.5265,0.236,0.1667,0.1718,0.206,0.1841
0.1461,0.4653,0.1946,0.25,0.126,0.1407,0.1247
0.5296,0.6987,0.4794,0.5,0.437,0.3118,0.201
0.3601,0.6247,0.3236,0.5,0.346,0.2674,0.1952
0.1461,0.5701,0.2786,0.25,0.2292,0.2568,0.219
0.0,0.4422,0.1567,0.0909,0.04,0.0964,0.1235
0.4852,0.738,0.4313,1.0,0.3811,0.2838,0.2025
0.0,0.4307,0.17,0.1429,0.0765,0.119,0.1169
0.4704,0.7034,0.3748,1.0,0.3235,0.2626,0.2058
0.0,0.4024,0.1301,0.0625,0.0116,0.0553,0.0933
0.0,0.4065,0.1532,0.0909,0.0395,0.0945,0.1064
0.0,0.517,0.1366,0.125,0.049,0.0873,0.1094
0.1312,0.4797,0.1884,0.2,0.134,0.153,0.1409
0.0,0.4762,0.1708,0.0909,0.045,0.1146,0.1445
0.1312,0.511,0.2727,0.2,0.1812,0.2014,0.1559
0.3392,0.6234,0.2376,1.0,0.2497,0.1859,0.157
0.3836,0.6338,0.3102,0.5,0.3566,0.2823,0.2101
0.0,0.4872,0.1704,0.1111,0.0661,0.1219,0.1444
0.214,0.5636,0.2625,0.5,0.2438,0.1949,0.1484
0.7227,0.796,0.4533,1.0,0.588,0.4176,0.2869
0.1461,0.484,0.2055,0.25,0.1345,0.1568,0.142
0.0,0.4133,0.1397,0.0714,0.0195,0.0704,0.1037
0.1696,0.49,0.2036,0.3333,0.1429,0.1434,0.1332
0.0,0.448,0.1784,0.1429,0.0795,0.1287,0.1305
0.3008,0.5351,0.2069,0.3333,0.2148,0.1792,0.1565
0.4852,0.6527,0.2403,1.0,0.3223,0.2309,0.1916
0.2773,0.6408,0.3243,0.25,0.3406,0.3465,0.2921
0.0,0.5089,0.1698,0.1111,0.0653,0.1254,0.1505
0.0,0.5006,0.2449,0.1667,0.1536,0.1919,0.1615
0.1696,0.5312,0.2037,0.3333,0.1989,0.1761,0.1588
0.1312,0.4654,0.1838,0.2,0.1231,0.1444,0.1312
0.0,0.5554,0.1514,0.0769,0.0266,0.073,0.1079
0.3392,0.6559,0.34,1.0,0.2237,0.165,0.1294
0.1696,0.5165,0.1732,0.3333,0.1631,0.1566,0.1444
0.0,0.4981,0.1481,0.0625,0.0102,0.0498,0.1004
0.5087,0.7163,0.3884,1.0,0.3937,0.2472,0.1618
0.2773,0.5342,0.2898,0.25,0.2161,0.2103,0.1576
0.0,0.4397,0.1538,0.0909,0.0387,0.0934,0.1209
0.214,0.6086,0.1883,0.5,0.1792,0.1568,0.1567
0.4852,0.6528,0.2264,1.0,0.3894,0.2689,0.1837
0.0,0.3623,0.1068,0.0385,0.0017,0.0255,0.0636
0.5087,0.6719,0.2468,1.0,0.3754,0.2592,0.1996
0.0,0.4709,0.199,0.1,0.0574,0.132,0.1541
0.0,0.3931,0.1381,0.0833,0.0284,0.0787,0.097
0.1696,0.5887,0.2244,0.3333,0.2096,0.2184,0.2123
0.1312,0.4563,0.1692,0.2,0.0912,0.1166,0.1265
0.1312,0.4956,0.1548,0.2,0.0882,0.1019,0.1215
0.3392,0.612,0.2764,1.0,0.2034,0.1291,0.1103
1.0,0.8031,0.4173,1.0,0.8229,0.5937,0.392
0.214,0.5238,0.2161,0.5,0.1884,0.149,0.1253
0.0,0.4446,0.1429,0.0909,0.0277,0.074,0.1109
0.1312,0.4754,0.2032,0.2,0.1192,0.155,0.1432
0.1696,0.5543,0.1861,0.3333,0.2122,0.1941,0.1687
0.7227,0.8208,0.5509,1.0,0.4982,0.3092,0.2008
0.5531,0.7966,0.5188,1.0,0.4194,0.2836,0.1876
0.8539,0.7689,0.4197,1.0,0.5704,0.3455,0.2171
0.3392,0.5945,0.1569,1.0,0.243,0.1588,0.1171
0.3392,0.6727,0.2221,1.0,0.2737,0.2504,0.235
0.4704,0.7265,0.4254,1.0,0.3531,0.2561,0.1787
0.1312,0.4814,0.1733,0.2,0.1127,0.1348,0.1398
0.5531,0.7292,0.3748,1.0,0.3899,0.2682,0.2037
0.5087,0.7587,0.4598,1.0,0.4024,0.2985,0.2102
0.3392,0.6592,0.3451,1.0,0.2255,0.1686,0.132
0.1461,0.5934,0.1632,0.25,0.1278,0.1415,0.1402
0.1312,0.435,0.1422,0.2,0.085,0.0938,0.1039
0.0,0.4335,0.1556,0.1429,0.081,0.1122,0.1143
