NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.1696,0.6746,0.4321,0.3333,0.334,0.3814,0.3401
0.6548,0.8423,0.6305,1.0,0.5456,0.4273,0.2859
0.8688,0.9784,0.9306,1.0,0.6979,0.4508,0.2591
0.5531,0.8643,0.6596,1.0,0.5373,0.4012,0.2601
0.4469,0.6559,0.4978,0.3333,0.3878,0.3104,0.1968
0.2773,0.6223,0.4278,0.25,0.3249,0.328,0.2379
0.5296,0.768,0.5656,0.5,0.5439,0.4849,0.3623
0.7227,0.8725,0.6287,1.0,0.6578,0.547,0.423
0.214,0.7031,0.4208,0.5,0.2981,0.3418,0.3687
0.6844,0.8596,0.6173,1.0,0.6205,0.5299,0.4106
0.3156,0.7102,0.5048,0.3333,0.3955,0.4459,0.3781
0.6992,0.8669,0.6124,1.0,0.6189,0.5976,0.5646
0.4704,0.7972,0.5738,1.0,0.4592,0.3768,0.2533
0.8688,0.9654,0.8885,1.0,0.7194,0.4856,0.289
0.6844,0.8566,0.6372,1.0,0.5217,0.3872,0.254
0.3836,0.698,0.4977,0.5,0.4075,0.332,0.2207
0.8539,0.8958,0.6815,1.0,0.7056,0.5474,0.3917
0.3452,0.6733,0.4599,0.5,0.3724,0.342,0.2419
0.2773,0.6272,0.4398,0.25,0.3337,0.335,0.2409
0.3452,0.6996,0.5327,0.5,0.4287,0.3544,0.2301
0.0,0.5624,0.3653,0.125,0.1745,0.2724,0.235
0.5531,0.8437,0.5806,1.0,0.5898,0.5194,0.4196
0.3452,0.6942,0.5001,0.5,0.4154,0.3658,0.2506
0.6548,0.8553,0.6168,1.0,0.6354,0.5906,0.4967
0.6844,0.8642,0.6591,1.0,0.5074,0.3606,0.2281
0.3452,0.8074,0.5212,0.5,0.4009,0.4654,0.505
0.6844,0.846,0.5468,1.0,0.6315,0.5471,0.5013
0.4469,0.6938,0.5406,0.3333,0.4501,0.3879,0.259
0.4469,0.6984,0.5519,0.3333,0.4604,0.3934,0.2609
0.3601,0.6753,0.4554,0.5,0.3724,0.3364,0.2391
0.5296,0.7577,0.5111,0.5,0.4967,0.4645,0.3982
0.4852,0.8003,0.5516,1.0,0.4783,0.4586,0.3674
0.3836,0.7236,0.533,0.5,0.4584,0.3777,0.2535
0.5087,0.8386,0.6444,1.0,0.469,0.3309,0.2019
0.8688,0.9506,0.8502,1.0,0.6454,0.4218,0.2486
0.3601,0.7448,0.5078,0.5,0.4779,0.4692,0.3934
0.3392,0.7475,0.4922,1.0,0.359,0.3419,0.2568
0.3452,0.7541,0.4734,0.5,0.3575,0.3975,0.4371
0.6844,0.8944,0.7327,1.0,0.5631,0.3953,0.2414
0.214,0.648,0.4413,0.5,0.3384,0.284,0.1876
0.3452,0.7091,0.4741,0.5,0.409,0.413,0.3345
0.5087,0.789,0.5068,1.0,0.4528,0.4277,0.3668
0.7227,0.8687,0.5973,1.0,0.6848,0.5915,0.5062
0.0,0.7604,0.5244,0.1429,0.2438,0.4312,0.5059
0.3156,0.6662,0.469,0.3333,0.3827,0.3697,0.2682
0.6844,0.8651,0.6464,1.0,0.5924,0.4762,0.3325
0.5296,0.7637,0.6214,0.5,0.5331,0.4185,0.2686
0.5148,0.7198,0.5533,0.5,0.4387,0.3232,0.1998
0.1461,0.6924,0.466,0.25,0.2691,0.3963,0.4056
0.5296,0.7637,0.5914,0.5,0.5355,0.4528,0.3127
0.4469,0.6579,0.501,0.3333,0.3916,0.3114,0.197
0.3156,0.6456,0.4778,0.3333,0.3714,0.3038,0.1948
0.4852,0.8108,0.5952,1.0,0.4644,0.3552,0.2283
0.7227,0.9073,0.7323,1.0,0.6577,0.4929,0.3241
0.3836,0.7095,0.503,0.5,0.43,0.3605,0.2469
0.6548,0.8804,0.7329,1.0,0.5752,0.4048,0.2449
0.6164,0.8183,0.6093,1.0,0.477,0.3608,0.2301
0.214,0.6862,0.5001,0.5,0.3975,0.3632,0.251
1.0,0.9283,0.7468,1.0,0.8463,0.7239,0.5642
0.3452,0.676,0.4384,0.5,0.3612,0.3562,0.2751
0.6548,0.8634,0.6373,1.0,0.6694,0.6024,0.487
0.5296,0.7933,0.6548,0.5,0.6005,0.5121,0.3515
0.7227,0.8874,0.6628,1.0,0.6963,0.563,0.4213
0.8304,0.8948,0.7116,1.0,0.6401,0.4866,0.3221
0.8304,0.8641,0.5635,1.0,0.6937,0.6113,0.5534
0.214,0.657,0.4135,0.5,0.317,0.3327,0.2665
0.8304,0.8542,0.5889,1.0,0.6211,0.5359,0.4499
0.3392,0.7822,0.5605,1.0,0.4149,0.3379,0.2235
0.0,0.6771,0.4213,0.125,0.1337,0.2943,0.3776
0.2773,0.6307,0.4435,0.25,0.3414,0.3371,0.2412
0.6548,0.8777,0.7278,1.0,0.5295,0.356,0.2099
0.214,0.7316,0.4728,0.5,0.3534,0.4217,0.4218
0.6844,0.9076,0.7668,1.0,0.6233,0.4505,0.2785
0.3836,0.7104,0.5234,0.5,0.4307,0.3456,0.2257
0.4852,0.8201,0.6212,1.0,0.4808,0.3669,0.233
0.4469,0.7241,0.4765,0.3333,0.4218,0.4434,0.4022
0.4469,0.6864,0.4636,0.3333,0.3978,0.397,0.316
0.3836,0.7449,0.561,0.5,0.4945,0.4376,0.3082
0.6992,0.9152,0.7743,1.0,0.684,0.5228,0.338
0.6399,0.8644,0.6715,1.0,0.6447,0.5728,0.4261
0.6992,0.8981,0.7308,1.0,0.626,0.4685,0.3011
0.3008,0.7459,0.4625,0.3333,0.3948,0.441,0.4384
0.7227,0.9051,0.7238,1.0,0.6571,0.4869,0.3205
0.8539,0.8989,0.7003,1.0,0.6988,0.5895,0.4416
0.6548,0.8716,0.7133,1.0,0.5583,0.3979,0.2428
0.214,0.672,0.4266,0.5,0.3218,0.3551,0.3012
0.3601,0.7565,0.4929,0.5,0.4296,0.4581,0.4461
1.0,0.9063,0.6751,1.0,0.8126,0.6898,0.5914
0.3452,0.7032,0.5151,0.5,0.4252,0.3938,0.2777
0.4913,0.7084,0.5286,0.5,0.4408,0.3518,0.2278
