NDCG@5,NDCG,AP,RR,RBP_80,RBP_90,RBP_95
0.8539,0.9455,0.8272,1.0,0.819,0.6691,0.4662
0.8304,0.943,0.8523,1.0,0.7227,0.5225,0.3212
0.8688,0.9481,0.8472,1.0,0.6571,0.4118,0.2396
1.0,0.9951,0.9821,1.0,0.7798,0.5164,0.2998
0.7227,0.9175,0.7768,1.0,0.555,0.3399,0.1975
1.0,0.9848,0.9478,1.0,0.7583,0.5057,0.2961
1.0,0.9859,0.9439,1.0,0.9019,0.6879,0.4452
1.0,0.8996,0.6767,1.0,0.8632,0.6327,0.4095
1.0,0.9677,0.8706,1.0,0.9408,0.8247,0.6294
1.0,0.9918,0.965,1.0,0.9521,0.7742,0.5248
1.0,0.9946,0.9768,1.0,0.9445,0.7584,0.5059
1.0,0.9255,0.7275,1.0,0.8633,0.7802,0.6653
0.8304,0.9264,0.8,1.0,0.6606,0.4583,0.2791
0.8539,0.9644,0.8955,1.0,0.7214,0.4918,0.292
0.8688,0.9764,0.924,1.0,0.7419,0.4991,0.2941
0.6548,0.8606,0.6815,1.0,0.5379,0.385,0.2379
0.8539,0.9194,0.7526,1.0,0.7495,0.6027,0.4207
0.8304,0.9056,0.7418,1.0,0.6193,0.4328,0.2693
0.5296,0.7452,0.5687,0.5,0.5006,0.3921,0.257
0.6992,0.8868,0.7002,1.0,0.5505,0.3731,0.2305
1.0,0.9918,0.9705,1.0,0.8134,0.5594,0.333
0.8688,0.9575,0.8531,1.0,0.8792,0.7389,0.5298
0.8539,0.9141,0.751,1.0,0.6239,0.4288,0.2668
1.0,0.9723,0.8837,1.0,0.9598,0.8283,0.6197
0.6608,0.7414,0.5749,0.5,0.4931,0.3559,0.2245
0.6548,0.8799,0.6009,1.0,0.7203,0.7397,0.691
0.8539,0.9655,0.8892,1.0,0.8906,0.8782,0.7848
0.8688,0.9591,0.8715,1.0,0.7062,0.4797,0.2871
0.8688,0.9503,0.8469,1.0,0.6874,0.4696,0.2835
0.6992,0.8032,0.5185,1.0,0.4709,0.3018,0.2007
1.0,0.925,0.7427,1.0,0.814,0.6511,0.4802
1.0,0.9952,0.9797,1.0,0.9349,0.735,0.4814
0.5148,0.7498,0.588,0.5,0.5183,0.4026,0.2602
0.7227,0.9505,0.8583,1.0,0.5955,0.3779,0.2162
0.786,0.8751,0.7185,1.0,0.5793,0.3884,0.2336
0.6164,0.7861,0.4799,1.0,0.5161,0.4531,0.3612
1.0,1.0,1.0,1.0,0.8322,0.5695,0.3366
1.0,1.0,1.0,1.0,0.9997,0.9775,0.8422
0.6399,0.8383,0.6354,1.0,0.5002,0.368,0.2322
0.6608,0.7678,0.6683,0.5,0.5143,0.3573,0.2111
0.6992,0.8123,0.5014,1.0,0.5569,0.404,0.2961
1.0,0.9609,0.8526,1.0,0.8858,0.7031,0.4867
1.0,1.0,1.0,1.0,0.9976,0.9419,0.7497
1.0,0.985,0.9365,1.0,0.9727,0.9446,0.855
0.5531,0.8323,0.5786,1.0,0.5072,0.3855,0.2636
0.2773,0.6704,0.4777,0.25,0.3855,0.4015,0.3079
1.0,1.0,1.0,1.0,0.7903,0.5217,0.3017
0.8539,0.9609,0.885,1.0,0.6119,0.3844,0.2183
1.0,0.938,0.7713,1.0,0.8944,0.7334,0.5333
1.0,0.9551,0.8497,1.0,0.7762,0.5443,0.3385
1.0,1.0,1.0,1.0,0.6723,0.4095,0.2262
0.6992,0.9193,0.7893,1.0,0.5568,0.3639,0.212
0.8688,0.9617,0.8819,1.0,0.6659,0.4348,0.2536
0.8688,0.9305,0.7812,1.0,0.7188,0.512,0.3265
0.6399,0.8117,0.5659,1.0,0.488,0.3656,0.2415
0.786,0.9099,0.8179,1.0,0.6303,0.4317,0.2542
0.7227,0.941,0.8302,1.0,0.6328,0.4219,0.2496
0.6844,0.9136,0.787,1.0,0.6354,0.4587,0.2818
0.8539,0.9145,0.7211,1.0,0.7885,0.6932,0.5561
1.0,0.9972,0.9889,1.0,0.8591,0.6083,0.3681
0.786,0.8766,0.6658,1.0,0.7119,0.634,0.501
0.7227,0.8954,0.6966,1.0,0.658,0.4998,0.3375
0.8688,0.945,0.8122,1.0,0.8536,0.6831,0.472
0.8688,0.9222,0.7601,1.0,0.7262,0.5006,0.3126
1.0,0.9317,0.7265,1.0,0.9179,0.83,0.7394
0.8539,0.9411,0.8278,1.0,0.7634,0.5406,0.3319
1.0,0.9585,0.8385,1.0,0.9158,0.7687,0.5693
0.786,0.8732,0.7104,1.0,0.5606,0.3931,0.2402
0.8688,0.874,0.6086,1.0,0.6962,0.6101,0.5264
0.8539,0.9236,0.7772,1.0,0.6565,0.4393,0.2665
0.6164,0.8211,0.6176,1.0,0.4539,0.323,0.1988
