loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rbp_80,1.0,4,0,1,5.0,32,0.2335,0.5859,0.3716,0.3264,0.2543,0.2375,0.1859
rbp_90,1.0,4,0,1,5.0,32,0.2335,0.5859,0.3716,0.3264,0.2543,0.2375,0.1859
rbp_95,1.0,4,0,1,5.0,32,0.2335,0.5859,0.3716,0.3264,0.2543,0.2375,0.1859
rbp_80,3.0,4,0,1,5.0,32,0.3588,0.6312,0.6238,0.344,0.2943,0.2298,0.17300000000000001
rbp_90,3.0,4,0,1,5.0,32,0.3588,0.6312,0.6238,0.344,0.2943,0.2298,0.17300000000000001
rbp_95,3.0,4,0,1,5.0,32,0.3588,0.6312,0.6238,0.344,0.2943,0.2298,0.17300000000000001
rbp_80,10.0,4,0,1,5.0,32,0.3088,0.6046,0.5471,0.317,0.2683,0.2195,0.1689
rbp_90,10.0,4,0,1,5.0,32,0.3088,0.6046,0.5471,0.3169,0.2683,0.2195,0.1689
rbp_95,10.0,4,0,1,5.0,32,0.3085,0.6045,0.5464,0.3168,0.2681,0.2195,0.1689
ap,0.001,4,0,1,5.0,32,0.222,0.5554,0.4509,0.2627,0.2036,0.1836,0.1542
ap,0.01,4,0,1,5.0,32,0.6259,0.7911,0.8608,0.5671,0.4904,0.3458,0.2275
ap,0.1,4,0,1,5.0,32,0.6377,0.7967,0.8692,0.5756,0.499,0.3503,0.2292
ap,1.0,4,0,1,5.0,32,0.6385,0.7969,0.8711,0.5757,0.4992,0.3503,0.2292
ap,3.0,4,0,1,5.0,32,0.6342,0.794,0.8669,0.5716,0.4959,0.3483,0.2282
ap,10.0,4,0,1,5.0,32,0.5904,0.7651,0.8432,0.5236,0.45799999999999996,0.3225,0.2153
rr,0.001,4,0,1,5.0,32,0.1698,0.5287,0.3704,0.2375,0.168,0.1639,0.1448
rr,0.01,4,0,1,5.0,32,0.2154,0.5534,0.47100000000000003,0.2563,0.1925,0.1726,0.147
rr,10.0,4,0,1,5.0,32,0.3337,0.6131,0.6483,0.3106,0.2642,0.2034,0.1568
rr,1.0,4,0,1,5.0,32,0.3071,0.5998,0.6185,0.2973,0.2461,0.1942,0.1535
rr,0.1,4,0,1,5.0,32,0.2899,0.5909,0.5931,0.2888,0.2357,0.1896,0.1519
rr,3.0,4,0,1,5.0,32,0.3188,0.6054,0.6311,0.303,0.2537,0.198,0.1549
dcg,0.001,4,0,2,1.0,32,0.5024,0.7733,0.7041,0.5889,0.4715,0.3801,0.2583
ndcg_5,0.001,4,0,2,1.0,32,0.5024,0.7733,0.7041,0.5888,0.4715,0.3801,0.2583
dcg,0.01,4,0,2,1.0,32,0.5211,0.7834,0.7335,0.5995,0.4809,0.3834,0.2593
ndcg_5,0.01,4,0,2,1.0,32,0.5211,0.7834,0.7335,0.5995,0.4809,0.3834,0.2593
dcg,0.1,4,0,2,1.0,32,0.8005,0.9159999999999999,0.9570000000000001,0.7995,0.645,0.4557,0.2855
ndcg_5,0.1,4,0,2,1.0,32,0.8006,0.9159999999999999,0.9570000000000001,0.7995,0.645,0.4557,0.2855
dcg,1.0,4,0,2,1.0,32,0.8006,0.9159999999999999,0.9569,0.7995,0.645,0.4558,0.2855
ndcg_5,1.0,4,0,2,1.0,32,0.8006,0.9159999999999999,0.9569,0.7995,0.645,0.4558,0.2855
dcg,3.0,4,0,2,1.0,32,0.8002,0.9159,0.9571,0.7993,0.6449,0.4557,0.2855
ndcg_5,3.0,4,0,2,1.0,32,0.8002,0.9159,0.9571,0.7993,0.6449,0.4557,0.2855
dcg,10.0,4,0,2,1.0,32,0.7983,0.915,0.9565,0.7975,0.6437,0.4551,0.2853
ndcg_5,10.0,4,0,2,1.0,32,0.7983,0.915,0.9565,0.7975,0.6437,0.4551,0.2853
rbp_80,0.1,4,0,2,1.0,32,0.8093,0.9167,0.9581,0.8009999999999999,0.6467,0.4558,0.2854
rbp_90,0.1,4,0,2,1.0,32,0.8093,0.9167,0.9581,0.8009999999999999,0.6467,0.4558,0.2854
rbp_95,0.1,4,0,2,1.0,32,0.8093,0.9167,0.9581,0.8009999999999999,0.6467,0.4558,0.2854
rbp_80,0.001,4,0,2,1.0,32,0.8084,0.9164,0.9569,0.8009999999999999,0.6463,0.4556,0.2853
rbp_90,0.001,4,0,2,1.0,32,0.8082,0.9164,0.9566,0.8009999999999999,0.6463,0.4556,0.2853
rbp_95,0.001,4,0,2,1.0,32,0.8079999999999999,0.9164,0.9565,0.8009999999999999,0.6463,0.4556,0.2853
rbp_80,0.01,4,0,2,1.0,32,0.8085,0.9165,0.9567,0.8013,0.6466,0.4558,0.2854
rbp_90,0.01,4,0,2,1.0,32,0.8085,0.9165,0.9567,0.8013,0.6466,0.4558,0.2854
rbp_95,0.01,4,0,2,1.0,32,0.8085,0.9165,0.9567,0.8013,0.6466,0.4558,0.2854
rbp_80,1.0,4,0,2,1.0,32,0.6986,0.8653,0.8617,0.7252,0.5877,0.4324,0.2776
rbp_90,1.0,4,0,2,1.0,32,0.6986,0.8653,0.8617,0.7252,0.5877,0.4324,0.2776
rbp_95,1.0,4,0,2,1.0,32,0.6986,0.8653,0.8617,0.7252,0.5877,0.4324,0.2776
rbp_80,10.0,4,0,2,1.0,32,0.6013,0.823,0.8296,0.6473,0.5257,0.4018,0.266
rbp_90,10.0,4,0,2,1.0,32,0.6013,0.823,0.8296,0.6473,0.5257,0.4018,0.266
rbp_95,10.0,4,0,2,1.0,32,0.6013,0.823,0.8296,0.6473,0.5257,0.4018,0.266
rbp_80,3.0,4,0,2,1.0,32,0.5987,0.8113,0.7048,0.6658,0.5362,0.4142,0.272
rbp_90,3.0,4,0,2,1.0,32,0.5987,0.8113,0.7048,0.6658,0.5362,0.4142,0.272
rbp_95,3.0,4,0,2,1.0,32,0.5987,0.8112,0.7047,0.6658,0.5362,0.4142,0.272
ap,0.001,4,0,2,1.0,32,0.5023,0.7732,0.7039,0.5887,0.4714,0.3801,0.2583
ap,0.01,4,0,2,1.0,32,0.517,0.78,0.723,0.5961,0.4795,0.3834,0.2595
ap,0.1,4,0,2,1.0,32,0.7951,0.9137,0.9522,0.7966,0.643,0.4553,0.2855
ap,1.0,4,0,2,1.0,32,0.7978,0.9149,0.9542,0.7983,0.6442,0.4556,0.2855
ap,3.0,4,0,2,1.0,32,0.7978,0.915,0.9544,0.7983,0.6442,0.4556,0.2855
ap,10.0,4,0,2,1.0,32,0.7977,0.9148,0.9541,0.7981,0.6441,0.4556,0.2856
rr,0.001,4,0,2,1.0,32,0.5015,0.7729,0.7031,0.5883,0.47100000000000003,0.3799,0.2583
rr,0.01,4,0,2,1.0,32,0.5028,0.7739,0.7070000000000001,0.589,0.4716,0.38,0.2583
rr,0.1,4,0,2,1.0,32,0.5479999999999999,0.7992,0.8037,0.6085,0.4903,0.3842,0.259
rr,3.0,4,0,2,1.0,32,0.5856,0.816,0.8462,0.6257,0.5075,0.389,0.26
rr,10.0,4,0,2,1.0,32,0.5909,0.8190000000000001,0.8515,0.6294,0.5111,0.3906,0.2606
rr,1.0,4,0,2,1.0,32,0.5822,0.8156,0.8475,0.6247,0.5066,0.3891,0.2602
ap,0.001,4,0,2,2.0,32,0.3392,0.6702,0.5667,0.4263,0.3313,0.293,0.2189
ap,0.01,4,0,2,2.0,32,0.5382,0.7719,0.7924,0.5548,0.4566,0.3536,0.2433
ap,0.1,4,0,2,2.0,32,0.7329,0.8698,0.9252,0.7058,0.581,0.4135,0.2659
ap,1.0,4,0,2,2.0,32,0.7327,0.8697,0.9246,0.7058,0.581,0.4135,0.2659
ap,3.0,4,0,2,2.0,32,0.7321,0.8696,0.9247,0.7056,0.5808,0.4135,0.2659
ap,10.0,4,0,2,2.0,32,0.7312,0.8688,0.925,0.7035,0.5797,0.4127,0.2655
rr,0.001,4,0,2,2.0,32,0.3364,0.6687,0.5625,0.4247,0.3293,0.2919,0.2185
rr,0.01,4,0,2,2.0,32,0.3391,0.6701,0.5682,0.4257,0.3304,0.2922,0.2185
rr,0.1,4,0,2,2.0,32,0.4327,0.7174,0.7372,0.4655,0.3744,0.3048,0.2212
rr,1.0,4,0,2,2.0,32,0.451,0.726,0.7583,0.4744,0.3841,0.3079,0.222
rr,3.0,4,0,2,2.0,32,0.4623,0.7304,0.767,0.4794,0.3906,0.3106,0.2228
rr,10.0,4,0,2,2.0,32,0.4682,0.7326,0.7684,0.4824,0.3943,0.3123,0.2234
dcg,0.001,4,0,2,2.0,32,0.3372,0.6692,0.5633,0.4253,0.3299,0.2922,0.2186
ndcg_5,0.001,4,0,2,2.0,32,0.3372,0.6692,0.5633,0.4253,0.3299,0.2923,0.2186
dcg,0.01,4,0,2,2.0,32,0.3655,0.6843,0.6083,0.4403,0.3455,0.2984,0.2206
ndcg_5,0.01,4,0,2,2.0,32,0.3655,0.6843,0.6083,0.4403,0.3455,0.2984,0.2206
dcg,0.1,4,0,2,2.0,32,0.7362,0.8709,0.9279999999999999,0.7070000000000001,0.5821,0.4136,0.2657
ndcg_5,0.1,4,0,2,2.0,32,0.7364,0.8708,0.9279999999999999,0.7068,0.5822,0.4135,0.2657
dcg,1.0,4,0,2,2.0,32,0.7364,0.8709,0.9278,0.7071,0.5823,0.4136,0.2657
ndcg_5,1.0,4,0,2,2.0,32,0.7364,0.8709,0.9278,0.7071,0.5823,0.4136,0.2657
dcg,3.0,4,0,2,2.0,32,0.7355,0.8709,0.9278,0.7071,0.5820000000000001,0.4136,0.2658
ndcg_5,3.0,4,0,2,2.0,32,0.7364,0.8709,0.9278,0.7070000000000001,0.5823,0.4136,0.2657
dcg,10.0,4,0,2,2.0,32,0.7354,0.8703,0.9278,0.7057,0.5816,0.4132,0.2655
ndcg_5,10.0,4,0,2,2.0,32,0.7354,0.8703,0.9278,0.7057,0.5816,0.4132,0.2655
rbp_80,0.001,4,0,2,2.0,32,0.7408,0.8708,0.9264,0.7085,0.5843,0.4136,0.2654
rbp_90,0.001,4,0,2,2.0,32,0.7407,0.8708,0.9267,0.7084,0.5843,0.4136,0.2654
rbp_95,0.001,4,0,2,2.0,32,0.7407,0.8708,0.9267,0.7084,0.5843,0.4136,0.2654
rbp_80,0.01,4,0,2,2.0,32,0.7419,0.8713,0.9273,0.7093,0.585,0.4139,0.2655
rbp_90,0.01,4,0,2,2.0,32,0.7419,0.8713,0.9273,0.7093,0.585,0.4139,0.2655
rbp_95,0.01,4,0,2,2.0,32,0.7417,0.8711,0.9274,0.7088,0.5848,0.4139,0.2655
rbp_80,0.1,4,0,2,2.0,32,0.7444,0.8718,0.9291,0.7097,0.586,0.4143,0.2657
rbp_90,0.1,4,0,2,2.0,32,0.7444,0.8718,0.9291,0.7097,0.586,0.4143,0.2657
rbp_95,0.1,4,0,2,2.0,32,0.7444,0.8718,0.9291,0.7097,0.586,0.4143,0.2657
rbp_80,1.0,4,0,2,2.0,32,0.5328,0.7695,0.7279,0.5678,0.4651,0.3636,0.2482
rbp_90,1.0,4,0,2,2.0,32,0.5328,0.7695,0.7279,0.5678,0.4651,0.3636,0.2482
rbp_95,1.0,4,0,2,2.0,32,0.5328,0.7695,0.7279,0.5678,0.4651,0.3636,0.2482
rbp_80,3.0,4,0,2,2.0,32,0.5362,0.7676,0.6846,0.5747,0.4702,0.3679,0.2501
rbp_90,3.0,4,0,2,2.0,32,0.5362,0.7676,0.6846,0.5747,0.4702,0.3679,0.2501
rbp_95,3.0,4,0,2,2.0,32,0.5362,0.7676,0.6846,0.5747,0.4702,0.3679,0.2501
rbp_80,10.0,4,0,2,2.0,32,0.4581,0.7276,0.7198,0.4884,0.3987,0.3212,0.2291
rbp_90,10.0,4,0,2,2.0,32,0.4581,0.7276,0.7198,0.4884,0.3987,0.3212,0.2291
rbp_95,10.0,4,0,2,2.0,32,0.4581,0.7276,0.7198,0.4884,0.3987,0.3212,0.2291
dcg,0.001,4,0,2,5.0,32,0.1691,0.5281,0.3685,0.237,0.1679,0.1639,0.1449
ndcg_5,0.001,4,0,2,5.0,32,0.1691,0.5281,0.3684,0.237,0.1679,0.1639,0.1449
dcg,0.01,4,0,2,5.0,32,0.1959,0.5435,0.4143,0.2509,0.1851,0.1725,0.1483
ndcg_5,0.01,4,0,2,5.0,32,0.1959,0.5435,0.4143,0.2509,0.1851,0.1725,0.1483
dcg,0.1,4,0,2,5.0,32,0.6362,0.7961,0.8712,0.5739,0.4972,0.3488,0.2284
ndcg_5,0.1,4,0,2,5.0,32,0.6362,0.7961,0.8712,0.5739,0.4972,0.3488,0.2284
dcg,1.0,4,0,2,5.0,32,0.639,0.7975,0.8728,0.5764,0.4996,0.3502,0.22899999999999998
ndcg_5,1.0,4,0,2,5.0,32,0.639,0.7975,0.8728,0.5764,0.4996,0.3502,0.22899999999999998
dcg,3.0,4,0,2,5.0,32,0.6384,0.7974,0.8721,0.5764,0.4995,0.3502,0.22899999999999998
ndcg_5,3.0,4,0,2,5.0,32,0.6384,0.7974,0.8721,0.5764,0.4995,0.3502,0.22899999999999998
dcg,10.0,4,0,2,5.0,32,0.6376,0.7968,0.871,0.5755,0.4988,0.3498,0.2288
ndcg_5,10.0,4,0,2,5.0,32,0.6376,0.7968,0.871,0.5755,0.4988,0.3498,0.2288
rbp_80,0.001,4,0,2,5.0,32,0.637,0.7951,0.866,0.5753,0.5001,0.3508,0.2288
rbp_90,0.001,4,0,2,5.0,32,0.6365,0.7951,0.866,0.5752,0.4999,0.35100000000000003,0.22899999999999998
rbp_95,0.001,4,0,2,5.0,32,0.6363,0.795,0.866,0.5749,0.4997,0.35100000000000003,0.2291
rbp_80,0.01,4,0,2,5.0,32,0.6381,0.7959,0.8669,0.5765,0.501,0.3516,0.2293
rbp_90,0.01,4,0,2,5.0,32,0.638,0.7959999999999999,0.8673,0.5766,0.5009,0.3516,0.2293
rbp_95,0.01,4,0,2,5.0,32,0.6381,0.7959999999999999,0.8676,0.5764,0.5008,0.3516,0.2293
rbp_80,0.1,4,0,2,5.0,32,0.617,0.7838,0.8363,0.5616,0.4883,0.3458,0.2271
rbp_90,0.1,4,0,2,5.0,32,0.617,0.7838,0.8363,0.5616,0.4883,0.3458,0.2271
rbp_95,0.1,4,0,2,5.0,32,0.617,0.7838,0.8363,0.5616,0.4883,0.3458,0.2271
rbp_80,1.0,4,0,2,5.0,32,0.2362,0.5871,0.3739,0.3278,0.2554,0.2377,0.1858
rbp_90,1.0,4,0,2,5.0,32,0.2362,0.5871,0.3739,0.3278,0.2554,0.2377,0.1858
rbp_95,1.0,4,0,2,5.0,32,0.2362,0.5871,0.3739,0.3278,0.2554,0.2377,0.1858
rbp_80,3.0,4,0,2,5.0,32,0.3593,0.6314,0.6227,0.3447,0.2954,0.2308,0.1736
rbp_90,3.0,4,0,2,5.0,32,0.3593,0.6314,0.6227,0.3447,0.2954,0.2308,0.1736
rbp_95,3.0,4,0,2,5.0,32,0.3593,0.6314,0.6227,0.3447,0.2954,0.2308,0.1736
rbp_80,10.0,4,0,2,5.0,32,0.3072,0.6036,0.5456,0.3157,0.267,0.2187,0.1685
rbp_90,10.0,4,0,2,5.0,32,0.3072,0.6036,0.5456,0.3157,0.267,0.2187,0.1685
rbp_95,10.0,4,0,2,5.0,32,0.3072,0.6036,0.5456,0.3157,0.267,0.2187,0.1685
ap,0.001,4,0,2,5.0,32,0.221,0.5545,0.4461,0.2621,0.2031,0.1833,0.154
ap,0.01,4,0,2,5.0,32,0.6248,0.7909,0.863,0.5662,0.4897,0.3455,0.2274
ap,0.1,4,0,2,5.0,32,0.6366,0.7962,0.8705,0.5743,0.4983,0.3499,0.2291
ap,1.0,4,0,2,5.0,32,0.6369,0.7959,0.8708,0.5741,0.4982,0.3499,0.2291
ap,3.0,4,0,2,5.0,32,0.6324,0.7934,0.8683,0.57,0.4949,0.3478,0.228
ap,10.0,4,0,2,5.0,32,0.5881,0.764,0.8443,0.521,0.4558,0.3213,0.2148
rr,0.001,4,0,2,5.0,32,0.1692,0.5281,0.3693,0.2369,0.1678,0.1637,0.1447
rr,0.01,4,0,2,5.0,32,0.2147,0.5527,0.4685,0.2558,0.1919,0.1722,0.1469
rr,0.1,4,0,2,5.0,32,0.2922,0.5919,0.5953,0.2899,0.2369,0.1903,0.1523
rr,1.0,4,0,2,5.0,32,0.3049,0.5986,0.614,0.2962,0.2448,0.1938,0.1534
rr,3.0,4,0,2,5.0,32,0.3211,0.6068,0.6355,0.3042,0.2551,0.1985,0.1551
rr,10.0,4,0,2,5.0,32,0.3286,0.6104,0.639,0.3086,0.2611,0.2019,0.1563
