loss_type,lr,threshold,reg,fold,frac,emb_size,NDCG@5,NDCG,RR,AP,RBP_80,RBP_90,RBP_95
rbp_80,0.001,4,0,1,5.0,32,0.6387,0.7956,0.8651,0.5764,0.501,0.3514,0.229
